Chart,,,,,,,,,
,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate
2018-11-08 18:00:00,5731.81,,1700.00,58.00,7855.64,0.00,2885.00,0.00,6873.00
2018-11-09 18:00:00,5930.25,,1850.00,44.00,9361.66,0.00,3494.00,0.00,7835.00
2018-11-10 18:00:00,5793.34,,1776.00,58.00,6197.98,0.00,2188.00,0.00,5634.00
2018-11-11 18:00:00,5739.61,,1658.00,58.00,8554.57,0.00,3116.00,0.00,7730.00
2018-11-12 18:00:00,5674.99,,1617.00,58.00,8916.09,0.00,3401.00,0.00,7717.00
2018-11-13 18:00:00,5626.75,,1588.00,58.00,8717.80,0.00,3454.00,0.00,7431.00
2018-11-14 18:00:00,5609.77,,1583.00,58.00,8627.90,0.00,3370.00,0.00,7335.00
2018-11-15 18:00:00,5515.03,,1541.00,58.00,8631.02,0.00,3278.00,0.00,7097.00
2018-11-16 18:00:00,5502.90,,1553.00,58.00,7379.19,0.00,2758.00,0.00,6228.00
2018-11-17 18:00:00,5457.90,,1505.00,58.00,8536.68,0.00,3209.00,0.00,6991.00
2018-11-18 18:00:00,5429.57,,1502.00,57.00,8579.59,0.00,3215.00,0.00,6850.00
2018-11-19 18:00:00,5388.17,,1510.00,58.00,5915.34,0.00,2223.00,0.00,4911.00
2018-11-20 18:00:00,5377.57,,1455.00,58.00,8359.73,0.00,3119.00,0.00,6804.00
2018-11-21 18:00:00,5332.57,,1424.00,58.00,8091.41,0.00,3086.00,0.00,6582.00
2018-11-22 18:00:00,5296.34,,1399.00,58.00,7987.71,0.00,3089.00,0.00,6476.00
2018-11-23 18:00:00,5256.44,,1382.00,58.00,7947.02,0.00,3019.00,0.00,6383.00
2018-11-24 18:00:00,5213.51,,1363.00,58.00,7925.45,0.00,2968.00,0.00,6294.00
2018-11-25 18:00:00,5200.02,,1363.00,58.00,7836.51,0.00,2963.00,0.00,6140.00
2018-11-26 18:00:00,5132.68,,1324.00,58.00,7779.21,0.00,2927.00,0.00,6037.00
2018-11-27 18:00:00,5091.72,,1301.00,58.00,7677.93,0.00,2888.00,0.00,5933.00
2018-11-28 18:00:00,5061.80,,1285.00,58.00,7601.86,0.00,2852.00,0.00,5854.00
2018-11-29 18:00:00,5063.96,,1279.00,58.00,7462.50,0.00,2817.00,0.00,5826.00
2018-11-30 18:00:00,5064.56,,1281.00,58.00,7486.03,0.00,2698.00,0.00,5919.00
2018-12-01 18:00:00,5025.15,,1279.00,58.00,7546.25,0.00,2849.00,0.00,5649.00
2018-12-02 18:00:00,4950.01,,1238.00,58.00,7473.17,0.00,2808.00,0.00,5534.00
2018-12-03 18:00:00,4917.34,,1213.00,58.00,7304.72,0.00,2774.00,0.00,5447.00
2018-12-04 18:00:00,4899.28,,1201.00,58.00,7202.41,0.00,2681.00,0.00,5431.00
2018-12-05 18:00:00,4866.16,,1166.00,58.00,6959.19,0.00,2681.00,0.00,5335.00
2018-12-06 18:00:00,4607.93,,1023.00,58.00,4893.59,0.00,1865.00,0.00,3923.00
2018-12-07 18:00:00,4610.99,,1023.00,58.00,5095.36,0.00,1798.00,0.00,4191.00
2018-12-08 18:00:00,6036.77,,1930.00,58.00,2734.25,0.00,773.00,0.00,2968.00
2018-12-09 18:00:00,4835.97,,1140.00,58.00,5546.60,0.00,2042.00,0.00,4573.00
2018-12-10 18:00:00,4797.06,,1140.00,58.00,4248.93,0.00,1535.00,0.00,3497.00
2018-12-11 18:00:00,5022.15,,1237.00,58.00,3410.04,0.00,1107.00,0.00,3162.00
2018-12-12 18:00:00,4871.53,,1193.00,58.00,5997.39,0.00,2195.00,0.00,4659.00
2018-12-13 18:00:00,4835.83,,1150.00,58.00,4653.76,0.00,1880.00,0.00,3735.00
2018-12-14 18:00:00,4795.16,,1150.00,58.00,4781.89,0.00,1711.00,0.00,3832.00
2018-12-15 18:00:00,4726.04,,1178.00,58.00,6444.20,0.00,2377.00,0.00,4345.00
2018-12-16 18:00:00,4575.08,,1116.00,58.00,7359.39,0.00,2754.00,0.00,4550.00
2018-12-17 18:00:00,4447.49,,1034.00,64.00,6579.69,0.00,2364.00,0.00,4313.00
2018-12-18 18:00:00,7680.24,,3823.00,64.00,7971.61,0.00,3030.00,0.00,4864.00
2018-12-19 18:00:00,4235.47,,936.00,64.00,6896.28,0.00,2723.00,0.00,4156.00
2018-12-20 18:00:00,4566.72,,1120.00,35.00,7503.19,0.00,2679.00,0.00,4647.00
2018-12-21 18:00:00,4271.14,,935.00,64.00,4819.86,0.00,1866.00,0.00,3239.00
2018-12-22 18:00:00,4193.19,,905.00,64.00,6406.77,0.00,2551.00,0.00,3980.00
2018-12-23 18:00:00,4132.67,,888.00,64.00,6286.55,0.00,2561.00,0.00,3775.00
2018-12-24 18:00:00,4204.17,,888.00,57.00,5006.62,0.00,1699.00,0.00,3660.00
2018-12-25 18:00:00,4150.38,,886.00,57.00,5521.84,0.00,2250.00,0.00,3469.00
2018-12-26 18:00:00,4151.41,,883.00,64.00,4235.30,0.00,1757.00,0.00,2741.00
2018-12-27 18:00:00,3989.87,,823.00,64.00,6055.51,0.00,2511.00,0.00,3606.00
2018-12-28 18:00:00,3893.54,,781.00,64.00,6217.79,0.00,2554.00,0.00,3697.00
2018-12-29 18:00:00,3829.11,,761.00,64.00,6171.63,0.00,2516.00,0.00,3633.00
2018-12-30 18:00:00,3781.33,,743.00,64.00,5997.62,0.00,2453.00,0.00,3531.00
2018-12-31 18:00:00,3741.13,,723.00,64.00,5848.70,0.00,2398.00,0.00,3482.00
2019-01-01 18:00:00,3721.78,,713.00,64.00,5637.05,0.00,2323.00,0.00,3387.00
2019-01-02 18:00:00,3621.45,,681.00,64.00,5576.58,0.00,2229.00,0.00,3368.00
2019-01-03 18:00:00,3635.46,,686.00,64.00,5492.75,0.00,2232.00,0.00,3297.00
2019-01-04 18:00:00,3582.70,,668.00,64.00,5406.16,0.00,2195.00,0.00,3237.00
2019-01-05 18:00:00,3564.07,,660.00,64.00,5284.88,0.00,2135.00,0.00,3197.00
2019-01-06 18:00:00,3560.77,,655.00,64.00,5093.99,0.00,2073.00,0.00,3116.00
2019-01-07 18:00:00,3528.47,,646.00,64.00,5128.45,0.00,1994.00,0.00,3197.00
2019-01-08 18:00:00,3490.52,,634.00,64.00,5069.62,0.00,2065.00,0.00,3062.00
2019-01-09 18:00:00,3470.67,,629.00,64.00,4975.32,0.00,2031.00,0.00,2994.00
2019-01-10 18:00:00,3419.65,,616.00,64.00,4960.77,0.00,2001.00,0.00,2968.00
2019-01-11 18:00:00,3416.51,,614.00,64.00,4908.11,0.00,1977.00,0.00,2951.00
2019-01-12 18:00:00,3390.42,,606.00,64.00,4846.32,0.00,1977.00,0.00,2885.00
2019-01-13 18:00:00,3377.50,,601.00,64.00,4756.67,0.00,1948.00,0.00,2836.00
2019-01-14 18:00:00,3347.11,,593.00,64.00,4751.68,0.00,1888.00,0.00,2868.00
2019-01-15 18:00:00,3324.86,,588.00,64.00,4702.46,0.00,1872.00,0.00,2819.00
2019-01-16 18:00:00,3349.43,,599.00,64.00,4670.60,0.00,1843.00,0.00,2806.00
2019-01-17 18:00:00,3326.48,,596.00,64.00,4706.55,0.00,1908.00,0.00,2739.00
2019-01-18 18:00:00,3292.50,,573.00,64.00,4605.81,0.00,1870.00,0.00,2760.00
2019-01-19 18:00:00,3357.95,,557.00,64.00,4221.57,0.00,1696.00,0.00,2840.00
2019-01-20 18:00:00,3474.48,,553.00,64.00,3578.21,0.00,1395.00,0.00,2779.00
2019-01-21 18:00:00,3490.36,,496.00,64.00,2985.96,0.00,1194.00,0.00,2697.00
2019-01-22 18:00:00,3633.94,,498.00,64.00,2816.16,0.00,1139.00,0.00,2823.00
2019-01-23 18:00:00,3681.98,,474.00,64.00,2606.00,0.00,1036.00,0.00,2893.00
2019-01-24 18:00:00,3768.85,,488.00,64.00,2532.65,0.00,1042.00,0.00,2870.00
2019-01-25 18:00:00,3869.36,,501.00,64.00,2338.33,0.00,936.00,0.00,2817.00
2019-01-26 18:00:00,3906.21,,504.00,64.00,2252.75,0.00,911.00,0.00,2765.00
2019-01-27 18:00:00,3819.30,,508.00,64.00,2687.22,0.00,1089.00,0.00,3033.00
2019-01-28 18:00:00,3821.40,,513.00,64.00,2728.91,0.00,1110.00,0.00,3042.00
2019-01-29 18:00:00,4311.24,,658.00,64.00,743.62,0.00,300.00,0.00,691.00
2019-01-30 18:00:00,4464.39,,681.00,64.00,1768.68,0.00,721.00,675.00,2415.00
2019-01-31 18:00:00,4133.35,,648.00,64.00,2350.84,0.00,931.00,644.00,2581.00
2019-02-01 18:00:00,4259.79,,2720.00,64.00,2103.65,0.00,824.00,644.00,2583.00
2019-02-02 18:00:00,4373.14,,590.00,64.00,1934.43,0.00,755.00,644.00,2621.00
2019-02-03 18:00:00,4322.77,,560.00,64.00,1714.11,0.00,719.00,0.00,2591.00
2019-02-04 18:00:00,4411.77,,576.00,64.00,1675.29,0.00,688.00,0.00,2659.00
2019-02-05 18:00:00,4443.02,,626.00,64.00,1796.19,0.00,734.00,0.00,2654.00
2019-02-06 18:00:00,4355.29,,668.00,64.00,2136.06,0.00,855.00,0.00,2696.00
2019-02-07 18:00:00,4254.62,,705.00,64.00,2447.39,0.00,974.00,0.00,2624.00
2019-02-08 18:00:00,4674.44,,980.00,64.00,2626.96,0.00,1096.00,0.00,2446.00
2019-02-09 18:00:00,3892.85,,655.00,64.00,2727.85,0.00,1094.00,0.00,2372.00
2019-02-10 18:00:00,3845.04,,655.00,64.00,1219.96,0.00,500.00,0.00,980.00
2019-02-11 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-12 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-13 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-14 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-15 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-16 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-17 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-18 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-19 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-20 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-21 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-22 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-23 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-24 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-25 18:00:00,0.00,,655.00,64.00,0.00,0.00,0.00,0.00,0.00
2019-02-26 18:00:00,0.00,,655.00,64.00,92.42,0.00,0.00,0.00,0.00
2019-02-27 18:00:00,4633.74,4240.96,655.00,64.00,2414.08,0.00,984.00,646.25,2121.00
2019-02-28 18:00:00,4598.76,4211.37,655.00,64.00,2712.48,0.00,1119.00,628.75,2138.00
2019-03-01 18:00:00,4499.77,4116.85,655.00,64.00,2683.08,0.00,1112.00,620.63,2014.00
2019-03-02 18:00:00,4416.74,4036.61,655.00,64.00,2664.72,0.00,1111.00,604.38,1932.00
2019-03-03 18:00:00,4371.89,3994.01,655.00,64.00,2645.97,0.00,1115.00,602.50,1867.00
2019-03-04 18:00:00,4331.92,3954.56,655.00,64.00,2618.42,0.00,1077.00,595.00,1845.00
2019-03-05 18:00:00,4293.22,3918.00,655.00,64.00,2615.59,0.00,1099.00,589.38,1790.00
2019-03-06 18:00:00,4242.97,3868.96,655.00,64.00,2543.24,0.00,1069.00,586.88,1729.00
2019-03-07 18:00:00,4237.18,3864.29,655.00,64.00,2608.09,0.00,1091.00,584.38,1735.00
2019-03-08 18:00:00,4205.97,3833.98,655.00,64.00,2599.53,0.00,1084.00,577.50,1712.00
2019-03-09 18:00:00,4193.69,3820.99,655.00,64.00,2584.93,0.00,1037.00,574.38,1733.00
2019-03-10 19:00:00,4152.91,3782.63,655.00,64.00,2572.83,0.00,1083.00,566.88,1661.00
2019-03-11 19:00:00,4141.76,3771.63,655.00,64.00,2552.91,0.00,1071.00,566.25,1650.00
2019-03-12 19:00:00,4122.67,3753.42,655.00,64.00,2536.33,0.00,1082.00,562.50,1620.00
2019-03-13 19:00:00,4099.24,3730.27,655.00,64.00,2479.68,0.00,1067.00,559.38,1587.00
2019-03-14 19:00:00,4089.89,3721.36,655.00,64.00,2500.37,0.00,1061.00,556.25,1594.00
2019-03-15 19:00:00,4085.23,3716.44,655.00,64.00,2497.74,0.00,1057.00,551.88,1599.00
2019-03-16 19:00:00,4052.34,3684.66,655.00,64.00,2429.92,0.00,1053.00,550.00,1540.00
2019-03-17 19:00:00,4051.92,3683.62,655.00,64.00,2492.89,0.00,1050.00,547.50,1574.00
2019-03-18 19:00:00,4031.46,3664.62,655.00,64.00,2484.51,0.00,1047.00,542.50,1559.00
2019-03-19 19:00:00,4018.74,3652.55,655.00,64.00,2474.06,0.00,1046.00,542.50,1541.00
2019-03-20 19:00:00,4011.30,3645.29,94.37,64.00,2450.82,13.74,1051.00,540.63,1523.00
2019-03-21 19:00:00,4011.49,3644.44,170.00,64.00,2418.51,37.50,1037.00,536.25,1529.00
2019-03-22 19:00:00,3988.83,3622.46,308.13,64.00,2442.92,1.12,1037.00,534.38,1516.00
2019-03-23 19:00:00,3981.25,3615.01,398.13,64.00,2431.33,10.00,1029.00,533.75,1510.00
2019-03-24 19:00:00,3962.26,3596.93,401.88,64.00,2436.06,0.00,1027.00,532.50,1497.00
2019-03-25 19:00:00,4741.21,4331.77,400.63,64.00,2420.07,4.41,1029.00,526.88,2509.00
2019-03-26 19:00:00,3995.23,3626.68,400.00,64.00,2280.68,129.71,1022.00,528.13,1479.00
2019-03-27 19:00:00,3933.65,3568.17,400.00,64.00,2400.74,3.37,1011.00,526.25,1474.00
2019-03-28 19:00:00,3918.88,3553.99,398.75,64.00,2389.49,6.92,1015.00,523.13,1456.00
2019-03-29 19:00:00,3947.06,3578.77,398.75,64.00,2293.60,93.29,978.00,516.25,1486.00
2019-03-30 19:00:00,4018.57,3648.26,1037.50,64.00,2244.44,132.40,952.00,543.75,1512.00
2019-03-31 19:00:00,3942.71,3571.62,1070.00,64.00,1992.72,350.33,905.00,528.75,1377.00
2019-04-01 19:00:00,4075.93,3695.80,1017.50,64.00,1908.92,592.40,944.00,516.25,1482.00
2019-04-02 19:00:00,4327.45,3923.93,1062.50,64.00,1358.51,960.46,888.00,526.25,1434.00
2019-04-03 19:00:00,3929.91,3562.55,1052.50,64.00,2188.58,290.01,1001.00,517.50,1408.00
2019-04-04 19:00:00,3910.85,3545.39,1053.75,64.00,2210.71,250.21,1014.00,519.38,1383.00
2019-04-05 19:00:00,3899.96,3532.23,1053.13,64.00,2205.89,226.68,954.00,510.63,1432.00
2019-04-06 19:00:00,3865.61,3500.09,1024.38,64.00,2218.81,152.91,978.00,503.75,1394.00
2019-04-07 19:00:00,3859.42,3492.20,999.38,64.00,2216.46,132.68,947.00,501.25,1413.00
2019-04-08 19:00:00,3847.64,3481.87,1028.75,64.00,2193.37,112.28,910.00,505.63,1411.00
2019-04-09 19:00:00,3837.42,3474.00,1045.63,64.00,2288.40,74.54,987.00,509.38,1376.00
2019-04-10 19:00:00,3738.73,3380.15,1023.75,64.00,2474.16,40.15,984.00,424.38,1514.00
2019-04-11 19:00:00,3731.16,3373.41,1033.13,64.00,2745.98,219.05,1130.00,380.63,1569.00
2019-04-12 19:00:00,3694.66,3338.37,1064.38,64.00,2838.77,348.29,1214.00,348.75,1547.00
2019-04-13 19:00:00,3685.89,3329.91,1090.63,64.00,2883.06,364.83,1172.00,337.50,1603.00
2019-04-14 19:00:00,3700.82,3343.54,1079.38,64.00,2828.17,366.41,1182.00,345.00,1582.00
2019-04-15 19:00:00,3576.33,3224.54,1083.75,64.00,2627.96,233.73,1062.00,343.75,1488.00
2019-04-16 19:00:00,3674.57,3320.81,1111.88,64.00,2964.24,73.19,1250.00,338.75,1552.00
2019-04-17 19:00:00,3698.70,3341.55,1073.13,64.00,2939.08,137.85,1037.00,325.63,1758.00
2019-04-18 19:00:00,3691.31,3335.76,1056.88,64.00,2919.26,74.94,1192.00,341.25,1599.00
2019-04-19 19:00:00,3670.94,3313.87,1046.25,64.00,2837.68,222.64,1184.00,323.13,1593.00
2019-04-20 19:00:00,3694.06,3334.91,1091.88,64.00,2770.42,286.88,1075.00,331.88,1667.00
2019-04-21 19:00:00,3682.31,3319.53,1089.38,64.00,2633.03,386.96,1173.00,324.38,1549.00
2019-04-22 19:00:00,3688.82,3326.43,1071.88,64.00,2624.81,391.26,1070.00,320.00,1642.00
2019-04-23 19:00:00,3610.86,3251.51,1078.13,64.00,2445.54,376.66,1042.00,328.13,1509.00
2019-04-24 19:00:00,3696.62,3335.41,1059.38,64.00,2629.67,399.98,1099.00,338.13,1597.00
2019-04-25 19:00:00,3636.90,3277.99,1080.63,64.00,2623.84,394.04,1132.00,317.50,1544.00
2019-04-26 19:00:00,3546.16,3191.33,1093.13,64.00,2335.55,356.64,994.00,345.00,1408.00
2019-04-27 19:00:00,3596.29,3238.82,1088.13,64.00,2666.92,399.96,1123.00,291.88,1567.00
2019-04-28 19:00:00,3598.36,3241.50,1082.50,64.00,2651.99,399.95,1125.00,301.88,1543.00
2019-04-29 19:00:00,3638.29,3280.91,1079.38,64.00,2642.18,394.00,1128.00,331.25,1529.00
2019-04-30 19:00:00,3593.50,3240.18,1080.00,64.00,2630.66,399.94,1045.00,340.63,1525.00
2019-05-01 19:00:00,3587.96,3234.55,1073.13,64.00,2615.08,400.05,1037.00,338.13,1525.00
2019-05-02 19:00:00,3528.25,3176.29,1065.63,64.00,2597.78,399.98,1031.00,307.50,1515.00
2019-05-03 19:00:00,3542.31,3189.59,1060.00,64.00,2548.15,399.96,1011.00,321.25,1506.00
2019-05-04 19:00:00,3544.69,3189.74,1060.63,64.00,2396.04,385.32,886.00,330.00,1539.00
2019-05-05 19:00:00,3482.03,3132.46,1053.75,64.00,2542.40,399.93,1002.00,306.25,1476.00
2019-05-06 19:00:00,3495.42,3145.55,1048.75,64.00,2501.50,398.73,982.00,322.50,1464.00
2019-05-07 19:00:00,3461.80,3112.92,1042.50,64.00,2497.66,374.19,979.00,305.63,1460.00
2019-05-08 19:00:00,3457.43,3108.74,1046.88,64.00,2413.12,324.76,949.00,321.25,1424.00
2019-05-09 19:00:00,3432.38,3085.28,1011.25,64.00,2475.63,304.84,961.00,303.75,1440.00
2019-05-10 19:00:00,3395.80,3052.97,1025.63,64.00,2548.45,295.47,961.00,301.88,1429.00
2019-05-11 19:00:00,3383.40,3038.94,1026.88,64.00,2478.95,332.72,950.00,289.38,1426.00
2019-05-12 19:00:00,3405.99,3059.09,1010.00,64.00,2414.94,347.80,945.00,297.50,1419.00
2019-05-13 19:00:00,3379.99,3036.18,1028.13,64.00,2461.81,243.51,943.00,296.88,1410.00
2019-05-14 19:00:00,3396.89,3051.98,1032.50,64.00,2420.88,316.48,934.00,308.13,1401.00
2019-05-15 19:00:00,3417.35,3070.16,1031.25,64.00,2363.04,349.95,921.00,313.13,1402.00
2019-05-16 19:00:00,3377.79,3032.09,1031.25,64.00,2358.08,349.96,921.00,297.50,1390.00
2019-05-17 19:00:00,3324.24,2980.74,1036.25,64.00,2361.07,368.54,913.00,277.50,1385.00
2019-05-18 19:00:00,3323.57,2983.25,1035.63,64.00,2422.33,303.02,909.00,294.38,1376.00
2019-05-19 19:00:00,3337.90,2994.21,1030.63,64.00,2337.71,351.93,900.00,290.63,1376.00
2019-05-20 19:00:00,3312.29,2969.03,1028.75,64.00,2310.95,399.85,898.00,280.63,1363.00
2019-05-21 19:00:00,3297.81,2956.64,1023.75,64.00,2343.61,325.32,896.00,281.25,1359.00
2019-05-22 19:00:00,3295.57,2957.41,1036.25,64.00,2397.83,284.95,889.00,296.25,1352.00
2019-05-23 19:00:00,3295.37,2957.18,1048.13,64.00,2339.74,125.85,864.00,306.25,1333.00
2019-05-24 19:00:00,3290.51,2952.65,1006.25,64.00,2387.44,381.45,888.00,294.38,1343.00
2019-05-25 19:00:00,3256.27,2917.27,1003.75,64.00,2237.91,249.60,817.00,288.13,1332.00
2019-05-26 19:00:00,3241.24,2903.08,1003.13,64.00,2311.40,288.18,863.00,269.38,1340.00
2019-05-27 19:00:00,3240.81,2903.91,1033.75,64.00,2321.99,311.17,865.00,278.75,1325.00
2019-05-28 19:00:00,3245.11,2908.40,1008.75,64.00,2314.00,350.15,854.00,285.63,1323.00
2019-05-29 19:00:00,3221.08,2886.21,1009.38,64.00,2331.58,263.11,856.00,278.75,1315.00
2019-05-30 19:00:00,3276.37,2937.01,1007.50,64.00,2349.22,187.34,775.00,274.38,1442.00
2019-05-31 19:00:00,3256.64,2921.11,1036.25,64.00,2333.52,262.68,852.00,301.88,1313.00
2019-06-01 19:00:00,3173.88,2840.32,1035.63,64.00,2098.08,352.85,766.00,298.75,1225.00
2019-06-02 19:00:00,3232.58,2896.00,1042.50,64.00,2285.72,397.71,865.00,283.13,1298.00
2019-06-03 19:00:00,3099.81,2769.70,1003.13,64.00,2050.21,366.63,762.00,279.38,1177.00
2019-06-04 19:00:00,3213.91,2878.89,1000.00,64.00,2291.83,272.96,842.00,279.38,1305.00
2019-06-05 19:00:00,4564.34,4219.33,940.63,64.00,2284.97,186.75,987.00,1075.00,1105.00
2019-06-06 19:00:00,2891.67,2565.20,1040.00,64.00,1402.79,222.94,500.00,277.50,926.00
2019-06-07 19:00:00,3157.26,2827.30,1042.50,64.00,2325.38,225.13,968.00,277.50,1169.00
2019-06-08 19:00:00,2941.20,2621.68,1034.38,64.00,1986.45,335.32,1071.00,280.63,786.00
2019-06-09 19:00:00,3187.57,2853.48,1039.38,64.00,2249.81,374.13,828.00,275.63,1285.00
2019-06-10 19:00:00,3181.03,2848.45,1036.25,64.00,2250.75,384.08,825.00,283.75,1267.00
2019-06-11 19:00:00,3154.43,2822.25,1039.38,64.00,2220.04,398.69,816.00,271.25,1260.00
2019-06-12 19:00:00,3148.04,2817.29,1036.88,64.00,2228.64,399.97,813.00,276.88,1249.00
2019-06-13 19:00:00,3137.64,2808.40,1039.38,64.00,2243.50,391.88,807.00,278.13,1246.00
2019-06-14 19:00:00,3103.79,2775.84,1040.00,64.00,2232.89,399.90,801.00,263.75,1241.00
2019-06-15 19:00:00,3106.05,2778.28,1041.25,64.00,2222.74,399.95,796.00,269.38,1234.00
2019-06-16 19:00:00,3095.14,2767.67,1030.00,64.00,2211.25,399.93,790.00,265.00,1232.00
2019-06-17 19:00:00,3094.87,2767.91,1031.88,64.00,2208.24,370.68,789.00,270.00,1223.00
2019-06-18 19:00:00,3068.67,2742.69,1033.13,64.00,2197.53,398.79,781.00,258.13,1221.00
2019-06-19 19:00:00,3071.85,2748.36,1028.75,64.00,2230.10,378.97,772.00,276.25,1211.00
2019-06-20 19:00:00,3043.25,2720.21,1029.38,64.00,2208.71,301.61,758.00,259.38,1217.00
2019-06-21 19:00:00,3031.06,2708.48,1025.00,64.00,2196.49,278.64,757.00,255.63,1209.00
2019-06-22 19:00:00,3072.83,2749.36,1028.13,64.00,2198.93,328.61,755.00,283.13,1203.00
2019-06-23 19:00:00,3034.09,2711.48,1024.38,64.00,2171.18,390.60,743.00,262.50,1202.00
2019-06-24 19:00:00,3028.51,2706.58,1008.13,64.00,2176.31,289.06,748.00,263.13,1194.00
2019-06-25 19:00:00,2986.32,2668.80,1003.13,64.00,2238.78,68.05,748.00,251.88,1194.00
2019-06-26 19:00:00,2980.89,2663.34,1000.63,64.00,2223.89,82.98,745.00,250.00,1190.00
2019-06-27 19:00:00,2984.21,2667.53,999.38,64.00,2238.04,32.41,741.00,256.88,1188.00
2019-06-28 19:00:00,2984.50,2665.84,1020.63,64.00,2175.42,187.83,736.00,253.75,1179.00
2019-06-29 19:00:00,3016.00,2694.64,1021.25,64.00,2120.71,437.84,727.00,268.13,1171.00
2019-06-30 19:00:00,3017.37,2696.36,1020.00,64.00,2119.52,460.80,726.00,272.50,1165.00
2019-07-01 19:00:00,3102.17,2765.96,1020.00,64.00,1873.10,437.98,722.00,266.88,1164.00
2019-07-02 19:00:00,3162.69,2818.97,991.88,64.00,1773.86,274.39,722.00,270.00,1165.00
