Chart,,,,,,,,,
,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate
2019-03-03 18:00:00,4484.41,4070.24,0.63,64.00,2237.95,0.00,1149.00,613.13,1826.00
2019-03-04 18:00:00,4410.93,3999.40,0.63,64.00,2171.31,0.00,1115.00,603.13,1743.00
2019-03-05 18:00:00,4377.95,3968.80,0.63,64.00,2214.41,0.00,1129.00,596.88,1725.00
2019-03-06 18:00:00,4346.63,3939.07,0.63,64.00,2207.47,0.00,1123.00,592.50,1694.00
2019-03-07 18:00:00,4301.54,3895.46,0.63,64.00,2164.86,0.00,1095.00,586.88,1651.00
2019-03-08 18:00:00,4269.47,3864.52,0.63,64.00,2117.52,0.00,1070.00,585.00,1608.00
2019-03-09 18:00:00,4268.54,3864.63,0.63,64.00,2196.30,0.00,1108.00,580.00,1630.00
2019-03-10 19:00:00,4247.80,3844.57,0.63,64.00,2180.58,0.00,1103.00,575.63,1609.00
2019-03-11 19:00:00,4339.53,3936.05,0.63,64.00,2166.05,0.00,1094.00,635.63,1597.00
2019-03-12 19:00:00,4208.74,3805.70,0.63,64.00,2061.81,0.00,1048.00,573.13,1544.00
2019-03-13 19:00:00,4147.96,3747.57,0.63,64.00,1907.38,0.00,976.00,586.88,1411.00
2019-03-14 19:00:00,4211.66,3811.73,0.63,64.00,2188.24,0.00,1092.00,585.00,1561.00
2019-03-15 19:00:00,4201.92,3802.26,0.63,64.00,2215.50,0.00,1121.00,574.38,1562.00
2019-03-16 19:00:00,4171.15,3768.98,0.63,64.00,2021.99,0.00,1043.00,564.38,1501.00
2019-03-17 19:00:00,4178.81,3777.73,0.63,64.00,2138.56,0.00,1072.00,561.25,1558.00
2019-03-18 19:00:00,4159.31,3758.94,5.00,64.00,2129.13,0.00,1062.00,558.13,1544.00
2019-03-19 19:00:00,4145.56,3745.62,10.00,64.00,2118.21,0.00,1061.00,555.00,1529.00
2019-03-20 19:00:00,4134.07,3734.19,13.75,64.00,2101.85,0.00,1059.00,550.63,1517.00
2019-03-21 19:00:00,4123.70,3724.02,18.13,64.00,2091.44,0.00,1053.00,548.13,1509.00
2019-03-22 19:00:00,4112.60,3713.14,22.50,64.00,2081.92,0.00,1046.00,545.00,1502.00
2019-03-23 19:00:00,4101.59,3702.21,26.25,64.00,2071.56,0.00,1040.00,542.50,1496.00
2019-03-24 19:00:00,4090.06,3690.96,30.00,64.00,2063.68,0.00,1033.00,540.00,1489.00
2019-03-25 19:00:00,4081.32,3682.27,34.38,64.00,2053.74,0.00,1033.00,536.25,1481.00
2019-03-26 19:00:00,4074.78,3675.89,37.50,64.00,2043.29,0.00,1032.00,535.00,1471.00
2019-03-27 19:00:00,4065.65,3666.97,41.25,64.00,2037.30,0.00,1027.00,533.13,1465.00
2019-03-28 19:00:00,4161.53,3758.48,41.25,64.00,2110.30,0.00,1092.00,533.13,1564.00
2019-03-29 19:00:00,4050.30,3651.60,47.50,64.00,2020.90,0.00,1020.00,526.25,1457.00
2019-03-30 19:00:00,4472.53,4071.75,48.75,32.00,2007.50,0.00,1021.00,771.25,1444.00
2019-03-31 19:00:00,4011.75,3610.87,53.13,32.00,1640.07,0.00,853.00,549.38,1260.00
2019-04-01 19:00:00,4074.03,3674.09,56.88,32.00,1896.72,0.00,989.00,546.25,1394.00
2019-04-02 19:00:00,4066.65,3667.14,59.38,32.00,1896.65,0.00,989.00,545.63,1387.00
2019-04-03 19:00:00,4060.16,3660.81,62.50,64.00,1890.92,0.00,985.00,544.38,1382.00
2019-04-04 19:00:00,4051.01,3651.90,64.38,64.00,1886.91,0.00,981.00,541.88,1377.00
2019-04-05 19:00:00,4040.84,3641.91,66.25,64.00,1882.55,0.00,979.00,539.38,1372.00
2019-04-06 19:00:00,4016.23,3617.83,64.38,64.00,1950.48,0.00,1012.00,517.50,1403.00
2019-04-07 19:00:00,3972.87,3575.23,66.88,64.00,1984.66,0.00,1025.00,494.38,1412.00
2019-04-08 19:00:00,3972.53,3576.61,70.63,43.00,1941.22,0.00,1001.00,518.13,1359.00
2019-04-09 19:00:00,3940.54,3546.69,73.13,43.00,1879.22,0.00,961.00,531.25,1294.00
2019-04-10 19:00:00,3975.51,3581.27,76.88,43.00,1923.85,0.00,978.00,539.38,1326.00
2019-04-11 19:00:00,4044.09,3648.62,80.62,43.00,2110.58,0.00,1066.00,535.00,1445.00
2019-04-12 19:00:00,4007.46,3612.74,83.75,43.00,2121.20,0.00,1064.00,520.63,1441.00
2019-04-13 19:00:00,4008.11,3612.50,89.38,43.00,2006.46,0.00,1009.00,533.13,1397.00
2019-04-14 19:00:00,4042.11,3645.95,94.37,43.00,2113.29,0.00,1055.00,529.38,1464.00
2019-04-15 19:00:00,3831.80,3436.54,98.75,43.00,1453.14,0.00,739.00,541.88,1059.00
2019-04-16 19:00:00,4033.11,3633.86,102.50,43.00,1843.28,0.00,926.00,545.63,1369.00
2019-04-17 19:00:00,4175.07,3776.06,106.25,43.00,2010.22,0.00,1013.00,599.38,1449.00
2019-04-18 19:00:00,4080.68,3682.35,110.63,43.00,1753.08,0.00,889.00,593.13,1294.00
2019-04-19 19:00:00,4084.64,3685.21,114.38,39.00,1757.81,0.00,903.00,583.13,1310.00
2019-04-20 19:00:00,4053.30,3653.81,118.13,42.00,1951.05,0.00,998.00,531.88,1427.00
2019-04-21 19:00:00,4032.60,3634.82,121.25,42.00,2006.17,0.00,1025.00,525.00,1428.00
2019-04-22 19:00:00,4012.60,3615.14,121.88,42.00,1986.39,0.00,1019.00,518.75,1411.00
2019-04-23 19:00:00,4008.37,3611.14,123.13,42.00,1964.24,0.00,1008.00,522.50,1395.00
2019-04-24 19:00:00,3976.48,3580.49,125.00,42.00,1966.78,0.00,995.00,518.75,1381.00
2019-04-25 19:00:00,3853.17,3456.18,126.88,42.00,1650.57,0.00,826.00,505.63,1217.00
2019-04-26 19:00:00,3822.74,3426.21,120.00,42.00,2130.38,0.00,1071.00,395.63,1485.00
2019-04-27 19:00:00,3817.44,3424.29,119.38,42.00,2309.93,0.00,1154.00,387.50,1511.00
2019-04-28 19:00:00,3818.74,3425.35,118.13,42.00,2270.43,0.00,1135.00,394.38,1497.00
2019-04-29 19:00:00,3806.64,3412.89,117.50,42.00,2236.41,0.00,1121.00,390.00,1488.00
2019-04-30 19:00:00,3736.06,3344.01,118.13,42.00,2215.51,0.00,1036.00,384.38,1479.00
2019-05-01 19:00:00,3738.28,3347.34,118.75,52.00,2255.44,0.00,1043.00,395.63,1471.00
2019-05-02 19:00:00,3708.71,3318.21,119.38,52.00,2257.87,0.00,1039.00,381.25,1473.00
2019-05-03 19:00:00,3730.83,3338.27,120.00,52.00,2219.04,0.00,1013.00,385.00,1491.00
2019-05-04 19:00:00,3730.70,3335.34,118.75,52.00,2117.65,0.00,996.00,370.00,1488.00
2019-05-05 19:00:00,3689.80,3295.65,119.38,52.00,2126.45,0.00,984.00,361.88,1475.00
2019-05-06 19:00:00,3679.34,3285.62,119.38,52.00,2121.73,0.00,976.00,366.25,1459.00
2019-05-07 19:00:00,3681.15,3287.98,119.38,52.00,2118.43,0.00,971.00,373.75,1449.00
2019-05-08 19:00:00,3642.19,3250.87,118.75,52.00,2108.90,0.00,968.00,358.13,1437.00
2019-05-09 19:00:00,3618.26,3227.53,118.75,52.00,2095.99,0.00,964.00,349.38,1426.00
2019-05-10 19:00:00,3648.20,3256.22,118.75,52.00,2082.38,0.00,961.00,369.38,1414.00
2019-05-11 19:00:00,3627.05,3236.57,119.38,52.00,2075.12,0.00,952.00,362.50,1410.00
2019-05-12 19:00:00,3589.46,3200.65,118.13,52.00,2095.33,0.00,960.00,340.00,1420.00
2019-05-13 19:00:00,3593.03,3204.33,117.50,52.00,2123.41,0.00,974.00,337.50,1430.00
2019-05-14 19:00:00,3557.94,3171.28,118.13,52.00,2125.71,0.00,973.00,322.50,1425.00
2019-05-15 19:00:00,3523.04,3138.03,117.50,52.00,2109.65,0.00,962.00,308.13,1421.00
2019-05-16 19:00:00,3422.65,3037.04,1024.38,52.00,1674.52,84.99,786.00,314.38,1243.00
2019-05-17 19:00:00,3525.40,3140.83,1022.50,64.00,2158.28,199.85,973.00,297.50,1460.00
2019-05-18 19:00:00,3490.22,3109.12,971.25,64.00,2194.55,58.54,975.00,294.38,1443.00
2019-05-19 19:00:00,3486.72,3105.60,942.50,64.00,2172.78,4.53,969.00,295.63,1432.00
2019-05-20 19:00:00,3477.32,3095.88,973.13,64.00,2124.80,157.63,956.00,296.88,1413.00
2019-05-21 19:00:00,3458.19,3077.35,1025.63,64.00,2113.28,135.41,945.00,289.38,1411.00
2019-05-22 19:00:00,3429.81,3050.24,1021.88,64.00,2095.94,200.35,933.00,282.50,1398.00
2019-05-23 19:00:00,3440.85,3060.94,1021.25,64.00,2086.05,188.07,923.00,290.00,1399.00
2019-05-24 19:00:00,3475.38,3095.05,1033.13,64.00,2083.46,239.26,925.00,313.13,1387.00
2019-05-25 19:00:00,3383.39,3004.65,1018.13,64.00,1979.87,261.80,866.00,283.13,1364.00
2019-05-26 19:00:00,3472.52,3091.17,1018.13,64.00,2031.75,299.22,909.00,313.13,1375.00
2019-05-27 19:00:00,3409.23,3030.28,1011.88,64.00,2034.07,265.82,909.00,285.63,1365.00
2019-05-28 19:00:00,3416.77,3037.61,1014.38,64.00,2026.27,245.33,906.00,291.25,1361.00
2019-05-29 19:00:00,3414.83,3035.34,1029.38,64.00,2003.83,303.51,892.00,297.50,1360.00
2019-05-30 19:00:00,3425.70,3046.04,1015.63,64.00,1987.37,334.68,887.00,302.50,1348.00
2019-05-31 19:00:00,3422.36,3043.47,1014.38,64.00,1989.84,281.74,879.00,305.63,1346.00
2019-06-01 19:00:00,3365.56,2992.63,1007.50,50.00,1676.28,267.47,735.00,375.00,1124.00
2019-06-02 19:00:00,3344.15,2961.45,1018.13,50.00,1690.57,297.13,768.00,285.00,1263.00
2019-06-03 19:00:00,3390.56,3011.92,1023.13,50.00,1996.43,149.51,878.00,284.38,1363.00
2019-06-04 19:00:00,3401.00,3021.88,1028.13,50.00,1958.19,258.85,875.00,299.38,1335.00
2019-06-05 19:00:00,3411.15,3030.82,1023.75,50.00,1928.05,265.60,872.00,303.75,1326.00
2019-06-06 19:00:00,3349.45,2972.20,1024.38,50.00,1953.97,238.25,880.00,276.25,1320.00
2019-06-07 19:00:00,3348.50,2971.37,1028.75,50.00,1900.24,256.57,857.00,288.75,1291.00
2019-06-08 19:00:00,3345.79,2970.67,1003.13,50.00,1982.38,126.12,876.00,283.13,1316.00
2019-06-09 19:00:00,3348.74,2971.50,1028.13,50.00,1924.90,255.36,868.00,282.50,1305.00
2019-06-10 19:00:00,3391.89,3010.68,1028.75,50.00,1855.69,400.09,856.00,300.00,1297.00
2019-06-11 19:00:00,3391.53,3011.38,1028.13,50.00,1865.21,399.82,847.00,306.25,1297.00
2019-06-12 19:00:00,3355.96,2977.01,1028.13,50.00,1868.53,400.06,849.00,288.13,1295.00
2019-06-13 19:00:00,3341.59,2962.97,1029.38,50.00,1862.22,410.77,845.00,281.25,1294.00
2019-06-14 19:00:00,3355.68,2976.81,1030.00,50.00,1850.19,436.99,839.00,293.13,1286.00
2019-06-15 19:00:00,3360.87,2981.73,1029.38,50.00,1842.02,443.78,836.00,296.88,1283.00
2019-06-16 19:00:00,3358.70,2979.47,1030.00,50.00,1836.61,444.11,833.00,295.63,1283.00
2019-06-17 19:00:00,3357.00,2978.12,1030.00,50.00,1834.70,446.49,838.00,298.13,1272.00
2019-06-18 19:00:00,3339.61,2961.71,1030.63,50.00,1837.94,449.35,833.00,291.88,1272.00
2019-06-19 19:00:00,3336.96,2960.49,1030.00,50.00,1841.16,448.84,817.00,300.63,1268.00
2019-06-20 19:00:00,3318.22,2943.07,1029.38,50.00,1836.47,449.16,800.00,297.50,1267.00
2019-06-21 19:00:00,3292.06,2917.89,1028.75,50.00,1829.50,448.85,801.00,286.88,1257.00
2019-06-22 19:00:00,3290.18,2915.88,1028.75,50.00,1821.91,447.89,802.00,286.25,1252.00
2019-06-23 19:00:00,3301.04,2926.30,1027.50,50.00,1812.94,447.46,798.00,293.13,1249.00
2019-06-24 19:00:00,3277.19,2903.69,1024.38,50.00,1812.92,425.43,795.00,284.38,1244.00
2019-06-25 19:00:00,3270.81,2897.83,1022.50,50.00,1814.02,399.70,794.00,283.13,1241.00
2019-06-26 19:00:00,3261.03,2888.47,1019.38,50.00,1810.82,372.02,792.00,279.38,1238.00
2019-06-27 19:00:00,3021.88,2655.61,1018.75,50.00,1189.16,211.46,529.00,293.13,885.00
2019-06-28 19:00:00,3314.44,2936.17,1020.63,50.00,1767.56,364.85,778.00,282.50,1273.00
2019-06-29 19:00:00,3219.94,2846.16,1013.13,50.00,1617.91,349.74,717.00,280.63,1161.00
2019-06-30 19:00:00,3255.84,2883.38,1015.00,50.00,1801.45,374.00,787.00,278.13,1235.00
2019-07-01 19:00:00,3240.09,2869.32,1004.38,50.00,1811.16,327.58,787.00,276.88,1226.00
2019-07-02 19:00:00,3219.73,2852.04,1009.38,50.00,1851.29,137.57,789.00,273.75,1224.00
2019-07-03 19:00:00,3087.24,2727.13,947.50,50.00,1618.11,243.29,701.00,283.75,1050.00
2019-07-04 19:00:00,3257.04,2886.36,1015.63,50.00,1809.45,176.48,757.00,286.88,1242.00
2019-07-05 19:00:00,3196.50,2833.18,1014.38,50.00,1910.89,333.87,807.00,282.50,1206.00
2019-07-06 19:00:00,3203.01,2836.06,1014.38,50.00,1827.27,349.62,781.00,276.25,1207.00
2019-07-07 19:00:00,3208.50,2840.64,1014.38,50.00,1796.74,345.21,767.00,278.75,1203.00
2019-07-08 19:00:00,3204.30,2836.66,1013.75,50.00,1784.36,349.97,761.00,280.00,1196.00
2019-07-09 19:00:00,3150.59,2786.45,1023.13,50.00,1811.16,253.63,759.00,258.75,1198.00
2019-07-10 19:00:00,3157.07,2792.86,1023.13,50.00,1789.15,350.06,749.00,269.38,1185.00
2019-07-11 19:00:00,3157.76,2793.33,1023.75,50.00,1781.55,349.79,749.00,270.00,1181.00
2019-07-12 19:00:00,3156.05,2792.15,1023.13,50.00,1777.28,350.05,745.00,273.75,1174.00
2019-07-13 19:00:00,3662.96,3286.19,946.25,35.00,1645.04,315.96,691.00,553.13,1082.00
2019-07-14 19:00:00,3070.46,2706.82,1005.63,35.00,1537.38,297.47,650.00,261.25,1076.00
2019-07-15 19:00:00,3143.22,2779.13,1004.38,35.00,1770.12,349.98,746.00,263.75,1176.00
2019-07-16 19:00:00,3105.27,2743.85,981.25,35.00,1782.21,287.64,744.00,251.88,1170.00
2019-07-17 19:00:00,3117.67,2755.60,1013.75,35.00,1772.53,252.21,745.00,258.75,1163.00
2019-07-18 19:00:00,3064.25,2704.61,1010.63,35.00,1404.22,282.62,596.00,313.13,948.00
2019-07-19 19:00:00,3099.32,2735.49,920.63,35.00,1686.22,210.90,701.00,247.50,1159.00
2019-07-20 19:00:00,3106.14,2745.07,995.00,35.00,1773.17,164.65,740.00,255.63,1160.00
2019-07-21 19:00:00,3055.82,2697.68,942.50,35.00,1776.46,223.14,738.00,239.38,1150.00
2019-07-22 19:00:00,3078.67,2721.24,993.75,35.00,1808.71,230.83,746.00,256.25,1149.00
2019-07-23 19:00:00,3075.84,2720.10,984.38,35.00,1828.11,218.95,752.00,263.13,1138.00
2019-07-24 19:00:00,3051.00,2694.32,926.25,35.00,1784.39,100.17,736.00,243.13,1141.00
2019-07-25 19:00:00,3123.52,2762.73,1004.38,35.00,1748.69,140.82,728.00,276.25,1136.00
2019-07-26 19:00:00,3036.56,2678.32,1005.00,35.00,1712.09,349.99,716.00,238.75,1124.00
2019-07-27 19:00:00,3033.84,2675.86,1001.25,35.00,1708.11,350.00,713.00,239.38,1121.00
2019-07-28 19:00:00,3066.81,2707.93,1012.50,35.00,1708.46,307.54,711.00,257.50,1118.00
2019-07-29 19:00:00,3045.21,2686.85,1012.50,35.00,1694.26,350.03,708.00,248.75,1112.00
2019-07-30 19:00:00,3063.17,2702.25,1011.88,35.00,1642.46,350.16,701.00,255.00,1096.00
