Chart,,,,,,,,,
,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate
2019-02-06 18:00:00,2673.16,,405.00,64.00,3547.54,0.00,1406.00,0.00,1862.00
2019-02-07 18:00:00,2651.93,,406.00,64.00,3570.40,0.00,1419.00,0.00,1828.00
2019-02-08 18:00:00,2627.58,,403.00,64.00,3455.46,0.00,1319.00,0.00,1805.00
2019-02-09 18:00:00,2629.87,,406.00,64.00,3590.18,0.00,1386.00,0.00,1834.00
2019-02-10 18:00:00,2596.73,,413.00,64.00,3669.67,0.00,1465.00,0.00,1732.00
2019-02-11 18:00:00,2565.55,,405.00,64.00,3684.70,0.00,1480.00,0.00,1718.00
2019-02-12 18:00:00,2574.12,,401.00,64.00,3616.72,0.00,1450.00,0.00,1731.00
2019-02-13 18:00:00,2399.36,,409.00,64.00,2948.17,0.00,752.00,0.00,1574.00
2019-02-14 18:00:00,2283.89,,400.00,64.00,3579.62,0.00,712.00,0.00,1846.00
2019-02-15 18:00:00,2783.12,,601.00,64.00,2555.76,0.00,484.00,0.00,1321.00
2019-02-16 18:00:00,3293.20,,583.00,64.00,1974.01,0.00,830.00,0.00,1093.00
2019-02-17 18:00:00,3296.56,,588.00,64.00,2640.87,0.00,1079.00,0.00,1472.00
2019-02-18 18:00:00,3296.37,,583.00,64.00,2633.00,0.00,1088.00,0.00,1476.00
2019-02-19 18:00:00,3329.36,,593.00,64.00,2640.00,0.00,1088.00,0.00,1484.00
2019-02-20 18:00:00,3355.20,,596.00,64.00,2620.36,0.00,1069.00,0.00,1506.00
2019-02-21 18:00:00,3321.17,,588.00,64.00,2652.58,0.00,1085.00,0.00,1510.00
2019-02-22 18:00:00,3334.46,,591.00,64.00,2664.04,0.00,1092.00,0.00,1518.00
2019-02-23 18:00:00,3364.41,,595.00,64.00,2660.89,0.00,1099.00,0.00,1532.00
2019-02-24 18:00:00,3362.10,,595.00,64.00,2654.99,0.00,1089.00,0.00,1533.00
2019-02-25 18:00:00,3405.89,,604.00,64.00,2443.00,0.00,1004.00,0.00,1431.00
2019-02-26 18:00:00,3355.08,,591.00,64.00,2683.67,0.00,1101.00,0.00,1556.00
2019-02-27 18:00:00,1206.05,,646.25,64.00,1856.22,0.00,721.00,1.25,1132.00
2019-02-28 18:00:00,1378.54,,603.75,64.00,2594.18,0.00,1086.00,1.25,1518.00
2019-03-01 18:00:00,1347.73,,593.13,64.00,2737.96,0.00,1128.00,1.25,1509.00
2019-03-02 18:00:00,1321.96,,591.88,64.00,2735.02,0.00,1137.00,1.25,1458.00
2019-03-03 18:00:00,1309.52,,588.13,64.00,2700.12,0.00,1134.00,1.25,1423.00
2019-03-04 18:00:00,1277.54,,584.38,64.00,2618.19,0.00,1099.00,0.63,1354.00
2019-03-05 18:00:00,1281.73,,585.00,64.00,2685.62,0.00,1120.00,1.25,1375.00
2019-03-06 18:00:00,1273.16,,576.88,64.00,2689.88,0.00,1120.00,1.25,1362.00
2019-03-07 18:00:00,1327.43,,576.25,64.00,2450.83,0.00,1112.00,1.25,1346.00
2019-03-08 18:00:00,1390.97,,573.13,64.00,2250.07,0.00,1107.00,1.25,1333.00
2019-03-09 18:00:00,1384.04,,581.25,64.00,2234.68,0.00,1103.00,1.25,1317.00
2019-03-10 19:00:00,1378.89,,564.38,64.00,2224.66,0.00,1100.00,1.25,1306.00
2019-03-11 19:00:00,1372.71,,561.88,64.00,2216.36,0.00,1095.00,1.25,1296.00
2019-03-12 19:00:00,1224.97,,1034.38,0.00,1754.50,0.00,848.00,0.63,1014.00
2019-03-13 19:00:00,1332.03,,566.88,64.00,1780.88,0.00,899.00,1.25,1116.00
2019-03-14 19:00:00,1389.47,,565.63,64.00,2199.35,0.00,1093.00,1.25,1310.00
2019-03-15 19:00:00,1389.45,,563.75,64.00,2196.10,0.00,1006.00,1.25,1371.00
2019-03-16 19:00:00,1350.61,,550.00,64.00,2031.34,0.00,969.00,1.25,1246.00
2019-03-17 19:00:00,1355.78,,548.75,64.00,2170.40,0.00,1066.00,1.25,1267.00
2019-03-18 19:00:00,1344.27,,543.13,64.00,2158.53,0.00,1059.00,1.25,1249.00
2019-03-19 19:00:00,1331.21,,541.25,64.00,2159.79,0.00,1061.00,1.25,1230.00
2019-03-20 19:00:00,1327.78,,535.00,64.00,2148.50,0.00,1065.00,1.25,1216.00
2019-03-21 19:00:00,1320.27,,538.75,64.00,2139.08,0.00,1057.00,1.25,1207.00
2019-03-22 19:00:00,1315.59,,542.50,64.00,2128.87,0.00,1051.00,1.25,1199.00
2019-03-23 19:00:00,1309.28,,529.38,64.00,2127.62,0.00,1046.00,1.25,1193.00
2019-03-24 19:00:00,1303.66,,521.25,64.00,2112.90,0.00,1036.00,1.25,1184.00
2019-03-25 19:00:00,1301.75,,511.88,64.00,2088.79,0.00,1026.00,1.25,1175.00
2019-03-26 19:00:00,1301.55,,518.13,64.00,2083.34,0.00,1027.00,1.25,1171.00
2019-03-27 19:00:00,1294.62,,516.25,64.00,2076.47,0.00,1018.00,1.25,1164.00
2019-03-28 19:00:00,1286.14,,516.88,64.00,2072.85,0.00,1013.00,1.25,1155.00
2019-03-29 19:00:00,1282.53,,501.25,64.00,2061.94,0.00,1006.00,1.25,1149.00
2019-03-30 19:00:00,1289.75,,480.00,64.00,2033.15,0.00,1007.00,1.25,1141.00
2019-03-31 19:00:00,1263.89,,508.75,64.00,1895.16,0.00,921.00,1.25,1090.00
2019-04-01 19:00:00,1288.67,,496.88,64.00,1957.58,0.00,978.00,1.25,1117.00
2019-04-02 19:00:00,1281.76,,507.50,64.00,1975.28,0.00,981.00,1.25,1116.00
2019-04-03 19:00:00,1274.63,,492.50,64.00,1975.28,0.00,979.00,1.25,1108.00
2019-04-04 19:00:00,1273.27,,495.63,64.00,1970.90,0.00,973.00,1.25,1109.00
2019-04-05 19:00:00,1269.01,,503.13,64.00,1960.76,0.00,966.00,1.25,1102.00
2019-04-06 19:00:00,1266.80,,501.88,64.00,1951.63,0.00,966.00,1.25,1094.00
2019-04-07 19:00:00,1245.64,,501.88,64.00,1862.91,0.00,919.00,1.25,1050.00
2019-04-08 19:00:00,0.00,,501.88,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-09 19:00:00,0.00,,501.88,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-10 19:00:00,0.00,,501.88,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-11 19:00:00,0.00,,501.88,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-12 19:00:00,0.00,,501.88,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-13 19:00:00,0.00,,501.88,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-14 19:00:00,0.00,,501.88,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-15 19:00:00,0.00,,501.88,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-16 19:00:00,0.00,,501.88,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-17 19:00:00,0.00,,501.88,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-18 19:00:00,5899.17,5228.76,501.88,12.00,7.58,0.00,0.00,280.63,7.00
2019-04-19 19:00:00,3611.49,3138.13,864.38,46.00,1126.36,0.00,572.00,493.13,724.00
2019-04-20 19:00:00,3893.96,3415.95,813.75,46.00,2098.14,0.00,1050.00,417.50,1361.00
2019-04-21 19:00:00,3814.76,3334.68,791.25,46.00,1890.61,0.00,950.00,400.63,1281.00
2019-04-22 19:00:00,3735.70,3258.75,776.25,46.00,1853.56,0.00,918.00,390.63,1228.00
2019-04-23 19:00:00,3722.86,3248.27,768.75,46.00,1816.40,0.00,909.00,406.25,1173.00
2019-04-24 19:00:00,3692.64,3219.79,761.25,46.00,1803.12,0.00,889.00,413.75,1138.00
2019-04-25 19:00:00,3638.77,3170.62,753.13,46.00,1806.23,0.00,887.00,404.38,1112.00
2019-04-26 19:00:00,3596.77,3130.61,746.88,46.00,1800.24,0.00,883.00,393.75,1093.00
2019-04-27 19:00:00,3583.49,3121.24,741.88,46.00,1804.98,0.00,884.00,400.63,1072.00
2019-04-28 19:00:00,3524.13,3066.52,737.50,46.00,1806.15,0.00,879.00,384.38,1056.00
2019-04-29 19:00:00,3531.84,3075.21,733.75,46.00,1798.36,0.00,878.00,397.50,1036.00
2019-04-30 19:00:00,3225.42,2767.97,730.00,46.00,1150.76,0.00,518.00,398.13,681.00
2019-05-01 19:00:00,3495.06,3041.11,733.13,46.00,1805.55,0.00,830.00,380.63,1079.00
2019-05-02 19:00:00,3079.55,2619.70,731.25,50.00,904.73,0.00,406.00,364.38,552.00
2019-05-03 19:00:00,3461.48,3011.24,1027.50,50.00,1925.57,0.00,847.00,360.63,1133.00
2019-05-04 19:00:00,3281.17,2843.36,1020.00,50.00,2073.29,0.00,825.00,284.38,1193.00
2019-05-05 19:00:00,3183.49,2758.04,1001.25,50.00,2178.70,0.00,894.00,274.38,1111.00
2019-05-06 19:00:00,3171.41,2749.31,995.63,64.00,2201.44,0.00,894.00,283.13,1093.00
2019-05-07 19:00:00,3137.51,2717.48,991.25,64.00,2173.91,0.00,884.00,276.25,1074.00
2019-05-08 19:00:00,3102.56,2685.15,988.13,64.00,2161.56,0.00,877.00,268.13,1058.00
2019-05-09 19:00:00,3109.07,2692.15,976.88,64.00,2151.21,0.00,869.00,278.75,1048.00
2019-05-10 19:00:00,3087.51,2671.21,941.25,64.00,2126.15,0.00,864.00,270.63,1038.00
2019-05-11 19:00:00,3106.23,2685.45,948.13,64.00,2051.02,0.00,857.00,271.88,1030.00
2019-05-12 19:00:00,3150.76,2721.69,990.63,64.00,1941.35,0.00,848.00,274.38,1026.00
2019-05-13 19:00:00,2954.90,2549.45,988.75,64.00,1983.23,0.00,792.00,262.50,944.00
2019-05-14 19:00:00,3151.61,2718.85,988.75,64.00,1854.71,300.14,831.00,272.50,1012.00
2019-05-15 19:00:00,3182.90,2747.64,992.50,64.00,1819.96,340.85,825.00,288.13,1002.00
2019-05-16 19:00:00,3146.64,2711.38,987.50,64.00,1761.35,390.49,812.00,273.75,980.00
2019-05-17 19:00:00,3161.57,2725.04,985.00,64.00,1764.78,399.96,816.00,276.25,987.00
2019-05-18 19:00:00,3132.05,2696.59,986.88,64.00,1754.01,400.04,814.00,263.13,981.00
2019-05-19 19:00:00,3128.19,2693.43,982.50,64.00,1746.09,400.00,806.00,266.25,975.00
2019-05-20 19:00:00,3105.32,2672.11,990.00,64.00,1739.12,429.79,804.00,260.63,964.00
2019-05-21 19:00:00,3107.08,2673.91,988.13,64.00,1732.09,449.98,799.00,263.75,961.00
2019-05-22 19:00:00,3134.60,2700.21,987.50,64.00,1719.81,450.00,791.00,279.38,958.00
2019-05-23 19:00:00,3120.52,2687.49,990.63,64.00,1721.17,449.93,786.00,276.88,955.00
2019-05-24 19:00:00,3027.08,2599.13,938.75,64.00,1733.65,322.69,792.00,235.63,950.00
2019-05-25 19:00:00,3037.41,2613.35,973.75,64.00,1723.00,69.75,753.00,265.63,928.00
2019-05-26 19:00:00,3110.47,2675.48,1000.00,64.00,1670.74,337.89,779.00,267.50,943.00
2019-05-27 19:00:00,3081.88,2650.67,997.50,64.00,1678.64,449.99,776.00,269.38,925.00
2019-05-28 19:00:00,2846.63,2458.94,1001.25,64.00,2112.40,0.00,774.00,256.25,924.00
2019-05-29 19:00:00,3066.73,2634.08,991.88,64.00,1639.22,450.57,786.00,258.75,904.00
2019-05-30 19:00:00,3079.31,2646.31,992.50,64.00,1632.62,449.61,771.00,266.25,909.00
2019-05-31 19:00:00,3021.55,2593.62,1000.00,64.00,1657.16,429.01,760.00,258.75,914.00
2019-06-01 19:00:00,3113.78,2679.88,986.25,64.00,1439.39,392.26,678.00,325.00,810.00
2019-06-02 19:00:00,3069.38,2635.75,975.63,64.00,1599.35,434.73,743.00,261.88,915.00
2019-06-03 19:00:00,3043.62,2613.55,985.00,64.00,1630.59,438.05,747.00,257.50,914.00
2019-06-04 19:00:00,3025.87,2598.48,983.75,64.00,1633.87,449.98,745.00,260.00,899.00
2019-06-05 19:00:00,2974.47,2549.39,988.75,64.00,1627.03,413.09,745.00,245.63,894.00
2019-06-06 19:00:00,2970.35,2546.08,988.75,64.00,1631.00,410.31,744.00,246.25,892.00
2019-06-07 19:00:00,2971.86,2547.06,981.88,64.00,1617.19,416.94,739.00,247.50,889.00
2019-06-08 19:00:00,2986.75,2557.72,982.50,64.00,1567.01,419.49,736.00,246.25,883.00
2019-06-09 19:00:00,2972.33,2547.11,983.13,64.00,1595.08,399.95,743.00,251.25,870.00
2019-06-10 19:00:00,3020.88,2591.77,978.13,64.00,1572.15,400.01,734.00,259.38,874.00
2019-06-11 19:00:00,2927.38,2504.86,971.87,64.00,1586.85,416.21,720.00,232.50,878.00
2019-06-12 19:00:00,2954.86,2531.17,982.50,64.00,1578.52,395.04,722.00,249.38,867.00
2019-06-13 19:00:00,2952.57,2530.31,977.50,64.00,1582.91,457.98,717.00,255.63,862.00
2019-06-14 19:00:00,2926.71,2504.18,970.00,64.00,1557.92,429.46,714.00,239.38,858.00
2019-06-15 19:00:00,2934.34,2511.46,966.88,64.00,1550.74,376.61,712.00,244.38,853.00
2019-06-16 19:00:00,2939.05,2514.78,971.87,64.00,1533.73,400.24,710.00,244.38,851.00
2019-06-17 19:00:00,2928.59,2504.39,971.25,64.00,1518.94,450.03,710.00,241.25,842.00
2019-06-18 19:00:00,2909.17,2488.76,970.63,64.00,1533.14,449.96,747.00,248.13,794.00
2019-06-19 19:00:00,2908.49,2487.11,969.38,64.00,1509.91,450.34,690.00,243.13,834.00
2019-06-20 19:00:00,2917.13,2496.52,968.13,64.00,1503.59,449.74,683.00,255.63,823.00
2019-06-21 19:00:00,2881.39,2464.88,966.25,64.00,1515.80,449.96,672.00,248.13,822.00
2019-06-22 19:00:00,2772.38,2367.66,965.63,64.00,1504.48,450.01,695.00,236.25,737.00
2019-06-23 19:00:00,2802.96,2391.79,938.13,64.00,1506.54,449.92,701.00,222.50,777.00
2019-06-24 19:00:00,2851.08,2438.72,963.13,64.00,1531.25,253.94,667.00,240.63,816.00
2019-06-25 19:00:00,2885.88,2467.36,963.75,64.00,1475.49,450.06,644.00,247.50,828.00
2019-06-26 19:00:00,2856.85,2443.15,963.13,64.00,1508.28,449.98,661.00,246.25,811.00
2019-06-27 19:00:00,2864.21,2450.24,961.88,64.00,1504.11,450.00,650.00,250.63,816.00
2019-06-28 19:00:00,2843.62,2430.94,961.88,64.00,1496.33,449.99,655.00,244.38,803.00
2019-06-29 19:00:00,2847.62,2434.52,960.62,64.00,1487.96,450.01,650.00,246.88,802.00
2019-06-30 19:00:00,2824.03,2412.16,960.00,64.00,1482.80,450.02,651.00,236.88,797.00
2019-07-01 19:00:00,2782.70,2378.38,961.88,64.00,1533.55,449.91,642.00,234.38,801.00
2019-07-02 19:00:00,2798.60,2395.43,961.88,64.00,1550.70,450.00,647.00,249.38,792.00
