Chart,,,,,,,,,
,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate
2019-01-08 18:00:00,4442.43,,631.00,64.00,3163.89,0.00,1284.00,0.00,5014.00
2019-01-09 18:00:00,4415.43,,613.00,64.00,3164.11,0.00,1275.00,0.00,5079.00
2019-01-10 18:00:00,4375.88,,604.00,64.00,3151.49,0.00,1272.00,0.00,4966.00
2019-01-11 18:00:00,4350.74,,595.00,64.00,3111.43,0.00,1263.00,0.00,4871.00
2019-01-12 18:00:00,4324.00,,586.00,64.00,3068.34,0.00,1249.00,0.00,4775.00
2019-01-13 18:00:00,4306.62,,582.00,64.00,3051.10,0.00,1246.00,0.00,4707.00
2019-01-14 18:00:00,4291.18,,584.00,64.00,2896.25,0.00,1197.00,0.00,4366.00
2019-01-15 18:00:00,4300.93,,592.00,64.00,2904.49,0.00,1187.00,0.00,4356.00
2019-01-16 18:00:00,4240.42,,572.00,64.00,3009.28,0.00,1223.00,0.00,4475.00
2019-01-17 18:00:00,4231.42,,573.00,64.00,2992.04,0.00,1215.00,0.00,4409.00
2019-01-18 18:00:00,4221.27,,576.00,64.00,3014.03,0.00,1236.00,0.00,4361.00
2019-01-19 18:00:00,4240.81,,567.00,64.00,2914.13,0.00,1196.00,0.00,4368.00
2019-01-20 18:00:00,4174.78,,560.00,64.00,2994.27,0.00,1226.00,0.00,4306.00
2019-01-21 18:00:00,4185.60,,560.00,64.00,2930.20,0.00,1197.00,0.00,4256.00
2019-01-22 18:00:00,4165.78,,552.00,64.00,2922.76,0.00,1209.00,0.00,4229.00
2019-01-23 18:00:00,4124.41,,540.00,64.00,2962.84,0.00,1218.00,0.00,4256.00
2019-01-24 18:00:00,4126.02,,541.00,64.00,3033.37,0.00,1249.00,0.00,4354.00
2019-01-25 18:00:00,4106.19,,542.00,64.00,3083.84,0.00,1294.00,0.00,4322.00
2019-01-26 18:00:00,4075.31,,543.00,64.00,3129.76,0.00,1290.00,0.00,4287.00
2019-01-27 18:00:00,4062.93,,547.00,64.00,3166.39,0.00,1304.00,0.00,4259.00
2019-01-28 18:00:00,4042.80,,549.00,64.00,3219.65,0.00,1335.00,0.00,4228.00
2019-01-29 18:00:00,4040.64,,569.00,64.00,3045.17,0.00,1259.00,0.00,3816.00
2019-01-30 18:00:00,4006.12,,574.00,64.00,3426.88,0.00,1419.00,0.00,4135.00
2019-01-31 18:00:00,4125.14,,624.00,64.00,3471.14,0.00,1427.00,0.00,4168.00
2019-02-01 18:00:00,3965.19,,552.00,64.00,3263.72,0.00,1349.00,0.00,3997.00
2019-02-02 18:00:00,3980.15,,544.00,64.00,3266.68,0.00,1345.00,0.00,4127.00
2019-02-03 18:00:00,4033.59,,537.00,64.00,3099.79,0.00,1285.00,0.00,4146.00
2019-02-04 18:00:00,4025.35,,554.00,64.00,3184.58,0.00,1309.00,0.00,4088.00
2019-02-05 18:00:00,4013.69,,582.00,64.00,3498.15,0.00,1438.00,0.00,4181.00
2019-02-06 18:00:00,3937.76,,570.00,64.00,3617.75,0.00,1496.00,0.00,4162.00
2019-02-07 18:00:00,3941.98,,566.00,64.00,3523.97,0.00,1462.00,0.00,4096.00
2019-02-08 18:00:00,3910.99,,552.00,64.00,3464.76,0.00,1451.00,0.00,4042.00
2019-02-09 18:00:00,3895.47,,535.00,64.00,3322.55,0.00,1388.00,0.00,3979.00
2019-02-10 18:00:00,3959.34,,555.00,64.00,3262.52,0.00,1355.00,0.00,3942.00
2019-02-11 18:00:00,3899.89,,575.00,64.00,3632.41,0.00,1522.00,0.00,3983.00
2019-02-12 18:00:00,4220.43,,719.00,64.00,3711.48,0.00,1547.00,0.00,3954.00
2019-02-13 18:00:00,4339.87,,796.00,64.00,2939.21,0.00,1083.00,0.00,3107.00
2019-02-14 18:00:00,3743.58,,594.00,64.00,3247.14,0.00,1412.00,0.00,2930.00
2019-02-15 18:00:00,4018.79,,593.00,64.00,3503.33,0.00,1575.00,0.00,3966.00
2019-02-16 18:00:00,4124.97,,608.00,64.00,3137.84,0.00,1561.00,0.00,3612.00
2019-02-17 18:00:00,4130.97,,611.00,64.00,3390.15,0.00,1705.00,0.00,3889.00
2019-02-18 18:00:00,4109.65,,610.00,64.00,3453.00,0.00,1723.00,0.00,3911.00
2019-02-19 18:00:00,4097.69,,616.00,64.00,3520.00,0.00,1755.00,0.00,3889.00
2019-02-20 18:00:00,4550.58,,857.00,64.00,3035.94,0.00,1550.00,0.00,3117.00
2019-02-21 18:00:00,4444.13,,873.00,64.00,2824.73,0.00,1444.00,0.00,2474.00
2019-02-22 18:00:00,4461.19,,881.00,64.00,2816.52,0.00,1443.00,0.00,2471.00
2019-02-23 18:00:00,4490.60,,886.00,64.00,2833.33,0.00,1462.00,0.00,2534.00
2019-02-24 18:00:00,4498.35,,890.00,64.00,2850.70,0.00,1466.00,0.00,2556.00
2019-02-25 18:00:00,4464.21,,897.00,64.00,2717.51,0.00,1403.00,0.00,2298.00
2019-02-26 18:00:00,4478.38,,881.00,64.00,2897.38,0.00,1485.00,0.00,2598.00
2019-02-27 18:00:00,1089.21,,948.75,64.00,2064.45,0.00,1071.00,0.63,1686.00
2019-02-28 18:00:00,1417.62,,795.00,64.00,2710.72,0.00,1390.00,1.25,2595.00
2019-03-01 18:00:00,1587.03,,740.00,64.00,2418.25,0.00,1218.00,1.25,2754.00
2019-03-02 18:00:00,1657.26,,711.25,64.00,2209.35,0.00,1109.00,1.25,2717.00
2019-03-03 18:00:00,1697.83,,694.37,64.00,2094.25,0.00,1055.00,0.63,2689.00
2019-03-04 18:00:00,1690.74,,683.13,64.00,1982.44,0.00,998.00,0.63,2578.00
2019-03-05 18:00:00,1729.98,,671.25,64.00,1985.50,0.00,993.00,0.63,2648.00
2019-03-06 18:00:00,1743.98,,664.38,64.00,1946.57,0.00,971.00,1.25,2630.00
2019-03-07 18:00:00,1755.89,,657.50,64.00,1920.80,0.00,953.00,2.50,2616.00
2019-03-08 18:00:00,1760.66,,650.00,64.00,1890.37,0.00,938.00,1.88,2600.00
2019-03-09 18:00:00,1768.49,,643.13,64.00,1864.60,0.00,927.00,1.88,2583.00
2019-03-10 19:00:00,1770.35,,636.25,64.00,1838.92,0.00,915.00,1.25,2566.00
2019-03-11 19:00:00,1777.52,,631.25,64.00,1816.83,0.00,901.00,1.88,2551.00
2019-03-12 19:00:00,1613.83,,974.38,0.00,1453.59,0.00,707.00,0.63,1992.00
2019-03-13 19:00:00,1576.92,,631.88,64.00,1661.46,0.00,888.00,0.63,2084.00
2019-03-14 19:00:00,1799.20,,621.25,64.00,1768.74,0.00,884.00,1.25,2536.00
2019-03-15 19:00:00,1805.79,,621.25,64.00,1731.94,0.00,857.00,0.63,2518.00
2019-03-16 19:00:00,1742.75,,672.50,64.00,1582.13,0.00,799.00,1.25,2254.00
2019-03-17 19:00:00,1761.18,,608.75,64.00,1723.59,0.00,862.00,1.25,2432.00
2019-03-18 19:00:00,1789.90,,605.00,64.00,1705.56,0.00,845.00,1.25,2462.00
2019-03-19 19:00:00,1785.04,,601.25,64.00,1695.01,0.00,842.00,1.25,2442.00
2019-03-20 19:00:00,1787.14,,598.13,64.00,1681.38,0.00,840.00,1.25,2427.00
2019-03-21 19:00:00,1786.32,,595.00,64.00,1675.67,0.00,834.00,1.88,2416.00
2019-03-22 19:00:00,1779.51,,591.25,64.00,1666.73,0.00,827.00,1.25,2405.00
2019-03-23 19:00:00,1778.19,,587.50,64.00,1657.16,0.00,821.00,1.25,2394.00
2019-03-24 19:00:00,1783.27,,585.63,64.00,1648.84,0.00,817.00,2.50,2380.00
2019-03-25 19:00:00,1778.09,,581.88,64.00,1638.90,0.00,811.00,1.88,2369.00
2019-03-26 19:00:00,1784.31,,578.75,64.00,1625.47,0.00,810.00,2.50,2353.00
2019-03-27 19:00:00,1776.00,,575.63,64.00,1617.59,0.00,801.00,1.88,2343.00
2019-03-28 19:00:00,1770.30,,572.50,64.00,1612.62,0.00,797.00,1.88,2331.00
2019-03-29 19:00:00,1771.46,,570.00,64.00,1603.13,0.00,793.00,1.88,2322.00
2019-03-30 19:00:00,1772.69,,548.75,64.00,1583.93,0.00,792.00,0.63,2309.00
2019-03-31 19:00:00,1713.92,,566.88,64.00,1511.57,0.00,756.00,0.63,2155.00
2019-04-01 19:00:00,1771.89,,563.75,64.00,1567.30,0.00,790.00,1.25,2279.00
2019-04-02 19:00:00,1773.12,,558.75,64.00,1559.87,0.00,783.00,1.88,2269.00
2019-04-03 19:00:00,1770.42,,557.50,64.00,1551.75,0.00,781.00,1.88,2255.00
2019-04-04 19:00:00,1743.06,,554.38,64.00,1513.87,0.00,759.00,1.25,2187.00
2019-04-05 19:00:00,1784.71,,547.50,64.00,1531.26,0.00,767.00,3.13,2240.00
2019-04-06 19:00:00,1784.25,,541.25,64.00,1510.45,0.00,758.00,1.88,2228.00
2019-04-07 19:00:00,1775.30,,541.25,64.00,1435.98,0.00,721.00,1.88,2134.00
2019-04-08 19:00:00,0.00,,541.25,64.00,0.00,0.00,0.00,1.88,0.00
2019-04-09 19:00:00,0.00,,541.25,64.00,0.00,0.00,0.00,1.88,0.00
2019-04-10 19:00:00,0.00,,541.25,64.00,0.00,0.00,0.00,1.88,0.00
2019-04-11 19:00:00,0.00,,541.25,64.00,0.00,0.00,0.00,1.88,0.00
2019-04-12 19:00:00,0.00,,541.25,64.00,0.00,0.00,0.00,1.88,0.00
2019-04-13 19:00:00,0.00,,541.25,64.00,0.00,0.00,0.00,1.88,0.00
2019-04-14 19:00:00,0.00,,541.25,64.00,0.00,0.00,0.00,1.88,0.00
2019-04-15 19:00:00,0.00,,541.25,64.00,0.00,0.00,0.00,1.88,0.00
2019-04-16 19:00:00,0.00,,541.25,64.00,0.00,0.00,0.00,1.88,0.00
2019-04-17 19:00:00,0.00,,0.63,64.00,0.00,0.00,0.00,0.63,0.00
2019-04-18 19:00:00,5362.78,4980.56,0.63,0.00,2.76,0.00,0.00,5.63,3.00
2019-04-19 19:00:00,3871.69,3564.40,982.50,0.00,497.85,0.00,264.00,565.00,459.00
2019-04-20 19:00:00,4527.28,4218.20,945.00,0.00,1767.89,0.00,895.00,451.88,2224.00
2019-04-21 19:00:00,4553.65,4233.23,930.00,45.00,1391.14,0.00,684.00,418.13,2201.00
2019-04-22 19:00:00,4540.66,4217.61,918.13,45.00,1290.24,0.00,635.00,404.38,2156.00
2019-04-23 19:00:00,4539.76,4215.24,910.00,45.00,1254.55,0.00,575.00,399.38,2175.00
2019-04-24 19:00:00,4499.64,4176.67,902.50,45.00,1253.92,0.00,614.00,396.88,2093.00
2019-04-25 19:00:00,4448.19,4124.85,888.75,45.00,1301.07,0.00,607.00,343.13,2212.00
2019-04-26 19:00:00,4427.61,4103.98,881.88,45.00,1271.20,0.00,573.00,341.88,2181.00
2019-04-27 19:00:00,4460.77,4136.29,875.63,50.00,1327.93,0.00,545.00,339.38,2309.00
2019-04-28 19:00:00,4414.19,4092.38,871.25,50.00,1325.23,0.00,639.00,336.25,2180.00
2019-04-29 19:00:00,4436.54,4115.48,866.25,50.00,1376.68,0.00,694.00,336.25,2220.00
2019-04-30 19:00:00,4464.35,4139.90,852.50,50.00,849.25,0.00,395.00,525.63,1383.00
2019-05-01 19:00:00,4390.86,4074.81,858.75,50.00,1272.72,0.00,585.00,450.00,1850.00
2019-05-02 19:00:00,3462.45,3127.89,824.38,40.00,472.85,0.00,208.00,224.38,727.00
2019-05-03 19:00:00,4258.67,3944.53,1054.38,40.00,1243.88,0.00,496.00,484.38,1642.00
2019-05-04 19:00:00,4262.35,3945.82,1048.75,55.00,1416.32,0.00,636.00,321.88,2093.00
2019-05-05 19:00:00,4248.06,3931.29,1040.00,55.00,1551.66,0.00,641.00,287.50,2261.00
2019-05-06 19:00:00,4264.42,3947.69,1035.00,64.00,1558.81,0.00,650.00,288.75,2280.00
2019-05-07 19:00:00,4246.44,3929.79,1030.00,64.00,1545.44,0.00,646.00,286.88,2253.00
2019-05-08 19:00:00,4220.01,3903.88,1024.38,64.00,1551.44,0.00,644.00,284.38,2228.00
2019-05-09 19:00:00,4210.87,3894.63,1025.00,64.00,1532.81,0.00,642.00,282.50,2208.00
2019-05-10 19:00:00,4084.19,3761.87,1025.00,64.00,1488.31,0.00,387.00,282.50,2187.00
2019-05-11 19:00:00,4202.87,3884.32,1007.50,64.00,1414.63,0.00,635.00,258.75,2170.00
2019-05-12 19:00:00,4290.64,3969.31,1023.75,64.00,1311.82,0.00,633.00,278.75,2151.00
2019-05-13 19:00:00,4076.60,3761.06,1025.00,64.00,1427.59,0.00,600.00,280.63,1989.00
2019-05-14 19:00:00,3992.11,3684.07,1015.63,64.00,1556.65,0.00,794.00,233.13,1953.00
2019-05-15 19:00:00,4105.01,3786.09,1023.75,64.00,1147.41,278.83,668.00,283.13,1769.00
2019-05-16 19:00:00,4214.19,3893.41,1024.38,64.00,1215.18,348.88,715.00,283.75,1951.00
2019-05-17 19:00:00,4255.74,3932.43,1023.75,64.00,1234.10,373.51,628.00,279.38,2102.00
2019-05-18 19:00:00,4236.25,3913.21,1023.75,64.00,1230.61,375.12,623.00,274.38,2087.00
2019-05-19 19:00:00,4226.91,3904.54,1023.13,64.00,1234.43,361.03,625.00,278.75,2064.00
2019-05-20 19:00:00,4214.51,3892.09,1019.38,64.00,1231.85,312.80,614.00,271.88,2064.00
2019-05-21 19:00:00,4193.44,3871.79,1018.13,64.00,1231.13,258.43,635.00,265.63,2028.00
2019-05-22 19:00:00,4183.47,3861.59,1016.25,64.00,1227.99,226.50,612.00,260.00,2035.00
2019-05-23 19:00:00,4131.12,3811.22,1020.00,64.00,1217.46,201.52,706.00,241.88,1927.00
2019-05-24 19:00:00,4199.45,3878.46,1006.88,64.00,1181.47,252.06,711.00,276.88,1903.00
2019-05-25 19:00:00,4079.14,3758.47,1016.88,64.00,1181.01,82.36,595.00,238.13,1898.00
2019-05-26 19:00:00,4148.08,3824.71,1014.38,64.00,1134.96,273.02,625.00,246.88,1932.00
2019-05-27 19:00:00,4137.97,3817.80,1013.13,64.00,1212.29,141.46,641.00,256.88,1934.00
2019-05-28 19:00:00,3898.92,3588.18,1011.25,64.00,1486.30,0.00,674.00,227.50,1890.00
2019-05-29 19:00:00,4170.92,3845.64,1016.25,64.00,1098.18,236.39,602.00,242.50,1946.00
2019-05-30 19:00:00,4243.94,3919.47,1019.38,64.00,1094.95,334.50,644.00,296.25,1894.00
2019-05-31 19:00:00,4011.41,3689.99,1011.25,64.00,1192.89,235.07,591.00,203.13,1937.00
2019-06-01 19:00:00,4186.95,3861.89,1012.50,64.00,983.07,215.12,516.00,321.88,1705.00
2019-06-02 19:00:00,4076.75,3755.54,1006.88,64.00,1160.83,297.50,616.00,238.75,1894.00
2019-06-03 19:00:00,4110.80,3789.71,1020.00,64.00,1192.25,247.95,591.00,256.88,1934.00
2019-06-04 19:00:00,4132.42,3811.45,1020.63,64.00,1189.87,262.19,588.00,273.13,1925.00
2019-06-05 19:00:00,4077.15,3755.14,1006.88,64.00,1154.46,302.92,587.00,238.75,1910.00
2019-06-06 19:00:00,4122.60,3799.95,1023.75,64.00,1134.06,288.47,584.00,258.13,1902.00
2019-06-07 19:00:00,4122.59,3799.58,1018.75,64.00,1119.35,395.96,583.00,263.13,1891.00
2019-06-08 19:00:00,4194.02,3870.62,1023.13,64.00,1077.83,397.39,630.00,300.63,1820.00
2019-06-09 19:00:00,4115.87,3795.11,1022.50,64.00,1137.87,368.38,616.00,281.88,1829.00
2019-06-10 19:00:00,4179.75,3855.98,1020.00,64.00,1086.01,385.78,576.00,298.13,1853.00
2019-06-11 19:00:00,4084.24,3763.19,1016.88,64.00,1146.56,202.12,569.00,265.00,1847.00
2019-06-12 19:00:00,4016.12,3694.20,1003.13,64.00,1122.66,337.41,570.00,229.38,1842.00
2019-06-13 19:00:00,4100.67,3779.84,1023.13,64.00,1144.68,306.42,568.00,285.00,1836.00
2019-06-14 19:00:00,3887.89,3566.77,1016.88,64.00,1153.42,245.05,566.00,193.13,1823.00
2019-06-15 19:00:00,4022.52,3701.70,1016.88,64.00,1134.70,188.84,565.00,245.00,1809.00
2019-06-16 19:00:00,3879.50,3557.64,1013.75,64.00,1125.09,204.97,557.00,183.75,1806.00
2019-06-17 19:00:00,4068.62,3747.81,1013.75,64.00,1121.92,211.31,564.00,270.63,1795.00
2019-06-18 19:00:00,3966.60,3645.51,1006.25,64.00,1131.95,186.40,553.00,225.00,1793.00
2019-06-19 19:00:00,3977.01,3656.31,1019.38,64.00,1123.03,118.04,558.00,228.75,1773.00
2019-06-20 19:00:00,4092.97,3768.80,1020.00,64.00,1041.03,428.36,555.00,266.25,1794.00
2019-06-21 19:00:00,4043.46,3720.76,1020.00,64.00,1070.58,403.28,556.00,253.75,1786.00
2019-06-22 19:00:00,4033.68,3710.58,1021.25,64.00,1057.93,405.28,555.00,245.63,1781.00
2019-06-23 19:00:00,3991.95,3671.39,1003.75,64.00,1129.27,136.64,548.00,245.63,1767.00
2019-06-24 19:00:00,4059.75,3738.73,1019.38,64.00,1094.51,156.65,554.00,270.63,1755.00
2019-06-25 19:00:00,4020.08,3695.92,1024.38,64.00,1019.52,402.63,550.00,234.38,1757.00
2019-06-26 19:00:00,4055.27,3733.25,1023.75,64.00,1068.65,449.86,550.00,278.75,1752.00
2019-06-27 19:00:00,4053.18,3731.10,1023.75,64.00,1067.75,450.05,544.00,280.00,1750.00
2019-06-28 19:00:00,4033.50,3711.69,1023.75,64.00,1067.98,449.99,548.00,272.50,1740.00
2019-06-29 19:00:00,3886.75,3564.33,1022.50,64.00,1064.88,449.94,544.00,220.00,1735.00
2019-06-30 19:00:00,3961.72,3640.08,1022.50,64.00,1069.98,402.57,547.00,238.75,1727.00
2019-07-01 19:00:00,4014.87,3693.77,1019.38,64.00,1083.95,434.73,542.00,275.63,1728.00
2019-07-02 19:00:00,3996.99,3676.10,1020.00,64.00,1093.84,401.08,538.00,271.25,1725.00
2019-07-03 19:00:00,5319.06,4994.14,946.88,64.00,888.68,318.75,441.00,1034.38,1402.00
2019-07-04 19:00:00,3461.92,3146.92,1018.75,64.00,875.91,325.50,463.00,235.63,1121.00
2019-07-05 19:00:00,4024.60,3704.01,1017.50,64.00,1105.13,396.01,550.00,276.88,1746.00
2019-07-06 19:00:00,4001.70,3678.47,1014.38,64.00,1033.04,415.65,532.00,248.13,1730.00
2019-07-07 19:00:00,3863.69,3540.71,1015.00,64.00,1050.38,399.97,531.00,208.75,1721.00
2019-07-08 19:00:00,3930.66,3608.89,1014.38,64.00,1069.81,368.04,530.00,235.00,1707.00
2019-07-09 19:00:00,3927.70,3606.43,1012.50,64.00,1093.00,394.15,530.00,240.63,1717.00
2019-07-10 19:00:00,3917.78,3596.44,1012.50,64.00,1095.28,438.99,526.00,239.38,1717.00
2019-07-11 19:00:00,3920.90,3599.22,1011.88,64.00,1083.32,427.14,523.00,238.75,1712.00
2019-07-12 19:00:00,3910.87,3589.60,1011.88,64.00,1087.47,425.04,525.00,239.38,1701.00
2019-07-13 19:00:00,3728.64,3406.89,958.13,64.00,1031.68,374.97,491.00,201.88,1591.00
2019-07-14 19:00:00,3763.96,3444.37,1010.63,64.00,1031.60,305.93,508.00,237.50,1526.00
2019-07-15 19:00:00,3783.41,3462.28,981.88,64.00,1092.19,255.60,520.00,193.13,1683.00
2019-07-16 19:00:00,3898.65,3577.73,1010.00,64.00,1085.16,227.91,516.00,237.50,1672.00
2019-07-17 19:00:00,3860.99,3539.45,1010.63,64.00,1073.76,424.89,518.00,241.25,1679.00
2019-07-18 19:00:00,3789.45,3467.53,1016.88,64.00,946.82,358.11,435.00,293.13,1418.00
2019-07-19 19:00:00,3817.20,3496.88,1009.38,64.00,1069.63,424.85,520.00,242.50,1622.00
2019-07-20 19:00:00,3828.94,3507.41,1000.00,64.00,1069.07,364.81,515.00,225.00,1666.00
2019-07-21 19:00:00,3782.86,3461.70,985.00,64.00,1076.87,230.84,510.00,201.25,1653.00
2019-07-22 19:00:00,3904.09,3583.82,1009.38,64.00,1069.76,73.50,508.00,248.13,1618.00
2019-07-23 19:00:00,3815.23,3493.54,1003.13,64.00,1053.30,401.74,511.00,225.63,1645.00
2019-07-24 19:00:00,3823.52,3501.21,1000.00,64.00,1028.45,315.57,507.00,219.38,1632.00
2019-07-25 19:00:00,3820.12,3497.09,1000.00,64.00,1001.66,284.47,506.00,207.50,1622.00
2019-07-26 19:00:00,3783.09,3461.90,1008.13,64.00,1023.60,368.81,496.00,235.63,1565.00
2019-07-27 19:00:00,3795.36,3474.15,1007.50,64.00,1058.59,465.26,505.00,233.13,1625.00
2019-07-28 19:00:00,3796.96,3475.77,1010.00,64.00,1054.24,462.42,503.00,236.88,1616.00
2019-07-29 19:00:00,3782.80,3461.45,1008.13,64.00,1047.44,496.10,501.00,231.88,1610.00
2019-07-30 19:00:00,4695.11,4369.31,984.38,25.00,829.18,324.24,361.00,674.38,1369.00
