Well Name,Stages,Top Perf,Bottom Perf,Num Perfs,Plug Depth,TVD,Capacity Top Perf,Capacity Bottom Perf,Capacity Plug,Date,IWHP,Break Pres,Start Time,End Time,Pump Time,Ave Rate,Ave Pres,Max Rate,Max Pres,ISIP,FG,Design,Avg HHP,15 minute SIP,15% HCl Acid,Slickwater,Pump Down,Total Fluid,100 Mesh,Total Proppant,100 Mesh,Delivered Total Prop,"Plexslick 957, gal","Chemplex 4-N-1, gal","Payzone 845, gal","Payzone 850, gal","Payzone 217, gal","Stim741 Gel, gal","15% HCl Acid, gal"
Silvertip A 7H,15.0,19954.0,20114.0,24.0,20133.0,11959.0,546.4,548.8,549.1,43211.0,5000.0,8250.0,0.2,0.36,0.16,59.5,8497.0,62.8,8750.0,5302.0,0.88,55.0,12391.0,,29.0,11067.0,217.0,11313.0,501620.0,501620.0,501620.0,501620.0,485.0,7.0,94.0,36.0,94.0,10.0,1200.0
Silvertip A 7H,16.0,19755.0,19915.0,24.0,19934.0,11964.0,543.4,545.8,546.1,43211.0,4940.0,6160.0,0.52,0.68,0.15,59.8,8530.0,63.7,8700.0,5320.0,0.88,55.0,12502.0,,29.0,11153.0,206.0,11388.0,506300.0,506300.0,506300.0,506300.0,477.0,7.0,95.0,36.0,95.0,10.0,1200.0
Silvertip A 7H,17.0,19556.0,19716.0,24.0,19735.0,11967.0,540.5,542.9,543.1,43211.0,4960.0,5920.0,0.8,0.95,0.14,64.8,8574.0,67.8,8750.0,5370.0,0.88,55.0,13618.0,,29.0,10991.0,200.0,11219.0,504100.0,504100.0,504100.0,504100.0,475.0,7.0,92.0,35.0,92.0,10.0,1200.0
Silvertip A 7H,18.0,19357.0,19517.0,24.0,19536.0,11973.0,537.5,539.9,540.2,43212.0,4980.0,5930.0,0.1,0.24,0.14,64.1,8553.0,66.3,8770.0,5318.0,0.88,55.0,13437.0,,29.0,11010.0,140.0,11178.0,499260.0,499260.0,499260.0,499260.0,462.0,7.0,93.0,35.0,93.0,10.0,1200.0
Silvertip A 7H,19.0,19159.0,19318.0,24.0,19337.0,11973.0,534.5,536.9,537.2,43212.0,4980.0,5860.0,0.4,0.54,0.14,63.0,8563.0,64.4,8780.0,5332.0,0.88,55.0,13222.0,,29.0,11020.0,128.0,11177.0,501320.0,501320.0,501320.0,501320.0,462.0,7.0,92.0,34.0,92.0,10.0,1200.0
Silvertip A 7H,20.0,18960.0,19120.0,24.0,19139.0,11974.0,531.6,534.0,534.2,43212.0,4930.0,6110.0,0.68,0.83,0.15,63.2,8572.0,66.3,8770.0,5280.0,0.87,55.0,13276.0,,29.0,10929.0,176.0,11134.0,499940.0,499940.0,499940.0,499940.0,466.0,7.0,91.0,34.0,91.0,10.0,1200.0
Silvertip A 7H,21.0,18761.0,18921.0,24.0,18940.0,11980.0,528.6,531.0,531.3,43212.0,4910.0,6000.0,0.98,0.13,0.15,65.2,8527.0,68.3,8710.0,5180.0,0.87,55.0,13626.0,,29.0,10924.0,186.0,11139.0,495800.0,495800.0,495800.0,495800.0,459.0,7.0,92.0,34.0,92.0,10.0,1200.0
Silvertip A 7H,22.0,18562.0,18722.0,24.0,18741.0,11982.0,525.6,528.0,528.3,43212.0,4970.0,5900.0,0.29,0.43,0.14,65.9,8525.0,70.6,8680.0,5224.0,0.87,55.0,13770.0,,29.0,10952.0,172.0,11152.0,492180.0,492180.0,492180.0,492180.0,475.0,7.0,92.0,34.0,92.0,10.0,1200.0
Silvertip A 7H,23.0,18364.0,18523.0,24.0,18542.0,11984.0,522.7,525.0,525.3,43212.0,4980.0,5840.0,0.55,0.72,0.17,58.2,8502.0,63.1,8680.0,5120.0,0.86,55.0,12128.0,,29.0,11013.0,132.0,11174.0,492960.0,492960.0,492960.0,492960.0,476.0,7.0,94.0,35.0,94.0,10.0,1200.0
Silvertip A 7H,24.0,18165.0,18325.0,24.0,18344.0,11986.0,519.7,522.1,522.4,43212.0,4920.0,5770.0,0.85,0.98,0.13,68.3,8508.0,71.9,8780.0,5180.0,0.87,55.0,14232.0,,29.0,10970.0,114.0,11112.0,497800.0,497800.0,497800.0,497800.0,464.0,7.0,92.0,34.0,92.0,10.0,1200.0
Silvertip A 7H,25.0,17966.0,18126.0,24.0,18145.0,11986.0,516.7,519.1,519.4,43212.0,4960.0,5840.0,0.13,0.26,0.13,67.9,8568.0,70.3,8710.0,5235.0,0.87,55.0,14259.0,,29.0,10535.0,97.0,10661.0,500080.0,500080.0,500080.0,500080.0,455.0,7.0,85.0,32.0,85.0,10.0,1200.0
Silvertip A 7H,26.0,17767.0,17927.0,24.0,17946.0,11986.0,513.8,516.1,516.4,43212.0,4910.0,6530.0,0.4,0.54,0.14,65.6,8572.0,70.1,8730.0,5346.0,0.88,55.0,13782.0,,29.0,11099.0,91.0,11218.0,505100.0,505100.0,505100.0,505100.0,468.0,7.0,92.0,34.0,92.0,10.0,1200.0
Silvertip A 7H,27.0,17568.0,17728.0,24.0,17747.0,11986.0,510.8,513.2,513.5,43212.0,4930.0,6010.0,0.68,0.82,0.15,65.0,8466.0,68.4,8980.0,5180.0,0.87,55.0,13492.0,,29.0,11108.0,131.0,11267.0,503400.0,503400.0,503400.0,503400.0,470.0,7.0,93.0,35.0,93.0,10.0,1200.0
Silvertip A 7H,28.0,17370.0,17529.0,24.0,17548.0,11986.0,507.8,510.2,510.5,43212.0,4850.0,6430.0,0.98,0.12,0.13,69.7,8548.0,71.1,8670.0,5140.0,0.86,55.0,14599.0,,29.0,10968.0,116.0,11112.0,497880.0,497880.0,497880.0,497880.0,460.0,7.0,92.0,35.0,92.0,10.0,1200.0
Silvertip A 7H,29.0,17171.0,17331.0,24.0,17350.0,11986.0,504.9,507.2,507.5,43212.0,4860.0,5790.0,0.28,0.41,0.13,68.9,8512.0,70.7,8650.0,5175.0,0.87,55.0,14374.0,,29.0,11033.0,123.0,11184.0,496940.0,496940.0,496940.0,496940.0,480.0,7.0,93.0,35.0,93.0,10.0,1200.0
Silvertip A 7H,30.0,16972.0,17132.0,24.0,17151.0,11987.0,501.9,504.3,504.6,43212.0,4830.0,5730.0,0.54,0.67,0.13,69.4,8492.0,70.6,8760.0,5262.0,0.87,55.0,14445.0,,29.0,10979.0,121.0,11128.0,497160.0,497160.0,497160.0,497160.0,470.0,7.0,93.0,35.0,93.0,10.0,1200.0
Silvertip A 7H,31.0,16773.0,16933.0,24.0,16952.0,11987.0,498.9,501.3,501.6,43212.0,4870.0,6090.0,0.81,0.94,0.14,66.3,8506.0,70.4,8720.0,5180.0,0.87,55.0,13826.0,,29.0,10949.0,107.0,11085.0,497240.0,497240.0,497240.0,497240.0,460.0,7.0,93.0,35.0,93.0,10.0,1200.0
Silvertip A 7H,32.0,16574.0,16734.0,24.0,16753.0,11987.0,495.9,498.3,498.6,43212.0,4850.0,6060.0,0.13,0.26,0.13,67.7,8395.0,70.8,8760.0,5229.0,0.87,55.0,13930.0,,29.0,10927.0,103.0,11058.0,497920.0,497920.0,497920.0,497920.0,475.0,7.0,92.0,35.0,92.0,10.0,1200.0
Silvertip A 7H,33.0,16376.0,16535.0,24.0,16554.0,11987.0,493.0,495.4,495.6,43212.0,4770.0,5660.0,0.4,0.53,0.13,70.1,8221.0,71.3,8720.0,5163.0,0.86,55.0,14125.0,,29.0,11001.0,98.0,11127.0,501000.0,501000.0,501000.0,501000.0,475.0,7.0,93.0,35.0,93.0,10.0,1200.0
Silvertip A 7H,34.0,16177.0,16337.0,24.0,16356.0,11987.0,490.0,492.4,492.7,43212.0,4340.0,5650.0,0.77,0.9,0.13,70.3,8380.0,71.2,8530.0,5130.0,0.86,55.0,14437.0,,29.0,11599.0,92.0,11719.0,500500.0,500500.0,500500.0,500500.0,493.0,7.0,97.0,36.0,97.0,10.0,1200.0
Silvertip A 7H,35.0,18978.0,16138.0,24.0,16157.0,11987.0,531.8,489.4,489.7,43212.0,4890.0,5690.0,0.02,0.16,0.14,69.7,8301.0,70.5,8610.0,5110.0,0.86,55.0,14181.0,,29.0,10999.0,91.0,11119.0,496260.0,496260.0,496260.0,496260.0,475.0,7.0,92.0,35.0,92.0,10.0,1200.0
Silvertip A 7H,36.0,15779.0,15939.0,24.0,15958.0,11987.0,484.1,486.5,486.7,43212.0,4880.0,5820.0,0.28,0.41,0.13,69.8,8206.0,71.4,8670.0,5222.0,0.87,55.0,14039.0,,29.0,11039.0,85.0,11153.0,507340.0,507340.0,507340.0,507340.0,440.0,7.0,93.0,35.0,93.0,10.0,1200.0
Silvertip A 7H,37.0,15581.0,15740.0,24.0,15759.0,11990.0,481.1,483.5,483.8,43212.0,4880.0,5860.0,0.55,0.68,0.13,69.6,8418.0,71.0,8700.0,5347.0,0.88,55.0,14360.0,,29.0,10966.0,78.0,11073.0,503360.0,503360.0,503360.0,503360.0,441.0,7.0,92.0,35.0,92.0,10.0,1200.0
Silvertip A 7H,38.0,15382.0,15542.0,24.0,15561.0,11989.0,478.1,480.5,480.8,43212.0,4900.0,5760.0,0.83,0.96,0.14,68.7,8401.0,71.4,8740.0,5260.0,0.87,55.0,14146.0,,29.0,10898.0,74.0,11000.0,493540.0,493540.0,493540.0,493540.0,282.0,7.0,93.0,35.0,93.0,10.0,1200.0
Silvertip A 7H,39.0,15183.0,15343.0,24.0,15362.0,11984.0,475.2,477.6,477.8,43212.0,4960.0,5560.0,0.08,0.21,0.13,69.7,8404.0,70.5,8720.0,5290.0,0.88,55.0,14357.0,,29.0,11041.0,71.0,11141.0,496740.0,496740.0,496740.0,496740.0,276.0,7.0,94.0,35.0,94.0,10.0,1200.0
Silvertip A 7H,40.0,14984.0,15144.0,24.0,15163.0,11982.0,472.2,474.6,474.9,43212.0,4940.0,5880.0,0.34,0.47,0.13,70.1,8327.0,71.3,8550.0,5217.0,0.87,55.0,14307.0,,29.0,10975.0,80.0,11084.0,503260.0,503260.0,503260.0,503260.0,223.0,7.0,92.0,35.0,92.0,10.0,1200.0
Silvertip A 7H,41.0,14785.0,14945.0,24.0,14964.0,11981.0,469.2,471.6,471.9,43212.0,4920.0,6060.0,0.66,0.79,0.13,69.8,8384.0,70.9,8750.0,5280.0,0.87,55.0,14343.0,,29.0,10978.0,60.0,11067.0,496260.0,496260.0,496260.0,496260.0,290.0,7.0,93.0,35.0,93.0,10.0,1200.0
Silvertip A 7H,42.0,14587.0,14746.0,24.0,14765.0,11982.0,466.3,468.6,468.9,43212.0,4910.0,6760.0,0.91,0.04,0.13,69.3,8315.0,71.0,8620.0,5220.0,0.87,55.0,14115.0,,29.0,11012.0,58.0,11099.0,503520.0,503520.0,503520.0,503520.0,285.0,7.0,93.0,35.0,93.0,10.0,1200.0
Silvertip A 7H,43.0,14388.0,14548.0,24.0,14567.0,11984.0,463.3,465.7,466.0,43212.0,4820.0,6090.0,0.17,0.3,0.13,70.0,8358.0,71.3,8610.0,5319.0,0.88,55.0,14340.0,,29.0,10975.0,55.0,11059.0,499720.0,499720.0,499720.0,499720.0,238.0,7.0,92.0,35.0,92.0,10.0,1200.0
Silvertip A 7H,44.0,14189.0,14349.0,24.0,14368.0,11986.0,460.3,462.7,463.0,43212.0,4870.0,6070.0,0.41,0.54,0.13,69.9,8331.0,70.5,8590.0,5231.0,0.87,55.0,14273.0,,29.0,10917.0,50.0,10995.0,496000.0,496000.0,496000.0,496000.0,270.0,7.0,92.0,34.0,92.0,10.0,1200.0
Silvertip A 7H,45.0,13990.0,14150.0,24.0,14169.0,11985.0,457.4,459.7,460.0,43212.0,4940.0,6110.0,0.64,0.87,0.23,69.9,8126.0,70.7,8590.0,5260.0,0.87,55.0,13922.0,,29.0,11656.0,45.0,11729.0,495940.0,495940.0,495940.0,495940.0,328.0,7.0,96.0,36.0,96.0,10.0,1200.0
Silvertip A 7H,46.0,13791.0,13951.0,24.0,13970.0,11984.0,454.4,456.8,457.1,43212.0,4840.0,6210.0,0.99,0.12,0.13,69.9,8387.0,71.3,8770.0,5160.0,0.86,55.0,14367.0,,29.0,10988.0,41.0,11057.0,503160.0,503160.0,503160.0,503160.0,230.0,7.0,94.0,35.0,94.0,10.0,1200.0
Silvertip A 7H,47.0,13593.0,13752.0,24.0,13771.0,11986.0,451.4,453.8,454.1,43212.0,4920.0,5900.0,0.23,0.36,0.13,70.3,8161.0,71.0,8660.0,5259.0,0.87,55.0,14062.0,,29.0,10945.0,39.0,11013.0,507560.0,507560.0,507560.0,507560.0,228.0,7.0,92.0,35.0,92.0,10.0,1200.0
Silvertip A 7H,48.0,13394.0,13554.0,24.0,13573.0,11987.0,448.5,450.8,451.1,43212.0,4920.0,5690.0,0.49,0.62,0.13,68.7,8196.0,70.6,8680.0,5278.0,0.87,55.0,13801.0,,29.0,10941.0,34.0,11003.0,500780.0,500780.0,500780.0,500780.0,211.0,7.0,91.0,34.0,91.0,10.0,1200.0
Silvertip A 7H,49.0,13195.0,13355.0,24.0,13374.0,11988.0,445.5,447.9,448.2,43212.0,4870.0,6920.0,0.74,0.95,0.21,70.4,8175.0,71.4,8670.0,5220.0,0.87,55.0,14112.0,,29.0,10997.0,28.0,11053.0,506340.0,506340.0,506340.0,506340.0,244.0,7.0,91.0,34.0,91.0,10.0,1200.0
Silvertip A 7H,50.0,12996.0,13156.0,24.0,13175.0,11988.0,442.5,444.9,445.2,43212.0,4930.0,5690.0,0.97,0.09,0.13,70.4,8126.0,71.2,8700.0,5270.0,0.87,55.0,14027.0,,29.0,10988.0,23.0,11040.0,504080.0,504080.0,504080.0,504080.0,217.0,7.0,92.0,35.0,92.0,10.0,1200.0
Silvertip A 7H,51.0,12798.0,12957.0,24.0,12976.0,11991.0,439.6,441.9,442.2,43212.0,4940.0,5960.0,0.2,0.33,0.13,70.0,8081.0,71.1,8640.0,5337.0,0.88,55.0,13864.0,,29.0,10992.0,21.0,11041.0,502400.0,502400.0,502400.0,502400.0,214.0,7.0,92.0,35.0,92.0,10.0,1200.0
Silvertip A 7H,52.0,12599.0,12759.0,24.0,12778.0,11994.0,436.6,439.0,439.3,43212.0,4950.0,5630.0,0.43,0.56,0.13,71.8,8170.0,75.5,8510.0,5350.0,0.88,55.0,14378.0,,29.0,10919.0,18.0,10965.0,495440.0,495440.0,495440.0,495440.0,222.0,7.0,91.0,35.0,91.0,10.0,1200.0
Silvertip A 7H,53.0,12400.0,12560.0,24.0,12579.0,11995.0,433.6,436.0,436.3,43212.0,4950.0,5660.0,0.65,0.78,0.12,71.9,7947.0,73.4,8540.0,5394.0,0.88,55.0,14005.0,,29.0,10641.0,0.0,10669.0,497860.0,497860.0,497860.0,497860.0,222.0,7.0,92.0,34.0,92.0,,1200.0
