,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate,GOR,DaysOn
129,2019-03-22,4168.49,3703.81,1049.38,64.0,1333.18,158.66,481.0,466.88,1529.0,2.7716839916839917,69
130,2019-03-23,4156.3,3691.61,1105.63,64.0,1318.03,245.05,472.0,482.5,1509.0,2.792436440677966,70
131,2019-03-24,4220.92,3749.68,1123.13,64.0,1190.33,483.78,466.0,491.88,1484.0,2.5543562231759656,71
132,2019-03-25,4257.91,3783.14,1100.0,64.0,1136.69,538.85,471.0,486.25,1488.0,2.4133545647558385,72
133,2019-03-26,4277.79,3802.12,1095.0,64.0,1131.9,576.65,480.0,486.25,1502.0,2.3581250000000002,73
134,2019-03-27,4247.8,3773.13,1091.25,64.0,1138.36,567.58,475.0,480.63,1489.0,2.3965473684210523,74
135,2019-03-28,4210.32,3737.04,1087.5,64.0,1137.32,561.43,484.0,469.38,1464.0,2.3498347107438016,75
136,2019-03-29,4174.99,3701.48,1085.0,64.0,1134.58,562.19,475.0,452.5,1463.0,2.38858947368421,76
137,2019-03-30,4334.11,3864.28,1096.25,64.0,1186.09,467.12,475.0,535.63,1458.0,2.497031578947368,77
138,2019-03-31,4040.72,3574.35,1074.38,64.0,1184.87,300.14,450.0,436.25,1397.0,2.6330444444444443,78
139,2019-04-01,4117.77,3648.85,1078.75,64.0,1200.82,357.6,464.0,449.38,1457.0,2.587974137931034,79
140,2019-04-02,4065.82,3597.4,1068.13,64.0,1170.18,399.39,456.0,435.63,1416.0,2.5661842105263157,80
141,2019-04-03,4051.68,3585.48,1062.5,64.0,1224.16,334.63,460.0,435.0,1439.0,2.661217391304348,81
142,2019-04-04,4019.93,3555.4,1060.0,64.0,1238.89,328.53,453.0,433.75,1429.0,2.7348565121412807,82
143,2019-04-05,4015.22,3550.71,1055.63,64.0,1230.74,337.26,451.0,433.75,1420.0,2.7289135254988914,83
144,2019-04-06,3991.68,3529.09,1048.75,64.0,1252.25,250.96,454.0,428.13,1414.0,2.758259911894273,84
145,2019-04-07,3997.16,3532.59,1051.88,64.0,1214.39,341.34,441.0,430.0,1404.0,2.7537188208616783,85
146,2019-04-08,3957.35,3497.25,1048.13,64.0,1216.17,321.08,441.0,424.38,1379.0,2.7577551020408166,86
147,2019-04-09,3960.7,3501.33,1048.13,64.0,1236.95,329.43,445.0,428.13,1390.0,2.7796629213483146,87
148,2019-04-10,3902.81,3446.04,1023.75,64.0,1296.5,377.72,468.0,380.0,1460.0,2.7702991452991452,88
149,2019-04-11,3753.15,3303.15,1041.88,64.0,1373.96,333.21,500.0,277.5,1574.0,2.74792,89
150,2019-04-12,3831.44,3368.15,1014.38,64.0,1343.46,435.28,510.0,278.13,1591.0,2.634235294117647,90
151,2019-04-13,3803.31,3342.58,945.0,64.0,1337.31,421.34,509.0,266.88,1583.0,2.627328094302554,91
152,2019-04-14,3821.17,3356.81,1005.63,64.0,1309.1,400.03,506.0,270.0,1572.0,2.587154150197628,92
153,2019-04-15,3597.22,3151.44,1028.13,64.0,1118.73,343.36,419.0,278.13,1305.0,2.67,93
154,2019-04-16,5184.3,4715.47,940.63,0.0,1323.9,400.01,520.0,979.38,1583.0,2.5459615384615386,94
155,2019-04-17,3579.01,3129.99,1018.13,0.0,1030.6,321.65,401.0,265.0,1251.0,2.570074812967581,95
156,2019-04-18,3744.25,3290.36,1026.88,0.0,1340.66,277.38,497.0,261.25,1568.0,2.6975050301810866,96
157,2019-04-19,3752.19,3294.5,1032.5,0.0,1307.5,378.83,500.0,265.63,1550.0,2.615,97
158,2019-04-20,3729.64,3273.15,1019.38,0.0,1302.47,376.89,499.0,262.5,1531.0,2.6101603206412824,98
159,2019-04-21,3772.41,3309.85,1012.5,0.0,1275.57,343.07,501.0,263.13,1513.0,2.5460479041916164,99
160,2019-04-22,3737.85,3273.93,1013.13,0.0,1240.61,391.82,498.0,256.25,1503.0,2.4911847389558233,100
161,2019-04-23,3731.36,3273.17,1029.38,64.0,1272.45,354.4,505.0,273.75,1481.0,2.51970297029703,101
162,2019-04-24,3682.97,3230.91,1030.0,64.0,1277.6,400.01,498.0,260.63,1478.0,2.565461847389558,102
163,2019-04-25,3696.04,3237.06,996.88,64.0,1234.0,393.28,497.0,257.5,1460.0,2.482897384305835,103
164,2019-04-26,3724.09,3260.12,1004.38,64.0,1203.65,400.59,488.0,259.38,1464.0,2.4664959016393446,104
165,2019-04-27,3685.78,3227.15,1005.63,64.0,1226.23,400.13,492.0,256.88,1450.0,2.4923373983739836,105
166,2019-04-28,3684.62,3225.96,1005.63,64.0,1217.98,400.06,487.0,258.75,1443.0,2.5009856262833674,106
167,2019-04-29,3663.77,3208.68,996.88,64.0,1221.08,400.08,489.0,256.25,1431.0,2.4970961145194273,107
168,2019-04-30,3661.94,3211.39,1000.0,64.0,1192.78,400.27,450.0,265.63,1425.0,2.650622222222222,108
169,2019-05-01,3630.14,3178.78,990.63,64.0,1167.63,399.87,443.0,244.38,1421.0,2.6357336343115128,109
170,2019-05-02,3657.29,3202.47,993.75,64.0,1152.6,400.77,445.0,257.5,1406.0,2.5901123595505617,110
171,2019-05-03,3647.22,3191.97,1004.38,64.0,1134.82,400.45,437.0,252.5,1398.0,2.596842105263158,111
172,2019-05-04,3426.96,2982.29,1011.88,64.0,1146.57,399.93,424.0,163.13,1389.0,2.7041745283018868,112
173,2019-05-05,3531.13,3086.45,1008.13,64.0,1089.44,385.86,396.0,251.25,1294.0,2.7511111111111113,113
174,2019-05-06,3606.77,3157.79,1006.25,64.0,1152.16,400.01,416.0,251.25,1396.0,2.769615384615385,114
175,2019-05-07,3571.27,3126.27,1003.13,64.0,1172.0,303.83,406.0,247.5,1386.0,2.8866995073891624,115
176,2019-05-08,3583.07,3138.64,1001.88,64.0,1150.07,280.32,397.0,265.0,1352.0,2.8969017632241814,116
177,2019-05-09,3560.85,3117.11,1006.25,64.0,1159.37,303.34,399.0,253.75,1361.0,2.9056892230576437,117
178,2019-05-10,3513.16,3074.47,891.88,64.0,1192.79,174.5,397.0,235.63,1353.0,3.004508816120907,118
179,2019-05-11,3476.56,3042.25,820.0,64.0,1219.57,88.22,393.0,234.38,1344.0,3.1032315521628497,119
180,2019-05-12,3473.53,3034.91,963.13,64.0,1172.81,311.58,395.0,229.38,1344.0,2.969139240506329,120
181,2019-05-13,3500.06,3064.03,928.13,64.0,1197.95,179.3,392.0,245.63,1332.0,3.055994897959184,121
182,2019-05-14,3517.11,3074.62,996.25,64.0,1127.9,306.8,389.0,242.5,1327.0,2.8994858611825194,122
183,2019-05-15,3534.34,3087.09,988.13,64.0,1077.85,350.03,385.0,234.38,1323.0,2.799610389610389,123
184,2019-05-16,3549.12,3100.32,1003.75,64.0,1059.05,349.95,384.0,238.13,1314.0,2.757942708333333,124
185,2019-05-17,3530.96,3084.67,1002.5,64.0,1074.06,377.22,381.0,241.88,1309.0,2.819055118110236,125
186,2019-05-18,3492.02,3046.79,960.0,64.0,1070.52,399.97,381.0,225.63,1304.0,2.809763779527559,126
187,2019-05-19,3382.5,2956.56,896.87,64.0,1218.05,60.55,365.0,230.63,1294.0,3.3371232876712327,127
188,2019-05-20,3421.78,2989.53,851.25,64.0,1156.05,85.6,370.0,228.13,1279.0,3.1244594594594592,128
189,2019-05-21,3455.89,3019.21,813.13,64.0,1118.69,119.58,369.0,229.38,1277.0,3.0316802168021684,129
190,2019-05-22,3481.33,3040.57,994.38,64.0,1086.87,272.83,371.0,240.63,1278.0,2.9295687331536384,130
191,2019-05-23,2942.2,2484.29,844.38,64.0,494.62,134.28,170.0,166.25,610.0,2.909529411764706,131
192,2019-05-24,3352.25,2878.03,988.75,64.0,601.69,288.3,208.0,254.38,845.0,2.8927403846153847,132
193,2019-05-25,3612.27,3159.91,994.38,64.0,1113.59,414.73,370.0,237.5,1432.0,3.0097027027027026,133
194,2019-05-26,3571.21,3120.11,993.13,64.0,1052.91,400.22,355.0,237.5,1356.0,2.9659436619718313,134
195,2019-05-27,3514.43,3066.2,956.88,64.0,1043.92,359.65,358.0,222.5,1321.0,2.915977653631285,135
196,2019-05-28,3470.68,3030.08,995.0,64.0,1100.33,400.19,359.0,235.63,1309.0,3.064986072423398,136
197,2019-05-29,3512.42,3065.64,993.75,64.0,1041.31,458.51,362.0,238.13,1294.0,2.8765469613259667,137
198,2019-05-30,3464.53,3023.75,991.88,64.0,1075.25,387.92,361.0,237.5,1278.0,2.9785318559556786,138
199,2019-05-31,3458.11,3021.23,1001.25,64.0,1112.03,451.36,368.0,254.38,1271.0,3.021820652173913,139
200,2019-06-01,3484.75,3044.16,1005.63,64.0,1082.62,515.95,314.0,251.88,1320.0,3.4478343949044583,140
201,2019-06-02,3442.99,3004.55,998.13,64.0,1082.8,593.54,369.0,245.63,1258.0,2.9344173441734416,141
202,2019-06-03,3402.51,2966.79,985.63,64.0,1088.9,563.87,364.0,234.38,1251.0,2.9914835164835165,142
203,2019-06-04,3413.5,2976.4,982.5,64.0,1061.7,440.28,362.0,236.25,1230.0,2.9328729281767956,143
204,2019-06-05,3378.89,2945.53,982.5,64.0,1073.63,403.59,357.0,234.38,1216.0,3.0073669467787116,144
205,2019-06-06,3410.26,2974.87,993.75,64.0,1068.72,364.6,358.0,241.25,1222.0,2.985251396648045,145
206,2019-06-07,3356.61,2927.51,991.88,64.0,1110.54,400.22,358.0,238.75,1218.0,3.1020670391061453,146
207,2019-06-08,3405.73,2969.74,991.25,64.0,1049.96,400.06,354.0,240.63,1210.0,2.9659887005649717,147
208,2019-06-09,3392.39,2957.32,990.63,64.0,1049.6,399.81,353.0,238.13,1204.0,2.9733711048158638,148
209,2019-06-10,3385.48,2949.72,983.75,64.0,1035.34,400.24,350.0,232.5,1199.0,2.9581142857142857,149
210,2019-06-11,3404.64,2966.14,983.13,64.0,1008.46,396.88,342.0,233.13,1197.0,2.9487134502923977,150
211,2019-06-12,3384.28,2946.77,980.63,64.0,1009.26,399.99,349.0,226.88,1187.0,2.891862464183381,151
212,2019-06-13,3374.06,2937.92,976.88,64.0,1017.7,399.94,345.0,226.88,1189.0,2.949855072463768,152
213,2019-06-14,3378.53,2941.64,978.13,64.0,1005.77,400.0,343.0,228.13,1182.0,2.932274052478134,153
214,2019-06-15,3369.57,2932.71,978.75,64.0,998.46,399.93,342.0,224.38,1176.0,2.9194736842105264,154
215,2019-06-16,3372.41,2935.5,983.75,64.0,995.53,399.91,335.0,226.25,1178.0,2.971731343283582,155
216,2019-06-17,3355.47,2919.89,977.5,64.0,998.21,399.61,339.0,223.75,1168.0,2.9445722713864306,156
217,2019-06-18,3340.33,2907.7,988.75,64.0,1014.39,398.53,331.0,228.75,1167.0,3.064622356495468,157
218,2019-06-19,3257.57,2837.07,988.75,64.0,1099.22,400.0,334.0,231.25,1162.0,3.2910778443113773,158
219,2019-06-20,3092.96,2684.68,985.0,64.0,1011.87,380.35,285.0,233.13,1035.0,3.550421052631579,159
220,2019-06-21,3284.67,2861.56,987.5,64.0,1094.02,469.06,328.0,235.0,1181.0,3.3354268292682927,160
221,2019-06-22,3251.85,2830.21,980.0,64.0,1078.03,438.08,325.0,225.63,1160.0,3.3170153846153845,161
222,2019-06-23,3245.75,2825.26,983.13,64.0,1078.28,396.69,320.0,227.5,1154.0,3.369625,162
223,2019-06-24,3221.88,2801.75,973.13,64.0,1067.03,386.65,321.0,216.88,1145.0,3.324080996884735,163
224,2019-06-25,3251.67,2828.17,972.5,64.0,1035.47,350.96,318.0,221.88,1134.0,3.256194968553459,164
225,2019-06-26,3216.21,2782.91,973.13,64.0,1003.19,330.24,338.0,220.0,1058.0,2.96801775147929,165
226,2019-06-27,3268.25,2842.0,973.13,64.0,1013.06,344.76,316.0,220.63,1132.0,3.205886075949367,166
227,2019-06-28,3270.94,2844.3,983.75,64.0,1006.02,379.37,315.0,223.13,1127.0,3.1937142857142855,167
228,2019-06-29,3246.35,2822.79,983.13,64.0,1019.55,409.95,312.0,223.75,1122.0,3.2677884615384616,168
229,2019-06-30,3230.22,2808.59,982.5,64.0,1027.72,402.03,313.0,223.13,1116.0,3.283450479233227,169
230,2019-07-01,3224.14,2802.42,981.25,64.0,1022.74,399.54,310.0,219.38,1116.0,3.299161290322581,170
231,2019-07-02,3247.54,2813.89,971.25,64.0,988.97,373.8,306.0,216.25,1107.0,3.2319281045751636,171
232,2019-07-03,3102.98,2658.75,863.13,64.0,921.42,331.97,289.0,157.5,1047.0,3.188304498269896,172
233,2019-07-04,3075.6,2575.48,1021.88,64.0,210.79,267.52,64.0,265.0,363.0,3.29359375,173
234,2019-07-05,3280.63,2856.36,968.75,64.0,1148.13,382.83,347.0,206.88,1248.0,3.3087319884726227,174
235,2019-07-06,3392.63,2931.29,975.63,64.0,915.66,407.17,302.0,216.25,1152.0,3.0319867549668875,175
236,2019-07-07,3351.86,2892.76,970.63,64.0,916.53,415.32,297.0,208.75,1138.0,3.085959595959596,176
237,2019-07-08,3340.2,2883.06,968.75,64.0,925.61,400.02,300.0,213.13,1126.0,3.085366666666667,177
238,2019-07-09,3292.49,2839.36,967.5,64.0,946.65,400.03,303.0,205.63,1118.0,3.124257425742574,178
239,2019-07-10,3273.77,2822.14,966.88,64.0,951.03,400.03,301.0,203.75,1112.0,3.1595681063122925,179
240,2019-07-11,3273.14,2820.9,967.5,64.0,939.31,400.0,299.0,203.13,1104.0,3.141505016722408,180
241,2019-07-12,3262.47,2811.15,967.5,64.0,942.56,399.92,300.0,201.88,1100.0,3.1418666666666666,181
242,2019-07-13,3000.01,2557.77,909.38,64.0,895.28,362.88,282.0,128.13,1034.0,3.1747517730496453,182
243,2019-07-14,3000.01,2557.77,935.0,64.0,-133.47,302.87,20.0,135.0,141.0,-6.6735,183
244,2019-07-15,3159.22,2694.07,968.13,64.0,605.06,406.66,221.0,210.63,796.0,2.7378280542986424,184
245,2019-07-16,3420.83,2964.64,968.13,64.0,940.49,414.84,305.0,208.13,1216.0,3.083573770491803,185
246,2019-07-17,3547.66,3079.13,967.5,50.0,859.09,418.9,282.0,282.5,1125.0,3.0464184397163123,186
247,2019-07-18,2844.96,2369.97,911.25,50.0,338.12,309.26,123.0,164.38,496.0,2.7489430894308944,187
248,2019-07-19,3237.54,2774.2,985.0,50.0,720.45,497.62,245.0,221.88,941.0,2.9406122448979595,188
249,2019-07-20,3351.43,2913.98,988.75,50.0,972.97,578.67,297.0,217.5,1197.0,3.2759932659932662,189
250,2019-07-21,3251.81,2821.7,1005.0,50.0,972.76,590.41,289.0,225.0,1156.0,3.3659515570934255,190
251,2019-07-22,3205.13,2780.36,997.5,50.0,986.67,513.63,286.0,219.38,1135.0,3.4498951048951048,191
252,2019-07-23,3189.31,2765.91,994.38,50.0,989.8,592.86,280.0,218.13,1136.0,3.5349999999999997,192
253,2019-07-24,3178.47,2757.54,992.5,50.0,1000.76,602.11,282.0,223.75,1125.0,3.5487943262411346,193
254,2019-07-25,3152.57,2721.67,986.25,50.0,966.33,520.67,287.0,202.5,1099.0,3.367003484320558,194
255,2019-07-26,3190.74,2743.19,983.13,50.0,939.5,455.26,292.0,209.38,1078.0,3.2174657534246576,195
256,2019-07-27,3173.78,2727.44,980.63,50.0,941.2,471.18,291.0,206.88,1072.0,3.234364261168385,196
257,2019-07-28,3169.94,2723.69,977.5,50.0,935.8,450.46,290.0,206.25,1065.0,3.226896551724138,197
258,2019-07-29,3156.14,2709.69,975.63,50.0,922.92,441.39,287.0,200.0,1056.0,3.2157491289198603,198
259,2019-07-30,3202.0,2746.05,976.25,50.0,835.68,425.01,233.0,197.5,1059.0,3.5866094420600856,199
