,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate,GOR,DaysOn
71,2019-02-13,4779.92,,739.0,64.0,1601.43,0.0,928.0,0.0,2488.0,1.7256788793103448,45
72,2019-02-14,4664.57,,728.0,64.0,2021.75,0.0,1075.0,0.0,3006.0,1.8806976744186046,46
73,2019-02-15,4963.24,,728.0,64.0,938.65,0.0,515.0,0.0,1395.0,1.822621359223301,47
74,2019-02-16,0.0,,728.0,64.0,0.0,0.0,0.0,0.0,0.0,,48
75,2019-02-17,0.0,,728.0,64.0,0.0,0.0,0.0,0.0,0.0,,49
76,2019-02-18,0.0,,728.0,64.0,0.0,0.0,0.0,0.0,0.0,,50
77,2019-02-19,0.0,,728.0,64.0,0.0,0.0,0.0,0.0,0.0,,51
78,2019-02-20,0.0,,728.0,64.0,0.0,0.0,0.0,0.0,0.0,,52
79,2019-02-21,0.0,,728.0,64.0,0.0,0.0,0.0,0.0,0.0,,53
80,2019-02-22,0.0,,728.0,64.0,0.0,0.0,0.0,0.0,0.0,,54
81,2019-02-23,0.0,,728.0,64.0,0.0,0.0,0.0,0.0,0.0,,55
82,2019-02-24,0.0,,728.0,64.0,0.0,0.0,0.0,0.0,0.0,,56
83,2019-02-25,0.0,,728.0,64.0,0.0,0.0,0.0,0.0,0.0,,57
84,2019-02-26,0.0,,728.0,64.0,0.0,0.0,0.0,0.0,0.0,,58
85,2019-02-27,0.0,,728.0,0.0,0.0,0.0,0.0,0.0,0.0,,59
86,2019-02-28,5636.13,4141.31,406.88,50.0,116.05,0.0,106.0,1151.25,146.0,1.094811320754717,60
87,2019-03-01,5172.15,3789.61,425.63,64.0,1751.17,0.0,881.0,716.88,2758.0,1.9877071509648128,61
88,2019-03-02,5215.36,3831.59,399.38,64.0,1881.77,0.0,1027.0,670.63,2985.0,1.8322979552093477,62
89,2019-03-03,5160.5,3769.17,318.13,64.0,1767.73,0.0,913.0,649.38,2917.0,1.9361774370208105,63
90,2019-03-04,5092.48,3704.83,298.75,64.0,1706.74,0.0,935.0,633.13,2757.0,1.8253903743315507,64
91,2019-03-05,5062.19,3677.59,330.0,64.0,1716.82,0.0,935.0,622.5,2736.0,1.8361711229946522,65
92,2019-03-06,5031.62,3649.47,381.88,64.0,1705.42,0.0,930.0,616.25,2686.0,1.8337849462365592,66
93,2019-03-07,5000.88,3620.57,430.0,64.0,1696.81,0.0,921.0,609.38,2651.0,1.842356134636265,67
94,2019-03-08,4959.58,3580.76,410.63,64.0,1650.8,0.0,897.0,605.63,2557.0,1.8403567447045708,68
95,2019-03-09,4955.32,3578.31,413.75,64.0,1680.03,0.0,912.0,598.75,2584.0,1.842138157894737,69
96,2019-03-10,4934.69,3558.81,395.0,64.0,1667.2,0.0,906.0,594.38,2550.0,1.8401766004415012,70
97,2019-03-11,4913.03,3538.28,409.38,64.0,1656.13,0.0,899.0,588.75,2519.0,1.8421913236929923,71
98,2019-03-12,4902.58,3528.03,391.88,64.0,1645.36,0.0,898.0,585.63,2499.0,1.8322494432071268,72
99,2019-03-13,4779.09,3395.92,396.25,64.0,1326.94,0.0,727.0,592.5,2053.0,1.8252269601100413,73
100,2019-03-14,4877.75,3503.81,364.38,64.0,1655.28,0.0,868.0,576.88,2513.0,1.9070046082949308,74
101,2019-03-15,4871.59,3496.41,353.75,64.0,1614.48,0.0,864.0,580.0,2459.0,1.8686111111111112,75
102,2019-03-16,4830.32,3453.55,383.75,64.0,1532.57,0.0,836.0,573.75,2341.0,1.8332177033492822,76
103,2019-03-17,4836.71,3464.9,387.5,64.0,1621.96,0.0,866.0,568.13,2433.0,1.8729330254041572,77
104,2019-03-18,4820.45,3449.04,398.13,64.0,1610.4,0.0,859.0,563.75,2410.0,1.8747380675203726,78
105,2019-03-19,4808.24,3437.44,399.38,64.0,1601.2,0.0,859.0,560.63,2388.0,1.8640279394644936,79
106,2019-03-20,4797.56,3427.03,395.0,64.0,1590.1,0.0,859.0,557.5,2367.0,1.8511059371362049,80
107,2019-03-21,4785.55,3415.31,409.38,64.0,1583.4,0.0,853.0,553.75,2353.0,1.8562719812426731,81
108,2019-03-22,4774.41,3404.05,405.0,64.0,1570.81,0.0,845.0,551.25,2334.0,1.85894674556213,82
109,2019-03-23,4763.24,3392.66,398.75,64.0,1557.5,0.0,836.0,548.75,2315.0,1.8630382775119618,83
110,2019-03-24,4756.62,3386.27,405.0,64.0,1561.06,0.0,838.0,543.75,2319.0,1.8628400954653936,84
111,2019-03-25,4749.04,3378.83,405.63,64.0,1552.18,0.0,837.0,541.88,2303.0,1.8544563918757468,85
112,2019-03-26,4735.45,3365.83,416.88,64.0,1545.5,0.0,837.0,538.75,2286.0,1.8464755077658304,86
113,2019-03-27,4727.14,3357.72,415.0,64.0,1541.39,0.0,830.0,536.88,2277.0,1.8570963855421687,87
114,2019-03-28,4731.72,3361.9,421.0,64.0,1523.39,0.0,825.0,542.88,2251.0,1.8465333333333334,88
115,2019-03-29,4707.18,3338.45,405.63,64.0,1530.48,0.0,826.0,530.63,2252.0,1.8528813559322035,89
116,2019-03-30,4636.99,3268.71,368.75,32.0,1520.04,0.0,825.0,490.63,2235.0,1.8424727272727273,90
117,2019-03-31,4566.9,3183.75,355.63,32.0,1111.35,0.0,625.0,538.75,1672.0,1.77816,91
118,2019-04-01,4718.03,3346.94,386.25,32.0,1503.87,0.0,839.0,530.63,2235.0,1.7924553039332538,92
119,2019-04-02,4703.58,3332.02,401.88,32.0,1487.71,0.0,828.0,526.25,2214.0,1.7967512077294687,93
120,2019-04-03,4696.66,3325.1,409.38,64.0,1479.1,0.0,826.0,524.38,2200.0,1.7906779661016947,94
121,2019-04-04,4688.12,3316.33,406.25,64.0,1471.97,0.0,818.0,521.88,2191.0,1.7994743276283618,95
122,2019-04-05,4677.35,3306.13,425.63,64.0,1466.99,0.0,817.0,518.75,2177.0,1.7955813953488373,96
123,2019-04-06,4677.34,3306.86,408.75,64.0,1488.44,0.0,826.0,513.75,2205.0,1.8019854721549637,97
124,2019-04-07,4646.82,3276.87,410.63,64.0,1486.63,0.0,823.0,497.5,2198.0,1.8063547995139735,98
125,2019-04-08,4654.59,3284.25,408.13,43.0,1473.67,0.0,810.0,508.13,2179.0,1.8193456790123457,99
126,2019-04-09,4640.91,3271.33,418.75,43.0,1459.08,0.0,807.0,506.88,2147.0,1.8080297397769516,100
127,2019-04-10,4634.46,3265.24,400.63,43.0,1455.79,0.0,807.0,505.0,2138.0,1.8039529120198265,101
128,2019-04-11,4627.82,3259.16,388.13,43.0,1450.21,0.0,807.0,504.38,2123.0,1.7970384138785627,102
129,2019-04-12,4633.9,3265.56,394.38,43.0,1437.49,0.0,797.0,515.63,2097.0,1.8036260978670013,103
130,2019-04-13,4618.49,3250.35,363.75,43.0,1416.68,0.0,789.0,513.75,2061.0,1.7955386565272498,104
131,2019-04-14,4615.9,3248.02,398.13,43.0,1418.47,0.0,786.0,513.75,2061.0,1.8046692111959288,105
132,2019-04-15,4689.08,3286.14,412.5,43.0,667.44,0.0,367.0,698.13,958.0,1.8186376021798367,106
133,2019-04-16,4566.49,3378.95,404.38,43.0,6.43,0.0,27.0,716.88,0.0,0.23814814814814814,107
134,2019-04-17,4576.41,3165.33,1070.0,43.0,643.39,0.0,371.0,610.0,967.0,1.7342048517520214,108
135,2019-04-18,4703.41,3340.5,1036.88,40.0,1469.24,0.0,820.0,567.5,2086.0,1.7917560975609756,109
136,2019-04-19,4686.64,3314.85,1021.88,40.0,1387.99,0.0,771.0,553.13,2046.0,1.8002464332036316,110
137,2019-04-20,4645.44,3273.92,1005.0,42.0,1406.66,0.0,779.0,522.5,2078.0,1.8057252888318358,111
138,2019-04-21,4637.08,3266.7,996.25,42.0,1425.98,0.0,785.0,515.63,2099.0,1.8165350318471338,112
139,2019-04-22,4621.22,3251.79,988.13,42.0,1416.54,0.0,784.0,511.88,2074.0,1.8068112244897958,113
140,2019-04-23,4602.46,3232.06,983.13,42.0,1382.05,0.0,764.0,510.0,2026.0,1.8089659685863875,114
141,2019-04-24,4592.64,3224.07,976.25,42.0,1404.96,0.0,761.0,507.5,2044.0,1.8462023653088042,115
142,2019-04-25,4582.62,3213.73,971.25,42.0,1398.86,0.0,755.0,504.38,2037.0,1.8527947019867548,116
143,2019-04-26,4462.1,3098.19,940.63,42.0,1542.37,0.0,827.0,393.75,2233.0,1.865018137847642,117
144,2019-04-27,4498.12,3137.67,931.25,42.0,1651.64,0.0,875.0,386.88,2370.0,1.8875885714285716,118
145,2019-04-28,4482.25,3121.53,925.0,42.0,1632.0,0.0,864.0,384.38,2342.0,1.8888888888888888,119
146,2019-04-29,4466.4,3106.0,919.38,42.0,1617.51,0.0,861.0,380.63,2316.0,1.8786411149825784,120
147,2019-04-30,4425.29,3063.97,913.75,42.0,1606.04,0.0,798.0,376.25,2299.0,2.0125814536340854,121
148,2019-05-01,4413.18,3051.99,909.38,52.0,1597.4,0.0,792.0,373.13,2284.0,2.0169191919191922,122
149,2019-05-02,4404.57,3043.54,905.0,52.0,1586.36,0.0,791.0,371.88,2265.0,2.00551201011378,123
150,2019-05-03,4394.95,3034.07,900.63,52.0,1581.64,0.0,785.0,370.0,2255.0,2.014828025477707,124
151,2019-05-04,4390.68,3028.21,898.13,52.0,1557.45,0.0,788.0,366.25,2236.0,1.9764593908629442,125
152,2019-05-05,4605.11,3206.04,843.75,52.0,863.01,0.0,445.0,617.5,1304.0,1.9393483146067416,126
153,2019-05-06,4211.01,2844.67,863.13,25.0,1272.9,0.0,637.0,375.63,1785.0,1.9982731554160127,127
154,2019-05-07,4353.52,2989.6,863.75,52.0,1505.64,0.0,738.0,368.75,2160.0,2.0401626016260166,128
155,2019-05-08,4374.8,3012.44,863.75,52.0,1563.89,0.0,762.0,363.75,2240.0,2.0523490813648295,129
156,2019-05-09,4357.38,2996.02,863.13,52.0,1552.22,0.0,759.0,361.88,2210.0,2.0450856389986827,130
157,2019-05-10,4336.53,2976.01,863.13,52.0,1540.71,0.0,760.0,356.88,2184.0,2.02725,131
158,2019-05-11,4325.46,2964.04,863.13,52.0,1533.52,0.0,749.0,352.5,2180.0,2.047423230974633,132
159,2019-05-12,4305.68,2944.73,863.75,52.0,1550.68,0.0,758.0,336.25,2200.0,2.0457519788918206,133
160,2019-05-13,4292.2,2932.13,863.75,52.0,1568.91,0.0,763.0,322.5,2227.0,2.056238532110092,134
161,2019-05-14,4287.68,2927.87,864.38,52.0,1571.23,0.0,761.0,322.5,2227.0,2.0646911957950067,135
162,2019-05-15,4276.66,2916.51,864.38,52.0,1562.17,0.0,756.0,318.75,2216.0,2.066362433862434,136
163,2019-05-16,4073.44,2661.55,1053.75,52.0,902.84,113.4,438.0,329.38,1472.0,2.0612785388127857,137
164,2019-05-17,4294.78,2933.81,1029.38,64.0,1625.67,320.46,796.0,304.38,2330.0,2.0422989949748747,138
165,2019-05-18,4243.39,2884.45,994.38,64.0,1619.51,68.9,770.0,286.88,2292.0,2.10325974025974,139
166,2019-05-19,4232.68,2874.8,979.38,64.0,1612.42,14.9,766.0,287.5,2268.0,2.104986945169713,140
167,2019-05-20,4210.26,2852.87,1008.13,64.0,1606.25,22.02,759.0,281.25,2252.0,2.1162714097496704,141
168,2019-05-21,4213.18,2853.38,1025.0,64.0,1572.23,113.16,755.0,287.5,2227.0,2.0824238410596028,142
169,2019-05-22,4205.97,2844.45,1022.5,64.0,1554.17,157.58,744.0,288.13,2216.0,2.0889381720430107,143
170,2019-05-23,4199.66,2837.82,1020.63,64.0,1543.72,168.22,741.0,287.5,2203.0,2.083292847503374,144
171,2019-05-24,4209.01,2844.59,1033.75,64.0,1517.02,279.05,732.0,298.75,2187.0,2.072431693989071,145
172,2019-05-25,4395.67,3015.82,1040.63,64.0,1328.34,210.3,599.0,442.5,1988.0,2.2175959933222034,146
173,2019-05-26,4100.06,2734.3,1021.88,64.0,1388.32,85.51,676.0,278.75,1986.0,2.0537278106508876,147
174,2019-05-27,4196.33,2833.91,1026.25,64.0,1523.74,192.46,736.0,291.88,2177.0,2.0702989130434784,148
175,2019-05-28,4178.27,2815.8,1028.13,64.0,1506.55,271.65,732.0,291.25,2151.0,2.0581284153005464,149
176,2019-05-29,4233.44,2863.84,1057.5,64.0,1435.84,522.01,719.0,328.13,2116.0,1.9969958275382476,150
177,2019-05-30,4161.64,2789.29,1030.63,64.0,1400.06,681.3,707.0,293.13,2087.0,1.9802828854314003,151
178,2019-05-31,4156.42,2787.74,1030.63,64.0,1432.65,501.59,703.0,293.13,2096.0,2.037908961593172,152
179,2019-06-01,3837.21,2467.8,1005.0,50.0,1229.95,312.85,589.0,215.63,1765.0,2.0882003395585738,153
180,2019-06-02,4030.42,2656.87,1018.13,50.0,1298.24,104.55,598.0,270.0,1888.0,2.1709698996655518,154
181,2019-06-03,4133.55,2774.63,1022.5,50.0,1529.05,35.77,710.0,272.5,2138.0,2.1535915492957747,155
182,2019-06-04,4107.09,2725.51,1020.63,50.0,1388.34,62.37,554.0,272.5,2087.0,2.5060288808664257,156
183,2019-06-05,4216.98,2824.05,1023.13,50.0,1472.86,70.88,505.0,281.25,2326.0,2.9165544554455445,157
184,2019-06-06,4131.52,2765.27,1023.75,64.0,1434.05,170.1,703.0,274.38,2073.0,2.039900426742532,158
185,2019-06-07,4153.51,2787.55,1030.63,64.0,1427.42,169.76,703.0,291.25,2057.0,2.0304694167852064,159
186,2019-06-08,4087.74,2725.6,1012.5,64.0,1438.34,114.14,702.0,263.75,2038.0,2.0489173789173787,160
187,2019-06-09,4138.97,2772.04,1030.63,64.0,1402.7,248.24,698.0,291.88,2028.0,2.009598853868195,161
188,2019-06-10,4126.39,2756.52,1031.88,64.0,1366.47,400.06,695.0,289.38,2003.0,1.9661438848920865,162
189,2019-06-11,4123.34,2748.16,1032.5,64.0,1370.43,397.25,651.0,283.75,2047.0,2.105115207373272,163
190,2019-06-12,4137.46,2750.86,1030.63,64.0,1323.87,384.15,577.0,293.13,2050.0,2.2944020797227034,164
191,2019-06-13,4172.44,2775.37,1030.0,64.0,1366.14,391.36,509.0,285.0,2199.0,2.6839685658153245,165
192,2019-06-14,4136.9,2753.89,1029.38,64.0,1360.33,401.06,598.0,286.88,2084.0,2.274799331103679,166
193,2019-06-15,4116.54,2738.39,1028.75,64.0,1354.64,399.87,626.0,283.75,2040.0,2.1639616613418533,167
194,2019-06-16,4092.37,2719.98,1030.0,64.0,1345.18,406.37,663.0,279.38,1985.0,2.028929110105581,168
195,2019-06-17,4088.37,2718.61,1030.63,64.0,1339.45,420.79,678.0,283.75,1955.0,1.975589970501475,169
196,2019-06-18,4087.56,2716.72,1029.38,64.0,1333.32,429.69,670.0,284.38,1953.0,1.9900298507462686,170
197,2019-06-19,4081.24,2709.47,1030.0,64.0,1327.32,424.53,658.0,283.75,1948.0,2.0172036474164132,171
198,2019-06-20,4067.68,2695.75,1030.0,64.0,1326.22,416.72,645.0,281.25,1942.0,2.05615503875969,172
199,2019-06-21,4056.17,2684.93,1029.38,64.0,1325.2,403.94,643.0,278.13,1933.0,2.060964230171073,173
200,2019-06-22,4049.73,2680.21,1028.75,64.0,1326.34,371.01,650.0,276.88,1921.0,2.0405230769230767,174
201,2019-06-23,4050.8,2680.92,1028.75,64.0,1322.69,364.57,645.0,279.38,1916.0,2.0506821705426357,175
202,2019-06-24,4018.04,2650.29,1025.0,64.0,1334.27,290.46,642.0,264.38,1913.0,2.078302180685358,176
203,2019-06-25,4014.48,2647.94,1023.13,64.0,1334.29,251.89,643.0,265.63,1901.0,2.075101088646967,177
204,2019-06-26,3977.6,2612.44,1020.63,64.0,1336.94,177.56,642.0,245.0,1895.0,2.0824610591900314,178
205,2019-06-27,3811.21,2423.66,1020.0,64.0,988.19,177.62,463.0,263.75,1447.0,2.134319654427646,179
206,2019-06-28,4014.08,2649.23,1021.88,64.0,1358.13,103.81,650.0,254.38,1924.0,2.0894307692307694,180
207,2019-06-29,3981.19,2621.63,1013.75,64.0,1378.3,50.08,640.0,254.38,1897.0,2.1535937499999998,181
208,2019-06-30,3934.85,2578.12,1016.88,64.0,1384.59,1.62,635.0,236.25,1883.0,2.1804566929133857,182
209,2019-07-01,3882.19,2537.46,1014.38,64.0,1460.85,1.76,625.0,237.5,1883.0,2.33736,183
210,2019-07-02,3851.48,2513.03,1011.25,64.0,1489.97,0.0,623.0,236.88,1871.0,2.3916051364365973,184
211,2019-07-03,3489.92,2157.24,926.88,64.0,1285.76,11.35,514.0,127.5,1616.0,2.50147859922179,185
212,2019-07-04,3584.11,2198.86,1022.5,64.0,854.91,157.59,353.0,262.5,1157.0,2.4218413597733712,186
213,2019-07-05,3911.89,2566.48,1030.63,64.0,1481.83,261.59,621.0,261.25,1912.0,2.386199677938808,187
214,2019-07-06,3856.7,2513.77,1021.88,64.0,1466.65,390.38,612.0,255.0,1876.0,2.3964869281045753,188
215,2019-07-07,3891.89,2549.34,1030.0,64.0,1470.13,221.2,614.0,265.63,1866.0,2.3943485342019546,189
216,2019-07-08,3832.71,2489.35,1029.38,64.0,1458.27,391.09,584.0,251.88,1865.0,2.4970376712328766,190
217,2019-07-09,3874.09,2534.76,1027.5,64.0,1471.15,234.95,609.0,271.25,1837.0,2.41568144499179,191
218,2019-07-10,3764.33,2428.42,1028.75,64.0,1459.94,352.65,600.0,227.5,1823.0,2.4332333333333334,192
219,2019-07-11,3794.71,2456.98,1026.88,64.0,1450.22,341.7,599.0,245.0,1813.0,2.421068447412354,193
220,2019-07-12,3844.31,2504.54,1025.63,64.0,1446.89,286.32,597.0,271.25,1809.0,2.423601340033501,194
221,2019-07-13,4509.04,3157.84,960.62,35.0,1329.82,240.42,538.0,647.5,1660.0,2.4717843866171,195
222,2019-07-14,3713.91,2358.12,1025.0,35.0,1209.96,241.71,478.0,253.13,1574.0,2.5312970711297074,196
223,2019-07-15,3736.99,2401.77,1023.13,35.0,1447.21,229.87,602.0,209.38,1808.0,2.404003322259136,197
224,2019-07-16,3757.58,2415.64,1015.63,35.0,1451.41,131.28,544.0,210.63,1859.0,2.668033088235294,198
225,2019-07-17,3582.87,2239.78,993.75,64.0,1344.06,112.29,457.0,150.0,1763.0,2.941050328227571,199
226,2019-07-18,3218.49,1818.62,1001.25,64.0,619.91,156.13,234.0,179.38,834.0,2.649188034188034,200
227,2019-07-19,3777.25,2400.09,1015.63,64.0,1202.53,168.41,396.0,236.88,1717.0,3.0366919191919193,201
228,2019-07-20,3851.73,2509.99,1015.0,64.0,1455.12,35.88,592.0,249.38,1838.0,2.4579729729729727,202
229,2019-07-21,3821.81,2483.49,1013.75,64.0,1452.89,0.0,588.0,245.0,1808.0,2.470901360544218,203
230,2019-07-22,3754.14,2417.87,1015.0,64.0,1433.5,139.96,585.0,224.38,1783.0,2.4504273504273506,204
231,2019-07-23,3770.02,2434.64,1015.63,64.0,1445.49,6.25,585.0,226.88,1786.0,2.4709230769230768,205
232,2019-07-24,3764.76,2430.2,1015.0,64.0,1441.08,0.0,586.0,227.5,1773.0,2.4591808873720136,206
233,2019-07-25,3667.2,2328.31,1028.13,64.0,1283.39,130.2,524.0,235.0,1577.0,2.4492175572519086,207
234,2019-07-26,3789.83,2451.85,1028.75,64.0,1408.12,349.9,581.0,265.0,1743.0,2.423614457831325,208
235,2019-07-27,3719.76,2382.66,1018.13,64.0,1405.25,349.94,565.0,225.63,1754.0,2.4871681415929205,209
236,2019-07-28,3765.33,2422.47,1030.0,64.0,1413.12,177.69,531.0,236.25,1794.0,2.6612429378531073,210
237,2019-07-29,3737.06,2399.46,1029.38,64.0,1397.25,349.98,563.0,240.63,1737.0,2.4817939609236235,211
238,2019-07-30,5165.55,3790.02,962.5,64.0,1355.03,281.17,411.0,1011.25,1859.0,3.2969099756690996,212
