,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Measured BHP,Measured BHT,Oil Rate,Tubing Pressure,Water Rate,GOR,DaysOn
238,2019-04-16,4650.56,,930.0,0.0,1932.48,0.0,0.0,0.0,934.0,929.38,1721.0,2.0690364025695933,226
239,2019-04-17,5826.65,,930.0,0.0,91.45,0.0,0.0,0.0,45.0,929.38,82.0,2.0322222222222224,227
240,2019-04-18,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,228
241,2019-04-19,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,229
242,2019-04-20,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,230
243,2019-04-21,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,231
244,2019-04-22,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,232
245,2019-04-23,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,233
246,2019-04-24,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,234
247,2019-04-25,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,235
248,2019-04-26,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,236
249,2019-04-27,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,237
250,2019-04-28,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,238
251,2019-04-29,0.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,929.38,0.0,,239
252,2019-04-30,0.0,,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,240
253,2019-05-01,0.0,,771.88,0.0,0.0,0.0,4603.74,166.16,0.0,0.63,0.0,,241
254,2019-05-02,3456.93,3196.28,782.5,27.0,1093.06,0.0,4350.24,171.73,559.0,360.0,865.0,1.9553846153846153,242
255,2019-05-03,4087.78,3826.67,408.75,64.0,2234.75,0.0,3698.52,177.36,991.0,331.88,1937.0,2.255045408678103,243
256,2019-05-04,3961.93,3703.08,393.75,64.0,2169.76,0.0,3580.11,177.31,976.0,321.25,1792.0,2.223114754098361,244
257,2019-05-05,4332.07,4075.57,840.63,64.0,2038.17,0.0,3539.41,177.25,907.0,600.0,1634.0,2.2471554575523705,245
258,2019-05-06,3687.06,3428.62,1008.75,64.0,1683.26,0.0,3644.54,177.24,749.0,330.0,1398.0,2.247343124165554,246
259,2019-05-07,3802.62,3549.21,1018.13,64.0,2226.74,0.0,3468.01,177.25,962.0,326.88,1638.0,2.3146985446985444,247
260,2019-05-08,3698.74,3453.77,1017.5,64.0,2255.78,0.0,3433.01,177.22,935.0,309.38,1600.0,2.4125989304812836,248
261,2019-05-09,3673.32,3430.84,1021.88,64.0,2289.98,0.0,3411.11,177.22,909.0,323.75,1579.0,2.519229922992299,249
262,2019-05-10,3601.85,3360.92,1020.63,64.0,2274.78,0.0,3387.17,177.2,905.0,300.63,1547.0,2.513569060773481,250
263,2019-05-11,3558.04,3317.68,973.13,64.0,2247.76,0.0,3366.95,177.18,894.0,285.0,1531.0,2.5142729306487697,251
264,2019-05-12,3649.47,3399.23,969.38,64.0,2031.94,0.0,3342.13,177.18,894.0,286.25,1525.0,2.2728635346756154,252
265,2019-05-13,3637.86,3389.58,979.38,64.0,2028.43,0.0,3325.12,177.17,888.0,293.13,1504.0,2.284268018018018,253
266,2019-05-14,3651.56,3396.79,979.38,64.0,1922.0,80.69,3312.13,177.17,873.0,285.0,1493.0,2.2016036655211915,254
267,2019-05-15,3606.1,3359.82,998.13,64.0,2002.77,0.0,3295.68,177.16,860.0,291.88,1485.0,2.328802325581395,255
268,2019-05-16,3584.94,3339.57,980.63,64.0,2001.95,0.0,3282.1,177.15,855.0,292.5,1468.0,2.3414619883040935,256
269,2019-05-17,3614.33,3364.68,1029.38,64.0,1905.32,120.54,3278.66,177.16,828.0,294.38,1469.0,2.301111111111111,257
270,2019-05-18,3628.22,3376.01,1030.63,64.0,1848.25,316.18,3283.74,177.15,824.0,301.88,1447.0,2.2430218446601944,258
271,2019-05-19,3579.37,3329.74,1026.25,64.0,1854.8,316.11,3237.26,177.14,824.0,286.88,1431.0,2.250970873786408,259
272,2019-05-20,3588.14,3338.53,1024.38,64.0,1847.31,290.46,3248.0,177.12,820.0,295.63,1422.0,2.2528170731707315,260
273,2019-05-21,3553.84,3306.45,1021.88,64.0,1845.09,243.2,3235.32,177.11,812.0,286.88,1412.0,2.2722783251231524,261
274,2019-05-22,3546.12,3299.35,1018.13,64.0,1842.27,229.5,3224.8,177.11,797.0,291.88,1405.0,2.311505646173149,262
275,2019-05-23,3557.92,3310.62,1048.75,64.0,1823.99,168.61,3216.87,177.11,785.0,301.25,1406.0,2.3235541401273885,263
276,2019-05-24,3517.72,3271.13,1021.25,64.0,1813.02,223.65,3205.41,177.1,788.0,288.75,1387.0,2.3007868020304567,264
277,2019-05-25,3537.49,3290.88,1024.38,64.0,1755.25,218.56,3219.08,177.09,762.0,311.88,1339.0,2.3034776902887137,265
278,2019-05-26,3461.64,3216.66,981.88,64.0,1815.22,86.43,3198.87,176.81,778.0,265.0,1373.0,2.3331876606683806,266
279,2019-05-27,3487.09,3242.33,978.13,64.0,1832.38,1.52,3176.79,177.08,782.0,279.38,1371.0,2.343196930946292,267
280,2019-05-28,3456.65,3213.09,1005.0,64.0,1835.04,62.71,3170.47,177.08,773.0,278.13,1359.0,2.37391979301423,268
281,2019-05-29,3395.38,3154.68,1004.38,64.0,1877.32,0.0,3160.13,177.07,767.0,262.5,1353.0,2.44761408083442,269
282,2019-05-30,3434.46,3191.45,1010.63,64.0,1815.0,158.08,3153.77,177.06,758.0,280.63,1344.0,2.3944591029023745,270
283,2019-05-31,3394.57,3152.62,992.5,64.0,1815.52,170.98,3145.06,177.05,757.0,266.88,1333.0,2.3983091149273448,271
284,2019-06-01,3448.84,3205.99,1013.75,64.0,1678.18,108.64,3165.64,176.96,696.0,324.38,1241.0,2.4111781609195404,272
285,2019-06-02,3398.8,3156.8,990.63,64.0,1804.13,101.68,3171.73,177.06,743.0,270.63,1332.0,2.428169582772544,273
286,2019-06-03,3400.01,3158.34,990.0,64.0,1819.64,0.0,3138.55,177.06,732.0,267.5,1347.0,2.4858469945355193,274
287,2019-06-04,3364.97,3125.44,988.13,64.0,1846.15,0.04,3125.07,177.05,737.0,265.63,1327.0,2.5049525101763908,275
288,2019-06-05,3342.98,3104.07,994.38,64.0,1835.15,8.08,3115.42,177.04,731.0,262.5,1314.0,2.51046511627907,276
289,2019-06-06,3358.84,3120.94,992.5,64.0,1872.71,0.4,3104.81,177.03,736.0,277.5,1313.0,2.5444429347826087,277
290,2019-06-07,3370.82,3130.24,995.0,64.0,1797.94,80.6,3094.38,177.03,737.0,271.88,1304.0,2.439538670284939,278
291,2019-06-08,3387.55,3144.61,991.88,64.0,1732.98,174.95,3083.84,177.01,736.0,271.25,1294.0,2.354592391304348,279
292,2019-06-09,3411.42,3167.43,1009.38,64.0,1707.6,285.14,3075.43,177.0,733.0,283.75,1288.0,2.3296043656207366,280
293,2019-06-10,3402.76,3158.0,1006.25,64.0,1675.79,393.15,3069.55,177.0,729.0,278.13,1281.0,2.2987517146776404,281
294,2019-06-11,3385.0,3140.81,1009.38,64.0,1672.64,401.35,3060.97,176.99,721.0,274.38,1276.0,2.319889042995839,282
295,2019-06-12,3378.69,3134.68,1006.25,64.0,1664.77,416.73,3055.21,176.99,719.0,275.0,1267.0,2.315396383866481,283
296,2019-06-13,3376.88,3132.61,1003.75,64.0,1648.19,423.1,3047.54,176.98,715.0,275.0,1260.0,2.3051608391608394,284
297,2019-06-14,3388.56,3144.03,994.38,64.0,1634.98,422.79,3041.4,176.97,710.0,283.75,1252.0,2.302788732394366,285
298,2019-06-15,3368.14,3123.49,1003.75,64.0,1603.18,367.94,3039.46,176.96,702.0,275.63,1235.0,2.283732193732194,286
299,2019-06-16,3317.7,3075.35,964.38,64.0,1642.49,377.88,3029.33,176.96,696.0,259.38,1244.0,2.3598994252873564,287
300,2019-06-17,3309.7,3069.96,1006.25,64.0,1703.65,154.17,3017.5,176.95,703.0,267.5,1239.0,2.4233997155049787,288
301,2019-06-18,3344.51,3101.87,1006.25,64.0,1630.09,372.45,3012.85,176.95,692.0,278.75,1230.0,2.355621387283237,289
302,2019-06-19,3343.9,3101.2,1005.63,64.0,1616.64,422.07,3005.46,176.94,695.0,282.5,1215.0,2.3261007194244607,290
303,2019-06-20,3314.91,3072.79,1005.0,64.0,1609.16,421.74,2996.59,176.93,687.0,271.25,1211.0,2.3422998544395925,291
304,2019-06-21,3254.36,3016.51,961.88,64.0,1686.55,160.27,2990.37,176.92,689.0,257.5,1210.0,2.447822931785196,292
305,2019-06-22,3131.47,2872.77,1008.13,64.0,941.96,21.73,3243.16,175.33,403.0,333.13,699.0,2.3373697270471463,293
306,2019-06-23,3367.79,3122.45,1005.0,64.0,1530.67,310.82,3071.84,176.98,658.0,285.63,1208.0,2.326246200607903,294
307,2019-06-24,3388.99,3142.2,1027.5,64.0,1503.12,774.56,3019.27,176.96,669.0,296.88,1197.0,2.2468161434977576,295
308,2019-06-25,3325.3,3082.23,995.63,64.0,1572.15,544.58,2996.76,176.93,680.0,278.75,1196.0,2.311985294117647,296
309,2019-06-26,3255.15,3015.3,963.75,64.0,1611.85,370.34,2977.74,176.91,683.0,256.88,1186.0,2.3599560761347,297
310,2019-06-27,3218.35,2981.47,964.38,64.0,1658.4,204.34,2965.94,176.9,680.0,253.75,1181.0,2.438823529411765,298
311,2019-06-28,3226.16,2989.56,1004.38,64.0,1657.32,185.74,2957.79,176.89,678.0,262.5,1171.0,2.444424778761062,299
312,2019-06-29,3201.64,2964.28,912.5,64.0,1619.64,169.63,2953.22,176.89,668.0,245.0,1170.0,2.424610778443114,300
313,2019-06-30,3230.26,2991.46,1005.0,64.0,1588.77,199.97,2945.1,176.87,666.0,255.63,1161.0,2.3855405405405405,301
314,2019-07-01,3192.07,2954.9,966.25,64.0,1598.86,283.67,2938.22,176.87,661.0,248.75,1154.0,2.4188502269288956,302
315,2019-07-02,3199.74,2965.2,1003.75,64.0,1660.49,33.02,2930.63,176.86,661.0,265.63,1151.0,2.512087745839637,303
316,2019-07-03,3401.34,3160.86,921.88,64.0,1456.5,241.03,2946.26,176.85,606.0,381.25,1043.0,2.4034653465346536,304
317,2019-07-04,3051.62,2817.72,1004.38,64.0,1435.42,232.35,3025.05,176.83,583.0,241.88,1038.0,2.4621269296740995,305
318,2019-07-05,3192.11,2954.86,1004.38,64.0,1578.97,355.63,2925.69,176.87,644.0,254.38,1149.0,2.4518167701863356,306
319,2019-07-06,3147.65,2914.05,1006.25,64.0,1599.87,308.21,2911.79,176.85,647.0,243.75,1138.0,2.4727511591962905,307
320,2019-07-07,3149.43,2914.3,1003.75,64.0,1581.96,387.71,2904.42,176.84,643.0,250.0,1123.0,2.460279937791602,308
321,2019-07-08,3163.85,2928.2,1003.75,64.0,1569.69,392.3,2897.9,176.83,639.0,257.5,1119.0,2.456478873239437,309
322,2019-07-09,3106.93,2873.43,1005.0,64.0,1592.15,351.09,2889.51,176.83,636.0,236.25,1122.0,2.5033805031446543,310
323,2019-07-10,3121.99,2888.68,1000.0,64.0,1592.36,323.96,2881.83,176.82,631.0,249.38,1115.0,2.523549920760697,311
324,2019-07-11,3132.24,2897.9,999.38,64.0,1566.28,420.81,2877.62,176.82,627.0,252.5,1110.0,2.498054226475279,312
325,2019-07-12,3100.13,2866.77,996.25,64.0,1564.56,417.64,2871.66,176.8,625.0,241.25,1103.0,2.5032959999999997,313
326,2019-07-13,2751.17,2527.64,918.13,64.0,1453.78,372.24,2883.68,176.76,564.0,128.75,1017.0,2.5776241134751774,314
327,2019-07-14,3032.57,2796.18,1003.13,64.0,1301.56,355.87,3007.83,176.4,546.0,242.5,984.0,2.3838095238095236,315
328,2019-07-15,3147.06,2910.53,995.0,64.0,1515.7,417.11,2882.18,176.84,608.0,248.75,1116.0,2.4929276315789473,316
329,2019-07-16,3126.02,2891.35,992.5,64.0,1537.78,418.32,2869.37,176.82,614.0,251.25,1102.0,2.504527687296417,317
330,2019-07-17,3045.71,2814.61,949.38,64.0,1576.06,241.31,2856.17,176.8,620.0,223.75,1095.0,2.542032258064516,318
331,2019-07-18,2960.8,2730.64,981.25,64.0,1366.54,106.37,2930.35,176.56,541.0,230.63,967.0,2.5259519408502773,319
332,2019-07-19,3056.36,2826.0,966.25,64.0,1601.46,86.67,2868.54,176.83,606.0,230.0,1111.0,2.6426732673267326,320
333,2019-07-20,3062.35,2831.65,989.37,64.0,1582.08,128.6,2847.64,176.8,607.0,236.88,1095.0,2.6063920922570016,321
334,2019-07-21,3039.79,2810.07,977.5,64.0,1582.91,150.07,2834.98,176.78,610.0,232.5,1083.0,2.5949344262295084,322
335,2019-07-22,3025.74,2797.12,963.13,64.0,1590.68,94.03,2825.5,176.77,613.0,232.5,1071.0,2.594910277324633,323
336,2019-07-23,2982.18,2755.54,961.25,64.0,1603.51,9.57,2817.19,176.75,611.0,218.75,1065.0,2.6244026186579377,324
337,2019-07-24,3035.37,2806.09,989.37,64.0,1561.65,177.39,2811.37,176.74,609.0,241.25,1055.0,2.5642857142857145,325
338,2019-07-25,3022.92,2793.08,978.13,64.0,1531.99,312.67,2811.11,176.75,600.0,235.0,1051.0,2.553316666666667,326
339,2019-07-26,2937.03,2709.69,958.13,64.0,1470.61,169.94,2837.9,176.71,570.0,215.0,1005.0,2.580017543859649,327
340,2019-07-27,2997.52,2768.57,956.88,64.0,1532.8,77.91,2811.18,176.75,590.0,222.5,1054.0,2.597966101694915,328
341,2019-07-28,2956.79,2730.79,970.0,64.0,1572.88,2.14,2800.92,176.75,588.0,215.0,1054.0,2.674965986394558,329
342,2019-07-29,2942.93,2716.99,970.0,64.0,1560.35,153.16,2791.82,176.73,590.0,211.88,1046.0,2.6446610169491525,330
343,2019-07-30,3014.14,2784.46,981.88,64.0,1488.66,225.75,2789.9,176.73,582.0,240.63,1023.0,2.557835051546392,331
