,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Measured BHP,Measured BHT,Oil Rate,Tubing Pressure,Water Rate,Cum Oil,Mat Bal Time,Delta P,Rate N,Cum Water,Cum Liquid,Rate P
15,2018-09-05,8440.09,,3846.0,35.0,3142.43,0.0,0.0,0.0,1172.0,0.0,5150.0,7621.52,6.503003412969283,1545.798671999999,4.41200075371098,34596.979999999996,42218.5,51.640727542929426
16,2018-09-06,8273.42,,3755.0,37.0,5780.41,0.0,0.0,0.0,2142.0,0.0,7794.0,9763.52,4.558132586367881,1712.468671999999,6.211630553020168,42390.979999999996,52154.5,36.40030027439612
17,2018-09-07,8186.7,,3692.0,40.0,6228.45,0.0,0.0,0.0,2303.0,0.0,8027.0,12066.52,5.239478940512376,1799.1886719999993,6.125837632686947,50417.979999999996,62484.5,36.78496103837366
18,2018-09-08,8132.89,,3641.0,40.0,6924.92,0.0,0.0,0.0,2598.0,0.0,8591.0,14664.52,5.644541955350269,1852.9986719999988,6.430053272494269,59008.979999999996,73673.5,34.97661270233262
19,2018-09-09,8056.56,,3579.0,40.0,7000.15,0.0,0.0,0.0,2579.0,0.0,8567.0,17243.52,6.686126405583559,1929.3286719999987,6.1361784589636885,67575.98,84819.5,36.557887630217095
20,2018-09-10,8032.41,,3558.0,40.0,7333.66,0.0,0.0,0.0,2709.0,0.0,8802.0,19952.52,7.365271317829458,1953.4786719999993,6.253972910860104,76377.98,96330.5,35.841777041647106
21,2018-09-11,7827.72,,3322.0,47.0,7383.97,0.0,0.0,0.0,2876.0,0.0,9076.0,22828.52,7.9375938803894295,2158.168671999999,5.843698662285849,85453.98,108282.5,38.13631388273091
22,2018-09-12,7714.87,,3260.0,47.0,9436.08,0.0,0.0,0.0,3324.0,0.0,10174.0,26152.52,7.867785800240674,2271.0186719999992,6.254488839875262,95627.98,121780.5,35.53408975599347
23,2018-09-13,7524.57,,3179.0,51.0,5657.54,0.0,0.0,0.0,1966.0,0.0,6460.0,28118.52,14.302400813835199,2461.3186719999994,3.58792895679241,102087.98,130206.5,61.693627287728454
24,2018-09-14,7522.65,,3008.0,57.0,9217.59,0.0,0.0,0.0,3327.0,0.0,10603.0,31445.52,9.451614066726782,2463.2386719999995,5.9267768630204,112690.98,144136.5,37.34644705860732
25,2018-09-15,8051.53,,3528.0,59.0,11282.28,0.0,0.0,0.0,4131.0,0.0,11626.0,35576.520000000004,8.61208424110385,1934.3586719999994,8.650705199646438,124316.98,159893.5,25.927305421488857
26,2018-09-16,7986.16,,3528.0,58.0,5894.73,0.0,0.0,0.0,2225.0,0.0,7406.0,37801.520000000004,16.989447191011237,1999.7286719999993,5.104301371605435,131722.97999999998,169524.5,43.85242399817256
27,2018-09-17,7336.85,,2805.0,57.0,11917.98,0.0,0.0,0.0,4195.0,0.0,12169.0,41996.520000000004,10.011089392133494,2649.0386719999988,6.452299745677505,143891.97999999998,185888.5,34.18949935996088
28,2018-09-18,7247.79,,2714.0,58.0,11466.81,0.0,0.0,0.0,4196.0,0.0,11927.0,46192.520000000004,11.008703527168732,2738.098671999999,6.1416039097824555,155818.97999999998,202011.5,35.8671735735533
29,2018-09-19,7231.81,,2689.0,58.0,11551.13,0.0,0.0,0.0,4219.0,0.0,12057.0,50411.520000000004,11.948689262858498,2754.0786719999987,6.162373778486214,167875.97999999998,218287.5,35.73736885760628
30,2018-09-20,7208.28,,2656.0,58.0,11265.84,0.0,0.0,0.0,4057.0,0.0,12081.0,54468.520000000004,13.425812176485088,2777.6086719999994,6.056171004833528,179956.97999999998,234425.5,36.350907889850035
31,2018-09-21,7135.32,,2633.0,48.0,10159.31,0.0,0.0,0.0,3647.0,0.0,11080.0,58115.520000000004,15.935157663833289,2850.5686719999994,5.379372315245025,191036.97999999998,249152.5,40.880023326298634
32,2018-09-22,7165.19,,2633.0,58.0,11418.08,0.0,0.0,0.0,4156.0,0.0,11920.0,62271.520000000004,14.98352261790183,2820.6986719999995,5.936901038108286,202956.97999999998,265228.5,37.057200766757894
33,2018-09-23,7204.43,,2675.0,58.0,11375.87,0.0,0.0,0.0,4130.0,0.0,11874.0,66401.52,16.077849878934625,2781.458671999999,5.997219484592873,214830.97999999998,281232.5,36.70607795091226
34,2018-09-24,7106.74,,2591.0,58.0,11143.44,0.0,0.0,0.0,4053.0,0.0,11660.0,70454.52,17.383301258327165,2879.1486719999994,5.680232516104776,226490.97999999998,296945.5,38.69892442731496
35,2018-09-25,8466.28,,3930.0,58.0,11094.44,0.0,0.0,0.0,4050.0,0.0,11589.0,74504.52,18.39617777777778,1519.6086719999985,11.117351000909924,238079.97999999998,312584.5,20.521858912104335
36,2018-09-26,8472.03,,3930.0,58.0,11073.17,0.0,0.0,0.0,4067.0,0.0,11618.0,78571.52,19.319282026063437,1513.8586719999985,11.195814328643731,249697.97999999998,328269.5,20.38424938007011
37,2018-09-27,6954.58,,2439.0,58.0,10851.0,0.0,0.0,0.0,3993.0,0.0,11554.0,82564.52,20.677315301778112,3031.308671999999,5.327197593218248,261251.97999999998,343816.5,41.17915942152183
38,2018-09-28,7000.31,,2574.0,54.0,8285.39,0.0,0.0,0.0,3023.0,0.0,9254.0,85587.52,28.31211379424413,2985.5786719999987,4.273694690342502,270505.98,356093.5,51.36061053403924
39,2018-09-29,6848.78,,2375.0,58.0,10712.51,0.0,0.0,0.0,3920.0,0.0,11124.0,89507.52,22.833551020408166,3137.1086719999994,4.974505822989068,281629.98,371137.5,44.04130228173358
40,2018-09-30,6960.06,,2492.0,58.0,10544.23,0.0,0.0,0.0,3875.0,0.0,10931.0,93382.52,24.09871483870968,3025.8286719999987,5.082837270935894,292560.98,385943.5,43.1618948754829
41,2018-10-01,7028.94,,2578.0,58.0,9732.47,0.0,0.0,0.0,3563.0,0.0,10341.0,96945.52,27.208958742632614,2956.9486719999995,4.888785749949016,302901.98,399847.5,44.91567603037974
42,2018-10-02,6736.45,,2296.0,58.0,9324.6,0.0,0.0,0.0,3534.0,0.0,10064.0,100479.52,28.432235427277874,3249.4386719999993,4.3353365959414,312965.98,413445.5,50.46929309651419
43,2018-10-03,6842.8,,2397.0,58.0,10224.3,0.0,0.0,0.0,3774.0,0.0,10597.0,104253.52,27.624144144144147,3143.088671999999,4.7425912481024355,323562.98,427816.5,46.19165872426414
44,2018-10-04,6664.52,,2242.0,58.0,9555.4,0.0,0.0,0.0,3495.0,0.0,10133.0,107748.52,30.829333333333334,3321.3686719999987,4.2474941405276025,333695.98,441444.5,51.472928054476064
45,2018-10-05,6754.44,,2338.0,58.0,9099.85,0.0,0.0,0.0,3343.0,0.0,9757.0,111091.52,33.231085851032006,3231.4486719999995,4.200656713354881,343452.98,454544.5,52.097859505832055
46,2018-10-06,6739.19,,2338.0,58.0,8802.32,0.0,0.0,0.0,3251.0,0.0,9430.0,114342.52,35.17149184866195,3246.6986719999995,4.0465120731633375,352882.98,467225.5,54.073240243387744
47,2018-10-07,6702.98,,2291.0,58.0,9009.75,0.0,0.0,0.0,3328.0,0.0,9676.0,117670.52,35.35772836538462,3282.9086719999996,4.102182320616273,362558.98,480229.5,53.318233737803745
48,2018-10-08,6618.21,,2217.0,58.0,9208.52,0.0,0.0,0.0,3381.0,0.0,9753.0,121051.52,35.803466430050285,3367.678671999999,4.035283382338031,372311.98,493363.5,54.15362688643215
49,2018-10-09,5753.6,,2085.0,41.0,9365.6,0.0,0.0,0.0,3452.0,0.0,4583.0,124503.52,36.06706836616454,4232.288671999999,1.9505267757440405,376894.98,501398.5,111.2457209118108
50,2018-10-10,6611.0,,2231.0,41.0,9814.14,0.0,0.0,0.0,3645.0,0.0,9856.0,128148.52,35.157344307270236,3374.888671999999,4.138871857755978,386750.98,514899.5,52.79434764287089
51,2018-10-11,6534.69,,2231.0,58.0,8583.26,0.0,0.0,0.0,3236.0,0.0,8468.0,131384.52000000002,40.6009023485785,3451.1986719999995,3.5059655933690994,395218.98,526603.5,62.277269269172926
52,2018-10-12,6378.79,,2085.0,58.0,10419.3,0.0,0.0,0.0,3973.0,0.0,9423.0,135357.52000000002,34.069348099672794,3607.098671999999,3.8337707235684175,404641.98,539999.5,56.869157922245435
53,2018-10-13,6403.49,,2111.0,58.0,9932.37,0.0,0.0,0.0,3816.0,0.0,9145.0,139173.52000000002,36.47104821802935,3582.3986719999994,3.7356860190632104,413786.98,552960.5,58.375325941393406
54,2018-10-14,6364.57,,2090.0,58.0,9323.98,0.0,0.0,0.0,3565.0,0.0,8708.0,142738.52000000002,40.038855539971955,3621.3186719999994,3.498145894317401,422494.98,565233.5,62.31748582468833
55,2018-10-15,6305.59,,2040.0,58.0,9353.91,0.0,0.0,0.0,3628.0,0.0,8660.0,146366.52000000002,40.343583241455356,3680.298671999999,3.4445157691434405,431154.98,577521.5,63.25513342499998
56,2018-10-16,6193.36,,1953.0,58.0,9863.84,0.0,0.0,0.0,3797.0,0.0,8804.0,150163.52000000002,39.54793784566764,3792.5286719999995,3.4245197899794544,439958.98,590122.5,63.56495956879613
57,2018-10-17,6407.34,,2216.0,58.0,4700.42,0.0,0.0,0.0,1834.0,0.0,4719.0,151997.52000000002,82.87760087241004,3578.548671999999,1.8908375316678498,444677.98,596675.5,115.33488166128488
58,2018-10-18,6285.44,,1959.0,58.0,7640.11,0.0,0.0,0.0,2833.0,0.0,8293.0,154830.52000000002,54.65249558771621,3700.4486719999995,3.101272173845176,452970.98,607801.5,70.24400139550602
59,2018-10-19,6249.23,,1995.0,58.0,8652.69,0.0,0.0,0.0,3250.0,0.0,8286.0,158080.52000000002,48.64016000000001,3736.6586719999996,3.183424996619542,461256.98,619337.5,68.41039454979195
60,2018-10-20,6215.01,,1995.0,58.0,9560.77,0.0,0.0,0.0,3653.0,0.0,8461.0,161733.52000000002,44.27416370106762,3770.878671999999,3.3116547612213267,469717.98,631451.5,65.7429070105993
61,2018-10-21,6078.14,,1870.0,58.0,9002.62,0.0,0.0,0.0,3442.0,0.0,8202.0,165175.52000000002,47.98823939570018,3907.748671999999,3.0683608881487068,477919.98,643095.5,70.87912397169356
62,2018-10-22,6086.79,,1875.0,58.0,8600.85,0.0,0.0,0.0,3268.0,0.0,8014.0,168443.52000000002,51.543304773561815,3899.098671999999,2.9797607634019245,485933.98,654377.5,72.99145891919872
63,2018-10-23,6005.5,,1801.0,58.0,8560.77,0.0,0.0,0.0,3271.0,0.0,8010.0,171714.52000000002,52.49603179455824,3980.388671999999,2.9168713639301873,493943.98,665658.5,74.51981983214253
64,2018-10-24,6078.86,,1875.0,41.0,8661.46,0.0,0.0,0.0,3370.0,0.0,7937.0,175084.52000000002,51.95386350148369,3907.0286719999995,2.980121977575946,501880.98,676965.5,72.97819541225789
65,2018-10-25,5899.56,,1728.0,58.0,6976.4,0.0,0.0,0.0,2680.0,0.0,6832.0,177764.52000000002,66.33004477611941,4086.3286719999987,2.393895465893533,508712.98,686477.5,90.730930984693
66,2018-10-26,5876.8,,1725.0,58.0,8470.69,0.0,0.0,0.0,3247.0,0.0,7644.0,181011.52000000002,55.74731136433632,4109.088671999999,2.725339072118513,516356.98,697368.5,79.68409948823798
67,2018-10-27,5772.03,,1636.0,58.0,8332.63,0.0,0.0,0.0,3205.0,0.0,7574.0,184216.52000000002,57.47785335413417,4213.858671999999,2.6284025486653158,523930.98,708147.5,82.56489020562204
68,2018-10-28,5717.99,,1586.0,58.0,8258.54,0.0,0.0,0.0,3188.0,0.0,7575.0,187404.52000000002,58.7843538268507,4267.898671999999,2.5903668101881823,531505.98,718910.5,83.74804418158506
69,2018-10-29,5982.48,,1808.0,58.0,8116.41,0.0,0.0,0.0,3130.0,0.0,7487.0,190534.52000000002,60.873648562300325,4003.4086719999996,2.7289411184109063,538992.98,729527.5,79.63830757524724
70,2018-10-30,5708.0,,1584.0,58.0,7737.29,0.0,0.0,0.0,2986.0,0.0,7204.0,193520.52000000002,64.80928332217013,4277.888671999999,2.446578631452581,546196.98,739717.5,88.66438542947988
71,2018-10-31,5739.37,,1602.0,58.0,6137.9,0.0,0.0,0.0,2377.0,0.0,6144.0,195897.52000000002,82.41376525031554,4246.518671999999,2.0613843038685125,552340.98,748238.5,105.25346127524936
72,2018-11-01,5556.47,,1480.0,58.0,7537.01,0.0,0.0,0.0,2920.0,0.0,6924.0,198817.52000000002,68.08819178082193,4429.418671999999,2.28053552274628,559264.98,758082.5,95.03181872474602
73,2018-11-02,5545.38,,1484.0,58.0,7903.48,0.0,0.0,0.0,3064.0,0.0,7033.0,201881.52000000002,65.88822454308095,4440.508671999999,2.333153095696942,566297.98,768179.5,92.88258210620975
74,2018-11-03,5512.9,,1457.0,58.0,7735.76,0.0,0.0,0.0,2998.0,0.0,6950.0,204879.52000000002,68.33873248832556,4472.9886719999995,2.2815990458934428,573247.98,778127.5,94.96333006899879
75,2018-11-04,5457.0,,1416.0,58.0,7504.25,0.0,0.0,0.0,2910.0,0.0,6789.0,207789.52000000002,71.40533333333335,4528.888671999999,2.1963315217391304,580036.98,787826.5,98.61854701787811
76,2018-11-05,5454.52,,1421.0,58.0,7564.83,0.0,0.0,0.0,2932.0,0.0,6767.0,210721.52000000002,71.86954979536154,4531.368671999999,2.1950987669967956,586803.98,797525.5,98.67255011098048
77,2018-11-06,0.0,,0.0,58.0,7586.8,0.0,0.0,0.0,2937.0,0.0,6733.0,213658.52000000002,72.7471978209057,9985.888672,0.9794388736959384,593536.98,807195.5,218.09924379797312
78,2018-11-07,5259.64,,1286.0,64.0,7865.25,0.0,0.0,0.0,3066.0,0.0,6857.0,216724.52000000002,70.68640574037835,4726.248671999999,2.150926873255068,600393.98,817118.5,100.59293757194396
79,2018-11-08,5175.49,,1238.0,64.0,7321.62,0.0,0.0,0.0,2843.0,0.0,6434.0,219567.52000000002,77.23092507914176,4810.398671999999,1.9748760513548667,606827.98,826395.5,109.51344179437318
80,2018-11-09,5135.6,,1209.0,64.0,8443.1,0.0,0.0,0.0,3289.0,0.0,7087.0,222856.52000000002,67.7581392520523,4850.288671999999,2.190230928357327,613914.98,836771.5,98.72599918334616
81,2018-11-10,5118.79,,1238.0,64.0,6007.34,0.0,0.0,0.0,2361.0,0.0,5219.0,225217.52000000002,95.39073274036426,4867.098671999999,1.594376352748406,619133.98,844351.5,135.61098146786279
82,2018-11-11,5153.99,,1170.0,64.0,7204.19,0.0,0.0,0.0,2597.0,0.0,6999.0,227814.52000000002,87.72218713900655,4831.898671999999,2.033477360717608,626132.98,853947.5,106.34608165135472
83,2018-11-12,5099.06,,1139.0,64.0,7970.95,0.0,0.0,0.0,2606.0,0.0,7625.0,230420.52000000002,88.41923254029165,4886.828671999999,2.1430935453734232,633757.98,864178.5,100.87950498743034
84,2018-11-13,5024.53,,1112.0,64.0,7764.27,0.0,0.0,0.0,3053.0,0.0,6899.0,233473.52000000002,76.47347527022602,4961.358671999999,2.052606286106751,640656.98,874130.5,105.28928371446945
85,2018-11-14,5009.07,,1093.0,64.0,7265.28,0.0,0.0,0.0,2737.0,0.0,6773.0,236210.52000000002,86.30271099744246,4976.818671999999,1.9552090593409033,647429.98,883640.5,110.52619385135647
86,2018-11-15,4913.68,,1057.0,64.0,7539.12,0.0,0.0,0.0,2950.0,0.0,6621.0,239160.52000000002,81.07136271186441,5072.208671999999,1.9299016800690418,654050.98,893211.5,111.9267026984014
87,2018-11-16,4915.84,,1079.0,64.0,5257.24,0.0,0.0,0.0,2050.0,0.0,4889.0,241210.52000000002,117.66366829268294,5070.048671999999,1.3997934301091755,658939.98,900150.5,154.3153594936446
88,2018-11-17,4946.5,,1043.0,64.0,7243.0,0.0,0.0,0.0,2707.0,0.0,6873.0,243917.52000000002,90.10621352050241,5039.388671999999,1.9445854054602658,665812.98,909730.5,111.09800496100208
89,2018-11-18,4862.18,,1045.0,64.0,7374.41,0.0,0.0,0.0,2870.0,0.0,6344.0,246787.52000000002,85.98868292682927,5123.708671999999,1.8388207918065307,672156.98,918944.5,117.44381067141305
90,2018-11-19,4808.71,,1024.0,64.0,7353.26,0.0,0.0,0.0,2857.0,0.0,6224.0,249644.52000000002,87.37995099754988,5177.178671999999,1.7931437575652263,678380.98,928025.5,120.4074590382557
91,2018-11-20,4804.97,,1000.0,64.0,6996.59,0.0,0.0,0.0,2730.0,0.0,6203.0,252374.52000000002,92.44487912087912,5180.918671999999,1.7626178219150244,684583.98,936958.5,122.49076721441844
92,2018-11-21,4857.16,,1000.0,64.0,6637.73,0.0,0.0,0.0,2654.0,0.0,6212.0,255028.52000000002,96.09213262999248,5128.728671999999,1.7676002424319754,690795.98,945824.5,122.173189208933
93,2018-11-22,4830.9,,981.0,64.0,6549.02,0.0,0.0,0.0,2480.0,0.0,6291.0,257508.52000000002,103.8340806451613,5154.9886719999995,1.7395529640427598,697086.98,954595.5,124.12878890963403
94,2018-11-23,4743.6,,959.0,64.0,6501.8,0.0,0.0,0.0,2575.0,951.0,5967.0,260083.52000000002,101.00330873786409,5242.288671999999,1.6653019846375796,703053.98,963137.5,129.61500439316316
95,2018-11-24,4710.83,,943.0,64.0,6577.34,0.0,0.0,0.0,2587.0,0.0,5929.0,262670.52,101.53479706223426,5275.058671999999,1.6496938303077968,708982.98,971653.5,130.82343723889147
96,2018-11-25,4460.08,,849.0,64.0,6509.36,0.0,0.0,0.0,2558.0,0.0,5486.0,265228.52,103.68589523064895,5525.808671999999,1.4860740598420077,714468.98,979697.5,145.08339029418198
97,2018-11-26,4627.91,,905.0,64.0,6458.11,0.0,0.0,0.0,2491.0,0.0,5806.0,267719.52,107.47471698113208,5357.978671999999,1.5818603684588826,720274.98,987994.5,136.3872599164035
98,2018-11-27,4610.32,,903.0,64.0,6422.15,0.0,0.0,0.0,2476.0,0.0,5712.0,270195.52,109.12581583198708,5375.568671999999,1.5558612722035159,725986.98,996182.5,138.6565832347826
99,2018-11-28,4597.83,,895.0,64.0,6304.56,0.0,0.0,0.0,2449.0,0.0,5629.0,272644.52,111.32891792568395,5388.058671999999,1.5313250568228132,731615.98,1004260.5,140.87125421223075
100,2018-11-29,4589.73,,889.0,64.0,6207.92,0.0,0.0,0.0,2436.0,0.0,5558.0,275080.52,112.92303776683087,5396.158672,1.5130780747529464,737173.98,1012254.5,142.5655130756067
101,2018-11-30,4568.09,,876.0,64.0,5873.63,0.0,0.0,0.0,2234.0,0.0,5398.0,277314.52,124.13362578334826,5417.798671999999,1.4386671969929745,742571.98,1019886.5,149.9265041308176
102,2018-12-01,4531.28,,871.0,64.0,6191.47,0.0,0.0,0.0,2413.0,0.0,5437.0,279727.52,115.92520513883134,5454.608671999999,1.4695641104363388,748008.98,1027736.5,146.75329318807644
103,2018-12-02,4496.8,,855.0,64.0,6090.14,0.0,0.0,0.0,2369.0,0.0,5358.0,282096.52,119.07831152384973,5489.088671999999,1.437260518581898,753366.98,1035463.5,150.03177527195544
104,2018-12-03,4487.72,,848.0,64.0,5989.02,0.0,0.0,0.0,2346.0,0.0,5296.0,284442.52,121.24574595055414,5498.168671999999,1.419053419692198,758662.98,1043105.5,151.95148174907092
105,2018-12-04,4460.19,,836.0,64.0,5923.32,0.0,0.0,0.0,2289.0,0.0,5258.0,286731.52,125.26497160332023,5525.6986719999995,1.3942850386398191,763920.98,1050652.5,154.6346309164436
106,2018-12-05,4488.78,,868.0,64.0,5960.69,0.0,0.0,0.0,2367.0,0.0,5080.0,289098.52,122.13710181664555,5497.108671999999,1.3831158459349728,769000.98,1058099.5,155.90027548360413
107,2018-12-06,4418.29,,868.0,64.0,4861.62,0.0,0.0,0.0,1682.0,0.0,4251.0,290780.52,172.87783590963141,5567.598671999999,1.087683854870378,773251.98,1064032.5,198.1926242249115
108,2018-12-07,5745.54,,1782.0,64.0,5056.34,0.0,0.0,0.0,1952.0,0.0,4130.0,292732.52,149.96543032786886,4240.348671999999,1.4735454734873263,777381.98,1070114.5,147.2478854860901
109,2018-12-08,5830.36,,1726.0,64.0,3329.46,0.0,0.0,0.0,1210.0,0.0,3405.0,293942.52,242.92770247933885,4155.5286719999995,1.1415807492133851,780786.98,1074729.5,190.1728397673673
110,2018-12-09,0.0,,1485.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293942.52,inf,9985.888672,0.0,780786.98,1074729.5,inf
111,2018-12-10,0.0,,1485.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293942.52,inf,9985.888672,0.0,780786.98,1074729.5,inf
112,2018-12-11,5041.29,,1200.0,64.0,1915.22,0.0,0.0,0.0,649.0,0.0,1806.0,294591.52,453.9160554699538,4944.598671999999,0.5081016865664537,782592.98,1077184.5,425.3764723121792
113,2018-12-12,5089.3,,1272.0,64.0,4001.47,0.0,0.0,0.0,1645.0,0.0,3314.0,296236.52,180.08299088145898,4896.588671999999,1.0366452745782553,785906.98,1082143.5,208.54194949110706
114,2018-12-13,4788.84,,1086.0,64.0,3200.69,0.0,0.0,0.0,1479.0,0.0,2516.0,297715.52,201.29514536849223,5197.048671999999,0.7857738544813696,788422.98,1086138.5,274.7476043870838
115,2018-12-14,4350.18,,888.0,64.0,5063.02,0.0,0.0,0.0,2039.0,0.0,3751.0,299754.52,147.010554193232,5635.708671999999,1.0483774593414235,792173.98,1091928.5,205.57196399419686
116,2018-12-15,4285.42,,890.0,64.0,5500.2,0.0,0.0,0.0,2239.0,0.0,3748.0,301993.52,134.87874944171506,5700.468671999999,1.0714835402804077,795921.98,1097915.5,201.0921970145983
117,2018-12-16,4095.04,,828.0,64.0,6623.3,0.0,0.0,0.0,2608.0,0.0,4177.0,304601.52,116.79506134969326,5890.848671999999,1.1742898877804624,800098.98,1104700.5,183.36731606873985
118,2018-12-17,4344.48,,885.0,64.0,3958.21,0.0,0.0,0.0,1605.0,0.0,3003.0,306206.52,190.7828785046729,5641.408672,0.8334961255453538,803101.98,1109308.5,258.5645641333333
119,2018-12-18,4322.22,,885.0,64.0,5023.82,0.0,0.0,0.0,2002.0,0.0,3667.0,308208.52,153.9503096903097,5663.668671999999,1.021297907681443,806768.98,1114977.5,211.0013800540483
120,2018-12-19,3992.78,,787.0,64.0,5375.72,0.0,0.0,0.0,2177.0,0.0,3449.0,310385.52,142.57488286632983,5993.1086719999985,0.9567669236865288,810217.98,1120603.5,224.98125693679341
121,2018-12-20,3877.31,,735.0,64.0,5779.07,0.0,0.0,0.0,2190.0,0.0,3819.0,312575.52,142.7285479452055,6108.578672,1.0022199279816,814036.98,1126612.5,214.699919375337
122,2018-12-21,3914.46,,705.0,64.0,5287.46,0.0,0.0,0.0,2156.0,0.0,3750.0,314731.52,145.97936920222637,6071.428671999999,0.9911824037431989,817786.98,1132518.5,217.11576964551304
123,2018-12-22,3927.43,,690.0,64.0,5031.94,0.0,0.0,0.0,1998.0,0.0,3808.0,316729.52,158.5232832832833,6058.458671999999,0.9765253794001248,821594.98,1138324.5,220.38347770003443
124,2018-12-23,3863.59,,693.0,64.0,5191.4,0.0,0.0,0.0,2082.0,0.0,3662.0,318811.52,153.1275312199808,6122.298671999999,0.9558342665918951,825256.98,1144068.5,225.10958905403896
125,2018-12-24,3805.83,,683.0,64.0,5174.68,0.0,0.0,0.0,2123.0,0.0,3508.0,320934.52,151.17028732925107,6180.058671999999,0.9281098106695543,828764.98,1149699.5,231.7933566908897
126,2018-12-25,3721.49,,676.0,64.0,5279.27,0.0,0.0,0.0,2082.0,0.0,3448.0,323016.52,155.1472238232469,6264.398671999999,0.8989662700702754,832212.98,1155229.5,239.24792034835443
127,2018-12-26,3979.63,,758.0,42.0,3332.36,0.0,0.0,0.0,1343.0,0.0,2371.0,324359.52,241.51862993298587,6006.258671999999,0.6301996989837733,834583.98,1158943.5,341.55138167108237
128,2018-12-27,3751.32,,674.0,42.0,4902.62,0.0,0.0,0.0,1931.0,0.0,3345.0,326290.52,168.97489383738997,6234.568671999999,0.8618549156440716,837928.98,1164219.5,249.5718164379075
129,2018-12-28,3618.5,,656.0,64.0,5259.84,0.0,0.0,0.0,2109.0,0.0,3260.0,328399.52,155.71338074917023,6367.388671999999,0.8584219362059318,841188.98,1169588.5,250.47354954859378
130,2018-12-29,3547.08,,639.0,64.0,5135.89,0.0,0.0,0.0,2030.0,0.0,3153.0,330429.52,162.77316256157636,6438.808671999999,0.8193274654121456,844341.98,1174771.5,262.3724467540806
131,2018-12-30,3351.02,,563.0,64.0,4980.86,0.0,0.0,0.0,1971.0,0.0,3095.0,332400.52,168.64562151192288,6634.868671999999,0.7767579784053309,847436.98,1179837.5,276.6056580194236
132,2018-12-31,3467.78,,606.0,64.0,4854.32,0.0,0.0,0.0,1928.0,0.0,3027.0,334328.52,173.40690871369296,6518.1086719999985,0.7735877924567776,850463.98,1184792.5,277.82533835043387
133,2019-01-01,3435.57,,595.0,64.0,4683.79,0.0,0.0,0.0,1878.0,0.0,2917.0,336206.52,179.02370607028755,6550.318671999999,0.7448624684074234,853380.98,1189587.5,288.51455756546403
