,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate,Cum Oil,Mat Bal Time,Delta P,Rate N
220,2019-05-17,3324.24,2980.74,1036.25,64.0,2361.07,368.54,913.0,277.5,1385.0,370482.0,405.7853231106243,6548.76,0.13941570617949045
221,2019-05-18,3323.57,2983.25,1035.63,64.0,2422.33,303.02,909.0,294.38,1376.0,371391.0,408.57095709570956,6549.43,0.1387907039238529
222,2019-05-19,3337.9,2994.21,1030.63,64.0,2337.71,351.93,900.0,290.63,1376.0,372291.0,413.6566666666667,6535.1,0.13771786200670227
223,2019-05-20,3312.29,2969.03,1028.75,64.0,2310.95,399.85,898.0,280.63,1363.0,373189.0,415.57795100222717,6560.71,0.13687542964099922
224,2019-05-21,3297.81,2956.64,1023.75,64.0,2343.61,325.32,896.0,281.25,1359.0,374085.0,417.50558035714283,6575.1900000000005,0.13626982642326685
225,2019-05-22,3295.57,2957.41,1036.25,64.0,2397.83,284.95,889.0,296.25,1352.0,374974.0,421.793025871766,6577.43,0.1351591731116865
226,2019-05-23,3295.37,2957.18,1048.13,64.0,2339.74,125.85,864.0,306.25,1333.0,375838.0,434.99768518518516,6577.63,0.13135430238550969
227,2019-05-24,3290.51,2952.65,1006.25,64.0,2387.44,381.45,888.0,294.38,1343.0,376726.0,424.240990990991,6582.49,0.1349033572401933
228,2019-05-25,3256.27,2917.27,1003.75,64.0,2237.91,249.6,817.0,288.13,1332.0,377543.0,462.10893512851897,6616.73,0.12347488865345874
229,2019-05-26,3241.24,2903.08,1003.13,64.0,2311.4,288.18,863.0,269.38,1340.0,378406.0,438.4774044032445,6631.76,0.1301313678420208
230,2019-05-27,3240.81,2903.91,1033.75,64.0,2321.99,311.17,865.0,278.75,1325.0,379271.0,438.4635838150289,6632.1900000000005,0.13042449025133476
231,2019-05-28,3245.11,2908.4,1008.75,64.0,2314.0,350.15,854.0,285.63,1323.0,380125.0,445.1112412177986,6627.889999999999,0.12884945284245816
232,2019-05-29,3221.08,2886.21,1009.38,64.0,2331.58,263.11,856.0,278.75,1315.0,380981.0,445.071261682243,6651.92,0.12868465044678828
233,2019-05-30,3276.37,2937.01,1007.5,64.0,2349.22,187.34,775.0,274.38,1442.0,381756.0,492.58838709677417,6596.63,0.11748423058440446
234,2019-05-31,3256.64,2921.11,1036.25,64.0,2333.52,262.68,852.0,301.88,1313.0,382608.0,449.07042253521126,6616.360000000001,0.12877171133372428
235,2019-06-01,3173.88,2840.32,1035.63,64.0,2098.08,352.85,766.0,298.75,1225.0,383374.0,500.4882506527415,6699.12,0.11434337644347317
236,2019-06-02,3232.58,2896.0,1042.5,64.0,2285.72,397.71,865.0,283.13,1298.0,384239.0,444.206936416185,6640.42,0.13026284482005657
237,2019-06-03,3099.81,2769.7,1003.13,64.0,2050.21,366.63,762.0,279.38,1177.0,385001.0,505.250656167979,6773.1900000000005,0.112502380709828
238,2019-06-04,3213.91,2878.89,1000.0,64.0,2291.83,272.96,842.0,279.38,1305.0,385843.0,458.2458432304038,6659.09,0.12644370326876495
239,2019-06-05,4564.34,4219.33,940.63,64.0,2284.97,186.75,987.0,1075.0,1105.0,386830.0,391.92502532928063,5308.66,0.18592262454178646
240,2019-06-06,2891.67,2565.2,1040.0,64.0,1402.79,222.94,500.0,277.5,926.0,387330.0,774.66,6981.33,0.07161959110943043
241,2019-06-07,3157.26,2827.3,1042.5,64.0,2325.38,225.13,968.0,277.5,1169.0,388298.0,401.13429752066116,6715.74,0.14413899287345847
242,2019-06-08,2941.2,2621.68,1034.38,64.0,1986.45,335.32,1071.0,280.63,786.0,389369.0,363.5564892623716,6931.8,0.15450532329265126
243,2019-06-09,3187.57,2853.48,1039.38,64.0,2249.81,374.13,828.0,275.63,1285.0,390197.0,471.2524154589372,6685.43,0.12385142017790927
244,2019-06-10,3181.03,2848.45,1036.25,64.0,2250.75,384.08,825.0,283.75,1267.0,391022.0,473.9660606060606,6691.969999999999,0.12328208285452566
245,2019-06-11,3154.43,2822.25,1039.38,64.0,2220.04,398.69,816.0,271.25,1260.0,391838.0,480.1936274509804,6718.57,0.12145441663925509
246,2019-06-12,3148.04,2817.29,1036.88,64.0,2228.64,399.97,813.0,276.88,1249.0,392651.0,482.96555965559656,6724.96,0.1208929123742
247,2019-06-13,3137.64,2808.4,1039.38,64.0,2243.5,391.88,807.0,278.13,1246.0,393458.0,487.5563816604709,6735.360000000001,0.11981542189281641
248,2019-06-14,3103.79,2775.84,1040.0,64.0,2232.89,399.9,801.0,263.75,1241.0,394259.0,492.2084893882647,6769.21,0.11832990851221929
249,2019-06-15,3106.05,2778.28,1041.25,64.0,2222.74,399.95,796.0,269.38,1234.0,395055.0,496.3002512562814,6766.95,0.11763054256348872
250,2019-06-16,3095.14,2767.67,1030.0,64.0,2211.25,399.93,790.0,265.0,1232.0,395845.0,501.06962025316454,6777.860000000001,0.11655596309159527
251,2019-06-17,3094.87,2767.91,1031.88,64.0,2208.24,370.68,789.0,270.0,1223.0,396634.0,502.7046894803549,6778.13,0.11640378688517335
252,2019-06-18,3068.67,2742.69,1033.13,64.0,2197.53,398.79,781.0,258.13,1221.0,397415.0,508.85403329065304,6804.33,0.11477985341686837
253,2019-06-19,3071.85,2748.36,1028.75,64.0,2230.1,378.97,772.0,276.25,1211.0,398187.0,515.7862694300518,6801.15,0.1135102151841968
254,2019-06-20,3043.25,2720.21,1029.38,64.0,2208.71,301.61,758.0,259.38,1217.0,398945.0,526.3126649076518,6829.75,0.11098502873458033
255,2019-06-21,3031.06,2708.48,1025.0,64.0,2196.49,278.64,757.0,255.63,1209.0,399702.0,528.007926023778,6841.9400000000005,0.11064113394738918
256,2019-06-22,3072.83,2749.36,1028.13,64.0,2198.93,328.61,755.0,283.13,1203.0,400457.0,530.4066225165562,6800.17,0.11102663609880341
257,2019-06-23,3034.09,2711.48,1024.38,64.0,2171.18,390.6,743.0,262.5,1202.0,401200.0,539.9730820995962,6838.91,0.10864304399385283
258,2019-06-24,3028.51,2706.58,1008.13,64.0,2176.31,289.06,748.0,263.13,1194.0,401948.0,537.3636363636364,6844.49,0.1092849869018729
259,2019-06-25,2986.32,2668.8,1003.13,64.0,2238.78,68.05,748.0,251.88,1194.0,402696.0,538.3636363636364,6886.68,0.1086154721868883
260,2019-06-26,2980.89,2663.34,1000.63,64.0,2223.89,82.98,745.0,250.0,1190.0,403441.0,541.531543624161,6892.110000000001,0.10809461833894118
261,2019-06-27,2984.21,2667.53,999.38,64.0,2238.04,32.41,741.0,256.88,1188.0,404182.0,545.4547908232119,6888.79,0.10756606022247739
262,2019-06-28,2984.5,2665.84,1020.63,64.0,2175.42,187.83,736.0,253.75,1179.0,404918.0,550.1603260869565,6888.5,0.10684474123539232
263,2019-06-29,3016.0,2694.64,1021.25,64.0,2120.71,437.84,727.0,268.13,1171.0,405645.0,557.971114167813,6857.0,0.10602304214671139
264,2019-06-30,3017.37,2696.36,1020.0,64.0,2119.52,460.8,726.0,272.5,1165.0,406371.0,559.7396694214876,6855.63,0.10589836382651922
265,2019-07-01,3102.17,2765.96,1020.0,64.0,1873.1,437.98,722.0,266.88,1164.0,407093.0,563.8407202216066,6770.83,0.10663389865053473
266,2019-07-02,3162.69,2818.97,991.88,64.0,1773.86,274.39,722.0,270.0,1165.0,407815.0,564.8407202216066,6710.3099999999995,0.10759562523937047
267,2019-07-03,3064.59,2726.42,903.13,64.0,1812.61,148.86,721.0,231.88,1163.0,408536.0,566.624133148405,6808.41,0.10589844031132085
268,2019-07-04,3103.22,2767.45,1023.75,64.0,1896.95,203.38,735.0,265.0,1165.0,409271.0,556.8312925170068,6769.780000000001,0.10857073641979502
269,2019-07-05,3097.22,2758.47,1011.25,64.0,1810.26,343.41,718.0,254.38,1156.0,409989.0,571.0153203342618,6775.780000000001,0.10596566004209108
270,2019-07-06,3122.52,2781.0,1024.38,64.0,1762.3,407.07,708.0,261.88,1153.0,410697.0,580.0805084745763,6750.48,0.10488143065382018
271,2019-07-07,3113.25,2772.98,1030.0,64.0,1771.02,415.28,706.0,263.13,1148.0,411403.0,582.7237960339943,6759.75,0.10444173231258552
272,2019-07-08,3090.88,2751.82,1028.13,64.0,1773.71,400.01,705.0,255.0,1144.0,412108.0,584.5503546099291,6782.12,0.10394979740847994
273,2019-07-09,3083.72,2745.82,1026.88,64.0,1782.19,399.99,701.0,256.88,1141.0,412809.0,588.885877318117,6789.280000000001,0.1032510074706007
274,2019-07-10,3100.85,2762.94,1023.13,64.0,1782.01,400.0,696.0,270.0,1137.0,413505.0,594.1163793103449,6772.15,0.10277386059080204
275,2019-07-11,3059.66,2723.2,1023.75,64.0,1777.79,399.99,693.0,251.25,1135.0,414198.0,597.6883116883117,6813.34,0.10171222924439409
276,2019-07-12,3059.5,2723.11,1022.5,64.0,1771.92,400.01,693.0,253.13,1129.0,414891.0,598.6883116883117,6813.5,0.10170984075732002
277,2019-07-13,2777.65,2453.36,983.75,64.0,1617.57,362.92,625.0,164.38,1038.0,415516.0,664.8256,7095.35,0.08808585904853178
278,2019-07-14,2902.55,2574.41,1001.88,64.0,1576.79,302.1,613.0,243.75,996.0,416129.0,678.8401305057097,6970.45,0.0879426722808427
279,2019-07-15,3031.74,2698.0,1003.75,64.0,1819.07,399.4,711.0,243.13,1128.0,416840.0,586.2728551336146,6841.26,0.1039282237482569
280,2019-07-16,3054.58,2717.02,1016.25,64.0,1729.66,414.81,690.0,249.38,1115.0,417530.0,605.1159420289855,6818.42,0.10119646487016054
281,2019-07-17,3036.63,2700.54,1016.88,64.0,1730.87,425.24,685.0,246.88,1108.0,418215.0,610.5328467153284,6836.37,0.10019937481441174
282,2019-07-18,2935.03,2603.54,1008.13,64.0,1431.09,309.35,559.0,275.63,940.0,418774.0,749.1484794275492,6937.969999999999,0.08057111806479418
283,2019-07-19,3017.81,2684.31,1011.25,64.0,1769.36,369.03,671.0,243.75,1125.0,419445.0,625.1043219076006,6855.1900000000005,0.0978820426567316
284,2019-07-20,3054.4,2717.05,1012.5,64.0,1710.44,425.04,671.0,254.38,1112.0,420116.0,626.1043219076006,6818.6,0.09840729768574194
285,2019-07-21,3031.51,2695.85,1010.63,64.0,1716.4,425.0,669.0,248.75,1106.0,420785.0,628.9760837070254,6841.49,0.09778571626940916
286,2019-07-22,3006.98,2673.32,1019.38,64.0,1727.24,385.12,669.0,243.75,1099.0,421454.0,629.9760837070254,6866.02,0.097436360511621
287,2019-07-23,2975.61,2643.77,1020.63,64.0,1725.35,425.01,663.0,241.88,1093.0,422117.0,636.6772247360483,6897.389999999999,0.09612331621091458
288,2019-07-24,2962.8,2631.82,1022.5,64.0,1726.02,424.95,662.0,238.13,1089.0,422779.0,638.6389728096676,6910.2,0.09580041098665741
289,2019-07-25,2945.41,2615.66,1008.75,64.0,1665.09,420.3,638.0,247.5,1050.0,423417.0,663.6630094043887,6927.59,0.09209551950967075
290,2019-07-26,2979.58,2648.59,1012.5,64.0,1719.1,424.99,657.0,245.0,1079.0,424074.0,645.4703196347032,6893.42,0.09530827948971628
291,2019-07-27,2952.24,2622.11,1012.5,64.0,1709.83,424.92,655.0,240.0,1075.0,424729.0,648.4412213740458,6920.76,0.09464278489645646
292,2019-07-28,2967.6,2637.67,1010.0,64.0,1716.03,425.03,651.0,244.38,1073.0,425380.0,653.4254992319509,6905.4,0.09427404639847077
293,2019-07-29,2993.37,2662.22,1011.88,64.0,1704.73,425.02,649.0,257.5,1069.0,426029.0,656.4391371340524,6879.63,0.09433646867636777
294,2019-07-30,2969.94,2637.48,1001.88,64.0,1652.0,425.02,651.0,241.25,1052.0,426680.0,655.4224270353303,6903.0599999999995,0.09430600342456824
