,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Measured BHP,Measured BHT,Oil Rate,Tubing Pressure,Water Rate,Cum Oil,Mat Bal Time,Delta P,Rate N,Cum Water,Cum Liquid
38,2018-11-02,5607.07,,1527.0,40.0,3666.7,0.0,0.0,0.0,1226.0,0.0,3598.0,17308.0,14.117455138662317,4265.93,1.130820243182612,52538.0,69846.0
39,2018-11-03,5553.15,,1499.0,40.0,3616.59,0.0,0.0,0.0,1220.0,0.0,3479.0,18528.0,15.186885245901639,4319.85,1.0877692512471497,56017.0,74545.0
40,2018-11-04,5460.11,,1435.0,40.0,3589.87,0.0,0.0,0.0,1199.0,0.0,3432.0,19727.0,16.452877397831525,4412.89,1.0494256598283664,59449.0,79176.0
41,2018-11-05,5484.23,,1468.0,40.0,3648.79,0.0,0.0,0.0,1212.0,0.0,3415.0,20939.0,17.276402640264028,4388.77,1.0542817235808666,62864.0,83803.0
42,2018-11-06,5444.48,,1439.0,40.0,3582.76,0.0,0.0,0.0,1191.0,0.0,3354.0,22130.0,18.581024349286313,4428.52,1.0263022409292495,66218.0,88348.0
43,2018-11-07,5368.72,,1390.0,44.0,3621.07,0.0,0.0,0.0,1215.0,0.0,3349.0,23345.0,19.213991769547324,4504.28,1.01325850080368,69567.0,92912.0
44,2018-11-08,5179.77,,1275.0,47.0,3655.14,0.0,0.0,0.0,1207.0,0.0,3305.0,24552.0,20.341342170671087,4693.23,0.9613848032165482,72872.0,97424.0
45,2018-11-09,5091.71,,1238.0,42.0,5415.37,0.0,0.0,0.0,1773.0,0.0,4548.0,26325.0,14.847715736040609,4781.29,1.3220281555814435,77420.0,103745.0
46,2018-11-10,5094.38,,1240.0,42.0,3786.35,0.0,0.0,0.0,1283.0,0.0,3280.0,27608.0,21.518316445830084,4778.62,0.9548781865894338,80700.0,108308.0
47,2018-11-11,4834.11,,1049.0,57.0,4800.24,0.0,0.0,0.0,1457.0,0.0,4371.0,29065.0,19.948524365133835,5038.89,1.1566039345967067,85071.0,114136.0
48,2018-11-12,4585.86,,909.0,64.0,5235.0,0.0,0.0,0.0,1590.0,0.0,4727.0,30655.0,19.27987421383648,5287.14,1.194785838846711,89798.0,120453.0
49,2018-11-13,4399.24,,836.0,64.0,5770.27,0.0,0.0,0.0,1971.0,0.0,4756.0,32626.0,16.553018772196854,5473.76,1.2289541375580952,94554.0,127180.0
50,2018-11-14,4327.83,,803.0,64.0,5450.29,0.0,0.0,0.0,1892.0,0.0,4514.0,34518.0,18.24418604651163,5545.17,1.1552396049174327,99068.0,133586.0
51,2018-11-15,4201.32,,766.0,64.0,5366.85,0.0,0.0,0.0,1779.0,0.0,4373.0,36297.0,20.403035413153457,5671.68,1.0846874294741593,103441.0,139738.0
52,2018-11-16,4628.88,,1008.0,64.0,3732.77,0.0,0.0,0.0,1242.0,0.0,3008.0,37539.0,30.22463768115942,5244.12,0.8104314927957408,106449.0,143988.0
53,2018-11-17,4091.78,,720.0,64.0,5446.25,0.0,0.0,0.0,1739.0,0.0,4476.0,39278.0,22.58654399079931,5781.219999999999,1.075032605574602,110925.0,150203.0
54,2018-11-18,3995.89,,696.0,64.0,5206.63,0.0,0.0,0.0,1702.0,0.0,4161.0,40980.0,24.077555816686253,5877.110000000001,0.997599160131425,115086.0,156066.0
55,2018-11-19,4773.26,,1111.0,64.0,3381.73,0.0,0.0,0.0,1105.0,0.0,2656.0,42085.0,38.085972850678736,5099.74,0.7374885778490669,117742.0,159827.0
56,2018-11-20,3951.59,,678.0,64.0,3671.85,0.0,0.0,0.0,1220.0,0.0,3076.0,43305.0,35.49590163934426,5921.41,0.7255028785373754,120818.0,164123.0
57,2018-11-21,3944.34,,678.0,64.0,5022.21,0.0,0.0,0.0,1573.0,0.0,4088.0,44878.0,28.53019707565162,5928.66,0.9548532046027265,124906.0,169784.0
58,2018-11-22,3917.09,,678.0,64.0,4925.52,0.0,0.0,0.0,1495.0,0.0,3988.0,46373.0,31.018729096989965,5955.91,0.9205981957417086,128894.0,175267.0
59,2018-11-23,3860.83,,678.0,64.0,4901.31,0.0,0.0,0.0,1588.0,0.0,3717.0,47961.0,30.202141057934508,6012.17,0.8823769121631624,132611.0,180572.0
60,2018-11-24,3748.57,,606.0,64.0,4519.38,0.0,0.0,0.0,1534.0,0.0,3605.0,49495.0,32.265319426336376,6124.43,0.8390984956967423,136216.0,185711.0
61,2018-11-25,3525.98,,583.0,64.0,4884.69,0.0,0.0,0.0,1504.0,0.0,3532.0,50999.0,33.90890957446808,6347.02,0.7934432221735555,139748.0,190747.0
62,2018-11-26,3688.04,,575.0,64.0,4268.87,0.0,0.0,0.0,1447.0,0.0,3499.0,52446.0,36.24464409122322,6184.96,0.7996818087748344,143247.0,195693.0
63,2018-11-27,3617.75,,563.0,64.0,4249.83,0.0,0.0,0.0,1405.0,0.0,3423.0,53851.0,38.32811387900356,6255.25,0.7718316614044203,146670.0,200521.0
64,2018-11-28,3498.9,,548.0,64.0,4345.72,0.0,0.0,0.0,1409.0,0.0,3312.0,55260.0,39.21930447125621,6374.1,0.7406535824665442,149982.0,205242.0
65,2018-11-29,3501.5,,542.0,64.0,4232.89,0.0,0.0,0.0,1399.0,0.0,3264.0,56659.0,40.49964260185847,6371.5,0.7318527819194852,153246.0,209905.0
66,2018-11-30,3458.16,,528.0,64.0,4125.59,0.0,0.0,0.0,1282.0,0.0,3261.0,57941.0,45.19578783151326,6414.84,0.708201607522557,156507.0,214448.0
67,2018-12-01,3442.15,,526.0,64.0,4081.23,0.0,0.0,0.0,1347.0,0.0,3135.0,59288.0,44.01484780994803,6430.85,0.6969529688921371,159642.0,218930.0
68,2018-12-02,3404.93,,517.0,64.0,4028.97,0.0,0.0,0.0,1325.0,0.0,3080.0,60613.0,45.74566037735849,6468.07,0.6810377747921714,162722.0,223335.0
69,2018-12-03,3388.46,,510.0,64.0,3948.63,0.0,0.0,0.0,1312.0,0.0,3024.0,61925.0,47.198932926829265,6484.54,0.6686673225857193,165746.0,227671.0
70,2018-12-04,3361.34,,504.0,64.0,3900.41,0.0,0.0,0.0,1293.0,0.0,2973.0,63218.0,48.89249806651199,6511.66,0.6551324854184647,168719.0,231937.0
71,2018-12-05,3387.86,,505.0,64.0,3776.43,0.0,0.0,0.0,1283.0,0.0,2917.0,64501.0,50.273577552611066,6485.139999999999,0.6476344381154455,171636.0,236137.0
72,2018-12-06,3130.8,,439.0,64.0,3362.74,0.0,0.0,0.0,1089.0,0.0,2575.0,65590.0,60.229568411386595,6742.2,0.54344279315357,174211.0,239801.0
73,2018-12-07,3235.12,,439.0,64.0,3176.5,0.0,0.0,0.0,822.0,0.0,2836.0,66412.0,80.79318734793188,6637.88,0.5510795615467589,177047.0,243459.0
74,2018-12-08,5117.88,,1251.0,64.0,2658.11,0.0,0.0,0.0,555.0,0.0,2599.0,66967.0,120.66126126126126,4755.12,0.6632850485371558,179646.0,246613.0
75,2018-12-09,3403.21,,493.0,64.0,3135.81,0.0,0.0,0.0,1059.0,0.0,2593.0,68026.0,64.2360717658168,6469.79,0.5644696350267938,182239.0,250265.0
76,2018-12-10,4050.23,,723.0,28.0,2950.56,0.0,0.0,0.0,949.0,0.0,2515.0,68975.0,72.68177028451001,5822.77,0.5949058609562116,184754.0,253729.0
77,2018-12-11,3418.16,,491.0,64.0,2815.76,0.0,0.0,0.0,1229.0,0.0,2122.0,70204.0,57.12286411716843,6454.84,0.5191453235091807,186876.0,257080.0
78,2018-12-12,3485.18,,491.0,64.0,2935.84,0.0,0.0,0.0,880.0,0.0,2715.0,71084.0,80.77727272727273,6387.82,0.5627898093559305,189591.0,260675.0
79,2018-12-13,3982.68,,723.0,64.0,2666.2,0.0,0.0,0.0,926.0,0.0,2096.0,72010.0,77.7645788336933,5890.32,0.5130451316736612,191687.0,263697.0
80,2018-12-14,3604.46,,559.0,64.0,2706.36,0.0,0.0,0.0,839.0,0.0,2355.0,72849.0,86.82836710369487,6268.54,0.5095285345550957,194042.0,266891.0
81,2018-12-15,3457.15,,521.0,64.0,3372.71,0.0,0.0,0.0,1172.0,0.0,2674.0,74021.0,63.157849829351534,6415.85,0.5994529173842904,196716.0,270737.0
82,2018-12-16,3249.88,,483.0,64.0,3875.7,0.0,0.0,0.0,1298.0,0.0,2834.0,75319.0,58.026964560862865,6623.12,0.6238751524961046,199550.0,274869.0
83,2018-12-17,3254.52,,481.0,64.0,3536.14,0.0,0.0,0.0,1002.0,0.0,2816.0,76321.0,76.1686626746507,6618.48,0.5768696135668613,202366.0,278687.0
84,2018-12-18,3254.14,,481.0,64.0,3208.03,0.0,0.0,0.0,1083.0,0.0,2432.0,77404.0,71.471837488458,6618.860000000001,0.5310582184847541,204798.0,282202.0
85,2018-12-19,3177.2,,461.0,64.0,3155.42,0.0,0.0,0.0,1082.0,0.0,2352.0,78486.0,72.53789279112755,6695.8,0.5128588070133516,207150.0,285636.0
86,2018-12-20,3357.32,,515.0,35.0,2934.64,0.0,0.0,0.0,786.0,0.0,2446.0,79272.0,100.85496183206106,6515.68,0.4960341821575031,209596.0,288868.0
87,2018-12-21,5081.83,,1300.0,35.0,1807.19,0.0,0.0,0.0,648.0,0.0,1378.0,79920.0,123.33333333333333,4791.17,0.4228612217892498,210974.0,290894.0
88,2018-12-22,5375.38,,1072.0,28.0,416.92,0.0,0.0,0.0,192.0,0.0,320.0,80112.0,417.25,4497.62,0.11383798542340172,211294.0,291406.0
89,2018-12-23,3479.66,,578.0,64.0,2764.96,0.0,0.0,0.0,990.0,0.0,1976.0,81102.0,81.92121212121212,6393.34,0.46392026702787587,213270.0,294372.0
90,2018-12-24,3863.82,,630.0,57.0,2206.54,0.0,0.0,0.0,752.0,0.0,1943.0,81854.0,108.84840425531915,6009.18,0.44848049151464925,215213.0,297067.0
91,2018-12-25,5392.15,,1483.0,57.0,1970.34,0.0,0.0,0.0,703.0,0.0,1599.0,82557.0,117.43527738264581,4480.85,0.5137418123793476,216812.0,299369.0
92,2018-12-26,3893.98,,699.0,42.0,1514.33,0.0,0.0,0.0,556.0,0.0,1133.0,83113.0,149.48381294964028,5979.02,0.28248776555355226,217945.0,301058.0
93,2018-12-27,3401.72,,495.0,64.0,3213.13,0.0,0.0,0.0,1103.0,0.0,2617.0,84216.0,76.3517679057117,6471.280000000001,0.5748476344710783,220562.0,304778.0
94,2018-12-28,3389.03,,509.0,57.0,3058.82,0.0,0.0,0.0,1056.0,0.0,2403.0,85272.0,80.75,6483.969999999999,0.5334694639241083,222965.0,308237.0
95,2018-12-29,3310.43,,510.0,57.0,2949.0,0.0,0.0,0.0,1007.0,0.0,2199.0,86279.0,85.67924528301887,6562.57,0.4885281223666948,225164.0,311443.0
96,2018-12-30,3233.07,,496.0,57.0,2915.67,0.0,0.0,0.0,993.0,0.0,2122.0,87272.0,87.88721047331319,6639.93,0.46913145168699066,227286.0,314558.0
97,2018-12-31,3189.1,,487.0,57.0,2882.33,0.0,0.0,0.0,983.0,0.0,2072.0,88255.0,89.78128179043743,6683.9,0.4570684779844103,229358.0,317613.0
98,2019-01-01,3177.97,,483.0,57.0,2837.75,0.0,0.0,0.0,982.0,0.0,2032.0,89237.0,90.87270875763747,6695.030000000001,0.45018468923962995,231390.0,320627.0
99,2019-01-02,3083.1,,462.0,57.0,2810.78,0.0,0.0,0.0,951.0,0.0,1990.0,90188.0,94.83491062039958,6789.9,0.43314334526281684,233380.0,323568.0
100,2019-01-03,3111.4,,469.0,57.0,2747.06,0.0,0.0,0.0,929.0,0.0,1960.0,91117.0,98.08073196986007,6761.6,0.42726573592049216,235340.0,326457.0
101,2019-01-04,3689.52,,650.0,40.0,2381.73,0.0,0.0,0.0,826.0,0.0,1735.0,91943.0,111.31113801452784,6183.48,0.41416807364138,237075.0,329018.0
102,2019-01-05,4517.22,,953.0,64.0,1039.25,0.0,0.0,0.0,372.0,0.0,683.0,92315.0,248.15860215053763,5355.78,0.1969834459219759,237758.0,330073.0
103,2019-01-06,4545.84,,949.0,44.0,1229.34,0.0,0.0,0.0,460.0,0.0,958.0,92775.0,201.68478260869566,5327.16,0.2661831069462903,238716.0,331491.0
104,2019-01-07,3983.11,,780.0,47.0,1995.31,0.0,0.0,0.0,682.0,0.0,1403.0,93457.0,137.03372434017595,5889.889999999999,0.3539964243814401,240119.0,333576.0
105,2019-01-08,3847.87,,671.0,47.0,2060.28,0.0,0.0,0.0,710.0,0.0,1634.0,94167.0,132.62957746478872,6025.13,0.3890372489888185,241753.0,335920.0
106,2019-01-09,3832.82,,656.0,52.0,2016.23,0.0,0.0,0.0,689.0,0.0,1638.0,94856.0,137.6719883889695,6040.18,0.38525341960007814,243391.0,338247.0
107,2019-01-10,3832.53,,660.0,52.0,1998.41,0.0,0.0,0.0,681.0,0.0,1611.0,95537.0,140.28928046989722,6040.469999999999,0.37944067266288883,245002.0,340539.0
108,2019-01-11,5098.33,,1270.0,0.0,1355.61,0.0,0.0,0.0,469.0,0.0,1098.0,96006.0,204.7036247334755,4774.67,0.3281902204759701,246100.0,342106.0
109,2019-01-12,3952.13,,677.0,52.0,1133.25,0.0,0.0,0.0,398.0,0.0,911.0,96404.0,242.2211055276382,5920.87,0.22108237471858022,247011.0,343415.0
110,2019-01-13,3649.64,,585.0,52.0,2398.87,0.0,0.0,0.0,808.0,0.0,1986.0,97212.0,120.31188118811882,6223.360000000001,0.4489536199095022,248997.0,346209.0
111,2019-01-14,3630.14,,586.0,52.0,2111.08,0.0,0.0,0.0,713.0,0.0,1722.0,97925.0,137.3422159887798,6242.860000000001,0.39004558807982237,250719.0,348644.0
112,2019-01-15,3563.42,,575.0,52.0,2281.56,0.0,0.0,0.0,768.0,0.0,1815.0,98693.0,128.50651041666666,6309.58,0.4093774862986126,252534.0,351227.0
113,2019-01-16,5387.84,,1507.0,52.0,1658.71,0.0,0.0,0.0,562.0,0.0,1298.0,99255.0,176.6103202846975,4485.16,0.41470092482765386,253832.0,353087.0
114,2019-01-17,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
115,2019-01-18,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
116,2019-01-19,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
117,2019-01-20,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
118,2019-01-21,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
119,2019-01-22,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
120,2019-01-23,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
121,2019-01-24,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
122,2019-01-25,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
123,2019-01-26,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
124,2019-01-27,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
125,2019-01-28,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
126,2019-01-29,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
127,2019-01-30,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
128,2019-01-31,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
129,2019-02-01,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
130,2019-02-02,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
131,2019-02-03,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9873.0,0.0,253832.0,353087.0
132,2019-02-04,5617.63,,1697.0,52.0,347.21,0.0,0.0,0.0,169.0,0.0,143.0,99424.0,588.3076923076923,4255.37,0.07331912383647016,253975.0,353399.0
133,2019-02-05,5501.09,,1195.0,52.0,1711.16,0.0,0.0,0.0,542.0,0.0,2504.0,99966.0,184.4391143911439,4371.91,0.6967206552742394,256479.0,356445.0
134,2019-02-06,5013.36,,880.0,40.0,2094.14,0.0,0.0,0.0,640.0,0.0,3123.0,100606.0,157.196875,4859.64,0.774337193701591,259602.0,360208.0
135,2019-02-07,4725.73,,739.0,39.0,2110.03,0.0,0.0,0.0,650.0,0.0,3085.0,101256.0,155.77846153846153,5147.27,0.7256273714027047,262687.0,363943.0
136,2019-02-08,4493.59,,673.0,64.0,2273.95,0.0,0.0,0.0,710.0,0.0,3068.0,101966.0,143.61408450704226,5379.41,0.7023075021238389,265755.0,367721.0
137,2019-02-09,4408.57,,673.0,64.0,2265.11,0.0,0.0,0.0,716.0,0.0,2850.0,102682.0,143.41061452513966,5464.43,0.6525840755577434,268605.0,371287.0
138,2019-02-10,4242.55,,639.0,64.0,2278.87,0.0,0.0,0.0,727.0,0.0,2680.0,103409.0,142.24071526822559,5630.45,0.6051026116917831,271285.0,374694.0
139,2019-02-11,4175.57,,636.0,64.0,2200.42,0.0,0.0,0.0,711.0,0.0,2468.0,104120.0,146.44163150492264,5697.43,0.5579708745873139,273753.0,377873.0
140,2019-02-12,4076.95,,625.0,64.0,2339.41,0.0,0.0,0.0,759.0,0.0,2483.0,104879.0,138.18050065876153,5796.05,0.5593464514626341,276236.0,381115.0
141,2019-02-13,4071.63,,625.0,64.0,1996.51,0.0,0.0,0.0,667.0,0.0,2097.0,105546.0,158.23988005997,5801.37,0.4764391859164301,278333.0,383879.0
142,2019-02-14,3954.34,,610.0,64.0,2378.96,0.0,0.0,0.0,779.0,0.0,2370.0,106325.0,136.48908857509628,5918.66,0.5320461050305306,280703.0,387028.0
143,2019-02-15,3884.16,,595.0,64.0,2330.57,0.0,0.0,0.0,769.0,0.0,2267.0,107094.0,139.26397919375813,5988.84,0.5069429138197047,282970.0,390064.0
144,2019-02-16,3808.52,,583.0,64.0,2342.05,0.0,0.0,0.0,777.0,0.0,2205.0,107871.0,138.83011583011583,6064.48,0.49171569532754666,285175.0,393046.0
145,2019-02-17,3783.29,,585.0,64.0,2334.23,0.0,0.0,0.0,776.0,0.0,2148.0,108647.0,140.0090206185567,6089.71,0.48015422737700153,287323.0,395970.0
146,2019-02-18,3604.55,,531.0,64.0,2310.65,0.0,0.0,0.0,775.0,0.0,2094.0,109422.0,141.18967741935484,6268.45,0.45768890236023263,289417.0,398839.0
147,2019-02-19,3994.88,,668.0,64.0,1595.95,0.0,0.0,0.0,543.0,0.0,1434.0,109965.0,202.51381215469613,5878.12,0.33633202452484806,290851.0,400816.0
148,2019-02-20,3687.45,,580.0,64.0,2199.0,0.0,0.0,0.0,743.0,0.0,1897.0,110708.0,149.0013458950202,6185.55,0.4268011737032277,292748.0,403456.0
149,2019-02-21,3744.33,,578.0,64.0,2301.21,0.0,0.0,0.0,768.0,0.0,2086.0,111476.0,145.15104166666666,6128.67,0.46568015572709903,294834.0,406310.0
150,2019-02-22,3666.89,,573.0,64.0,2324.96,0.0,0.0,0.0,777.0,0.0,2011.0,112253.0,144.46975546975548,6206.110000000001,0.4492347057979958,296845.0,409098.0
151,2019-02-23,3642.83,,573.0,64.0,2310.18,0.0,0.0,0.0,779.0,0.0,1956.0,113032.0,145.09884467265726,6230.17,0.43899283647155696,298801.0,411833.0
152,2019-02-24,3543.32,,548.0,64.0,2248.5,0.0,0.0,0.0,755.0,0.0,1878.0,113787.0,150.7112582781457,6329.68,0.415976795035452,300679.0,414466.0
153,2019-02-25,3577.17,,561.0,64.0,2287.35,0.0,0.0,0.0,768.0,0.0,1900.0,114555.0,149.16015625,6295.83,0.42377256056786794,302579.0,417134.0
154,2019-02-26,3578.85,,561.0,64.0,2254.61,0.0,0.0,0.0,755.0,0.0,1878.0,115310.0,152.72847682119206,6294.15,0.41832495253529073,304457.0,419767.0
155,2019-02-27,4368.88,,875.0,0.0,2348.36,0.0,0.0,0.0,783.0,876.25,1919.0,116093.0,148.2669220945083,5504.12,0.4909049948038924,306376.0,422469.0
156,2019-02-28,3514.44,,553.13,64.0,1803.66,0.0,0.0,0.0,614.0,552.5,1455.0,116707.0,190.07654723127035,6358.5599999999995,0.32538813819481144,307831.0,424538.0
157,2019-03-01,3505.12,,541.88,64.0,2243.72,0.0,0.0,0.0,749.0,541.25,1854.0,117456.0,156.81708945260348,6367.88,0.4087702657713399,309685.0,427141.0
158,2019-03-02,3448.62,,535.0,64.0,2250.7,0.0,0.0,0.0,755.0,534.38,1809.0,118211.0,156.57086092715232,6424.38,0.3991046606832099,311494.0,429705.0
159,2019-03-03,3452.12,,529.38,64.0,2236.21,0.0,0.0,0.0,757.0,538.75,1778.0,118968.0,157.1571994715984,6420.88,0.3948056964154446,313272.0,432240.0
160,2019-03-04,3404.47,,530.0,64.0,2198.39,0.0,0.0,0.0,742.0,528.75,1729.0,119710.0,161.33423180592993,6468.530000000001,0.38200332996832354,315001.0,434711.0
161,2019-03-05,3385.91,,525.0,64.0,2217.9,0.0,0.0,0.0,751.0,523.75,1739.0,120461.0,160.40079893475365,6487.09,0.38383928695300973,316740.0,437201.0
162,2019-03-06,3366.13,,520.0,64.0,2157.07,0.0,0.0,0.0,728.0,519.38,1688.0,121189.0,166.4684065934066,6506.87,0.37129987228882705,318428.0,439617.0
163,2019-03-07,3544.96,,521.25,64.0,1988.99,0.0,0.0,0.0,729.0,521.88,1709.0,121918.0,167.2400548696845,6328.04,0.385269372507127,320137.0,442055.0
164,2019-03-08,3647.8,,515.0,64.0,1846.63,0.0,0.0,0.0,731.0,514.38,1687.0,122649.0,167.78248974008207,6225.2,0.38842125554199064,321824.0,444473.0
165,2019-03-09,3632.27,,513.13,64.0,1836.18,0.0,0.0,0.0,727.0,512.5,1667.0,123376.0,169.70563961485558,6240.73,0.3836089688225576,323491.0,446867.0
166,2019-03-10,3818.34,,576.25,64.0,1562.96,0.0,0.0,0.0,626.0,575.63,1395.0,124002.0,198.08626198083067,6054.66,0.33379248380586196,324886.0,448888.0
167,2019-03-11,3892.63,,590.0,64.0,1683.77,0.0,0.0,0.0,673.0,590.0,1546.0,124675.0,185.25260029717683,5980.37,0.3710472763390894,326432.0,451107.0
168,2019-03-12,3649.22,,507.5,64.0,1795.49,0.0,0.0,0.0,720.0,506.88,1663.0,125395.0,174.15972222222223,6223.780000000001,0.38288628454090595,328095.0,453490.0
169,2019-03-13,3615.72,,503.13,64.0,1759.71,0.0,0.0,0.0,705.0,503.13,1606.0,126100.0,178.86524822695034,6257.280000000001,0.36932980464355114,329701.0,455801.0
170,2019-03-14,3588.2,,498.75,64.0,1740.48,0.0,0.0,0.0,696.0,498.13,1576.0,126796.0,182.17816091954023,6284.8,0.36150712830957227,331277.0,458073.0
171,2019-03-15,3589.61,,501.88,64.0,1701.29,0.0,0.0,0.0,682.0,501.25,1529.0,127478.0,186.91788856304984,6283.389999999999,0.3518801156700444,332806.0,460284.0
172,2019-03-16,3604.94,,495.0,64.0,1662.13,0.0,0.0,0.0,678.0,495.0,1523.0,128156.0,189.02064896755164,6268.0599999999995,0.3511453304531227,334329.0,462485.0
173,2019-03-17,3575.09,,491.25,64.0,1717.47,0.0,0.0,0.0,700.0,486.25,1572.0,128856.0,184.08,6297.91,0.36075459954175276,335901.0,464757.0
174,2019-03-18,3574.51,,485.63,64.0,1608.75,0.0,0.0,0.0,657.0,484.38,1478.0,129513.0,197.12785388127853,6298.49,0.3389701341115093,337379.0,466892.0
175,2019-03-19,3540.21,,484.38,64.0,1587.2,0.0,0.0,0.0,648.0,483.75,1423.0,130161.0,200.86574074074073,6332.79,0.3270280555647669,338802.0,468963.0
176,2019-03-20,3570.73,,479.38,64.0,1603.14,0.0,0.0,0.0,659.0,478.75,1485.0,130820.0,198.51289833080426,6302.27,0.34019488216150684,340287.0,471107.0
177,2019-03-21,3571.46,,479.38,64.0,1595.32,0.0,0.0,0.0,658.0,479.38,1474.0,131478.0,199.8145896656535,6301.54,0.33832999552490345,341761.0,473239.0
178,2019-03-22,3554.71,,479.38,64.0,1667.69,0.0,0.0,0.0,681.0,479.38,1528.0,132159.0,194.0660792951542,6318.29,0.3496199129827849,343289.0,475448.0
179,2019-03-23,3517.13,,476.88,64.0,1666.31,0.0,0.0,0.0,675.0,476.25,1503.0,132834.0,196.79111111111112,6355.87,0.34267535364946106,344792.0,477626.0
180,2019-03-24,3497.68,,473.75,64.0,1660.64,0.0,0.0,0.0,671.0,473.75,1487.0,133505.0,198.96423248882266,6375.32,0.3384928129097834,346279.0,479784.0
181,2019-03-25,3409.29,,448.13,64.0,1641.56,0.0,0.0,0.0,666.0,448.13,1466.0,134171.0,201.45795795795794,6463.71,0.3298415306379773,347745.0,481916.0
182,2019-03-26,3430.39,,453.13,64.0,1623.13,0.0,0.0,0.0,661.0,453.13,1452.0,134832.0,203.98184568835097,6442.610000000001,0.32797266946160014,349197.0,484029.0
183,2019-03-27,3476.99,,466.88,64.0,1606.99,0.0,0.0,0.0,653.0,466.88,1438.0,135485.0,207.48085758039815,6396.01,0.3269225657871079,350635.0,486120.0
184,2019-03-28,3405.16,,449.38,64.0,1604.53,0.0,0.0,0.0,649.0,448.75,1429.0,136134.0,209.75963020030818,6467.84,0.3212819117356026,352064.0,488198.0
185,2019-03-29,3426.4,,442.5,64.0,1598.3,0.0,0.0,0.0,645.0,455.0,1425.0,136779.0,212.06046511627906,6446.6,0.32109949430707657,353489.0,490268.0
186,2019-03-30,4575.39,,884.38,0.0,1575.33,0.0,0.0,0.0,644.0,885.0,1407.0,137423.0,213.38975155279502,5297.61,0.38715571738953986,354896.0,492319.0
187,2019-03-31,3387.3,,449.38,0.0,1371.51,0.0,0.0,0.0,564.0,448.75,1197.0,137987.0,244.6578014184397,6485.7,0.27152042185114944,356093.0,494080.0
188,2019-04-01,3427.33,,450.0,0.0,1544.84,0.0,0.0,0.0,634.0,441.88,1415.0,138621.0,218.64511041009465,6445.67,0.3178878223675739,357508.0,496129.0
189,2019-04-02,3416.09,,443.13,0.0,1550.39,0.0,0.0,0.0,630.0,443.13,1410.0,139251.0,221.03333333333333,6456.91,0.3159405969728554,358918.0,498169.0
190,2019-04-03,3404.34,,445.63,64.0,1551.19,0.0,0.0,0.0,632.0,445.0,1390.0,139883.0,221.33386075949366,6468.66,0.312584059140533,360308.0,500191.0
191,2019-04-04,3391.37,,446.88,64.0,1562.32,0.0,0.0,0.0,631.0,447.5,1383.0,140514.0,222.68462757527735,6481.63,0.31072430854584415,361691.0,502205.0
192,2019-04-05,3357.96,,444.38,64.0,1576.59,0.0,0.0,0.0,640.0,444.38,1370.0,141154.0,220.553125,6515.04,0.3085169085684815,363061.0,504215.0
