,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate,Cum Oil,Mat Bal Time,Delta P,Rate N,Cum Water,Cum Liquid,Rate P
0,2018-09-29,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,9985.888672,0.0,0.0,0.0,
1,2018-10-30,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,9985.888672,0.0,0.0,0.0,
2,2018-11-16,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
3,2018-11-17,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
4,2018-11-18,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
5,2018-11-19,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
6,2018-11-20,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
7,2018-11-21,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
8,2018-11-22,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
9,2018-11-23,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
10,2018-11-24,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
11,2018-11-25,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
12,2018-11-26,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
13,2018-11-27,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
14,2018-11-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,inf
15,2018-11-29,7020.01,,2913.0,21.0,854.03,0.0,414.0,0.0,695.0,414.0,1.0,2965.878671999999,0.35734739859568343,695.0,1109.0,561.2972188271955
16,2018-11-30,7086.16,,2931.0,27.0,2337.55,0.0,1105.0,0.0,2266.0,1519.0,1.374660633484163,2899.7286719999993,1.1098773214503215,2961.0,4480.0,180.5384318241946
17,2018-12-01,5100.56,,1262.0,31.0,3876.4,0.0,1753.0,0.0,3486.0,3272.0,1.8665145464917285,4885.328671999999,1.0430286404515672,6447.0,9719.0,195.7115445083718
18,2018-12-02,6719.39,,2693.0,35.0,5443.18,0.0,2389.0,0.0,4354.0,5661.0,2.369610715780661,3266.498671999999,1.980880016126238,10801.0,16462.0,101.67176943190863
19,2018-12-03,6497.88,,2468.0,44.0,6421.35,0.0,2806.0,0.0,5069.0,8467.0,3.017462580185317,3488.008671999999,2.1720826658419874,15870.0,24337.0,92.96041397833142
20,2018-12-04,6283.31,,2269.0,51.0,7787.34,0.0,3344.0,0.0,5853.0,11811.0,3.5319976076555024,3702.5786719999987,2.3949756062737397,21723.0,33534.0,84.49464082628681
21,2018-12-05,6315.47,,2275.0,42.0,9113.61,0.0,3931.0,0.0,6632.0,15742.0,4.004578987534979,3670.418671999999,2.7739242881538586,28355.0,44097.0,72.92885268194262
22,2018-12-06,6185.22,,2176.0,52.0,6319.43,0.0,2722.0,0.0,5056.0,18464.0,6.783247612049963,3800.668671999999,1.9750076368400855,33411.0,51875.0,102.55648507062998
23,2018-12-07,7025.33,,2992.0,52.0,7504.8,0.0,3114.0,0.0,5658.0,21578.0,6.929351316634554,2960.558671999999,2.8314104069283546,39069.0,60647.0,70.83470748738713
24,2018-12-08,7134.27,,2908.0,52.0,2645.25,0.0,1060.0,0.0,2918.0,22638.0,21.356603773584904,2851.6186719999987,1.330807488821067,41987.0,64625.0,150.45191726479632
25,2018-12-09,6380.99,,2324.0,30.0,5161.5,0.0,2287.0,0.0,4438.0,24925.0,10.89855706165282,3604.8986719999994,1.796954738614002,46425.0,71350.0,112.5050012311316
26,2018-12-10,6380.25,,2346.0,20.0,4770.33,0.0,2091.0,0.0,4039.0,27016.0,12.920133907221425,3605.638671999999,1.6376438507827866,50464.0,77480.0,123.45048033921043
27,2018-12-11,6392.26,,2346.0,20.0,6181.09,0.0,2732.0,0.0,5054.0,29748.0,10.888726207906295,3593.628671999999,2.0867434431377236,55518.0,85266.0,96.87012402765988
28,2018-12-12,6157.31,,2204.0,30.0,7164.0,0.0,3153.0,0.0,5133.0,32901.0,10.434823977164605,3828.5786719999987,2.08919410565274,60651.0,93552.0,96.97587396564805
29,2018-12-13,5989.44,,2068.0,52.0,7209.54,0.0,3270.0,0.0,4994.0,36171.0,11.061467889908258,3996.4486719999995,1.9990359827976665,65645.0,101816.0,101.49741617610843
30,2018-12-14,5897.31,,2000.0,45.0,5966.62,0.0,2615.0,0.0,4311.0,38786.0,14.832122370936903,4088.5786719999987,1.6388544826463178,69956.0,108742.0,123.89703893724514
31,2018-12-15,5920.15,,2007.0,38.0,7674.48,0.0,3374.0,0.0,5288.0,42160.0,12.495554238292828,4065.7386719999995,2.060770303377792,75244.0,117404.0,98.51272598468714
32,2018-12-16,5613.4,,1740.0,52.0,7219.37,0.0,3112.0,0.0,5158.0,45272.0,14.547557840616967,4372.4886719999995,1.8336896197438146,80402.0,125674.0,110.96710066255865
33,2018-12-17,5618.42,,1731.0,50.0,8126.49,0.0,3568.0,0.0,5644.0,48840.0,13.688340807174887,4367.468671999999,2.044833339445784,86046.0,134886.0,99.5054629699696
34,2018-12-18,5620.06,,1697.0,54.0,6663.56,0.0,2950.0,0.0,5149.0,51790.0,17.55593220338983,4365.828671999999,1.798429906517485,91195.0,142985.0,113.13743939737743
35,2018-12-19,5480.27,,1627.0,54.0,6501.16,0.0,2849.0,0.0,4781.0,54639.0,19.17830817830818,4505.618671999999,1.6432764958811632,95976.0,150615.0,123.93699172730797
36,2018-12-20,5203.85,,1438.0,63.0,8785.79,0.0,3804.0,0.0,5714.0,58443.0,15.363564668769715,4782.038671999999,1.9347169740184182,101690.0,160133.0,105.4480223239504
37,2018-12-21,5040.49,,1315.0,64.0,9175.5,0.0,3990.0,0.0,5887.0,62433.0,15.647368421052631,4945.398671999999,1.9431657483475586,107577.0,170010.0,105.08659241463602
38,2018-12-22,4960.57,,1248.0,64.0,9236.17,0.0,4052.0,0.0,5980.0,66485.0,16.407946692991114,5025.318671999999,1.9431080658892295,113557.0,180042.0,105.13495642736842
39,2018-12-23,4891.79,,1213.0,64.0,8890.74,0.0,3839.0,0.0,5802.0,70324.0,18.318312060432405,5094.098671999999,1.8428246537986956,119359.0,189683.0,110.8961133989586
40,2018-12-24,4855.16,,1184.0,64.0,7638.97,0.0,3378.0,0.0,5259.0,73702.0,21.818235642391947,5130.728671999999,1.6394367989255652,124618.0,198320.0,124.67724136614103
41,2018-12-25,4741.15,,1136.0,64.0,8485.1,0.0,3635.0,0.0,5490.0,77337.0,21.275653370013757,5244.7386719999995,1.6953773415934075,130108.0,207445.0,120.63186328540931
42,2018-12-26,4726.7,,1137.0,64.0,6737.29,0.0,2866.0,0.0,4650.0,80203.0,27.98429867411026,5259.188671999999,1.3926945300469602,134758.0,214961.0,146.85983481630655
43,2018-12-27,4654.53,,1096.0,64.0,8164.15,0.0,3500.0,0.0,5239.0,83703.0,23.915142857142857,5331.358671999999,1.5979439765559402,139997.0,223700.0,128.04045749849638
44,2018-12-28,4611.95,,1071.0,64.0,7750.84,0.0,3354.0,0.0,5036.0,87057.0,25.956171735241504,5373.938671999999,1.5222764142545733,145033.0,232090.0,134.43173402614542
45,2018-12-29,4550.33,,1045.0,64.0,7605.7,0.0,3267.0,0.0,4904.0,90324.0,27.647382920110193,5435.558671999999,1.4661492093608712,149937.0,240261.0,139.61755648994736
46,2018-12-30,4346.87,,940.0,64.0,7475.03,0.0,3210.0,0.0,4765.0,93534.0,29.138317757009347,5639.018671999999,1.3805788190347705,154702.0,248236.0,148.40341553346207
47,2018-12-31,4329.08,,934.0,64.0,7253.11,0.0,3133.0,0.0,4631.0,96667.0,30.85445260134057,5656.808671999999,1.3399253564930607,159333.0,256000.0,152.9174399896136
48,2019-01-01,4281.76,,908.0,64.0,6870.29,0.0,3005.0,0.0,4435.0,99672.0,33.168718801996675,5704.128671999999,1.2736078318610058,163768.0,263440.0,160.9116297956129
49,2019-01-02,4324.2,,942.0,64.0,6927.14,0.0,2984.0,0.0,4406.0,102656.0,34.402144772117964,5661.688671999999,1.274306530576799,168174.0,270830.0,160.79502279828958
50,2019-01-03,4309.87,,923.0,64.0,6647.92,0.0,2920.0,0.0,4319.0,105576.0,36.156164383561645,5676.018671999999,1.245191713441972,172493.0,278069.0,164.56455296026522
51,2019-01-04,4241.82,,906.0,64.0,6628.03,0.0,2847.0,0.0,4222.0,108423.0,38.08324552160168,5744.068671999999,1.2018812622855124,176715.0,285138.0,170.54252834621022
52,2019-01-05,4212.14,,892.0,64.0,6267.22,0.0,2691.0,0.0,4049.0,111114.0,41.290969899665555,5773.748671999999,1.1401905527728724,180764.0,291878.0,179.79144974471217
53,2019-01-06,4158.49,,871.0,64.0,6393.55,0.0,2743.0,0.0,4062.0,113857.0,41.508202697776156,5827.398671999999,1.140832432684826,184826.0,298683.0,179.72879254656283
54,2019-01-07,4139.67,,859.0,64.0,6227.05,0.0,2592.0,0.0,4082.0,116449.0,44.92631172839506,5846.218671999999,1.1153517316500767,188908.0,305357.0,183.8484229666407
