,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Measured BHP,Measured BHT,Oil Rate,Tubing Pressure,Water Rate,Cum Oil,Mat Bal Time,Test,Delta P,Rate N
277,2019-06-29,2953.61,2707.36,848.75,64.0,1306.54,242.51,2787.77,175.14,451.0,193.13,1007.0,177332.0,393.1973392461197,168332.0,6046.389999999999,0.0745899619442345
278,2019-06-30,3034.17,2785.6,958.13,64.0,1299.49,229.05,2783.93,175.13,455.0,226.88,1001.0,177787.0,390.74065934065936,168787.0,5965.83,0.07626767775816609
279,2019-07-01,3030.04,2780.15,957.5,64.0,1274.11,424.57,2774.23,175.12,451.0,220.63,1004.0,178238.0,395.2062084257206,169238.0,5969.96,0.07554489477316431
280,2019-07-02,2974.52,2727.13,961.88,64.0,1277.53,312.66,2770.42,175.11,445.0,204.38,994.0,178683.0,401.5348314606742,169683.0,6025.48,0.07385303743436208
281,2019-07-03,2917.94,2673.08,881.25,64.0,1295.9,357.99,2785.42,175.09,448.0,186.88,992.0,179131.0,399.84598214285717,170131.0,6082.0599999999995,0.07365925360815251
282,2019-07-04,2968.23,2723.14,963.75,64.0,1313.05,310.37,2846.59,175.12,449.0,215.0,989.0,179580.0,399.9554565701559,170580.0,6031.77,0.0744391778864247
283,2019-07-05,2980.88,2734.31,962.5,64.0,1289.6,448.7,2758.39,175.11,443.0,216.88,991.0,180023.0,406.372460496614,171023.0,6019.12,0.07359879849546114
284,2019-07-06,2981.33,2735.07,963.75,64.0,1285.21,436.61,2747.1,175.09,438.0,220.63,986.0,180461.0,412.01141552511416,171461.0,6018.67,0.07277355296103624
285,2019-07-07,2959.0,2713.34,963.13,64.0,1274.31,450.32,2748.6,175.08,436.0,213.75,977.0,180897.0,414.901376146789,171897.0,6041.0,0.07217348121171992
286,2019-07-08,2962.9,2716.92,957.5,64.0,1265.55,461.86,2881.75,174.79,436.0,215.63,972.0,181333.0,415.901376146789,172333.0,6037.1,0.07222010567987941
287,2019-07-09,2960.86,2716.1,951.88,64.0,1280.56,433.3,2743.51,175.09,432.0,221.88,971.0,181765.0,420.75231481481484,172765.0,6039.139999999999,0.07153336402202963
288,2019-07-10,2927.11,2683.69,951.25,64.0,1282.15,419.97,2726.56,175.07,429.0,210.63,968.0,182194.0,424.6946386946387,173194.0,6072.889999999999,0.07064181962788722
289,2019-07-11,2934.9,2690.78,951.25,64.0,1267.68,425.0,2719.33,175.06,427.0,212.5,964.0,182621.0,427.6838407494145,173621.0,6065.1,0.07040279632652388
290,2019-07-12,2887.35,2644.92,951.25,64.0,1266.85,424.98,2714.24,175.05,427.0,204.38,957.0,183048.0,428.6838407494145,174048.0,6112.65,0.0698551364792684
291,2019-07-13,2663.65,2429.96,912.5,64.0,1239.69,379.32,2734.42,174.99,397.0,126.25,930.0,183445.0,462.0780856423174,174445.0,6336.35,0.06265436726190945
292,2019-07-14,2818.21,2577.88,940.63,64.0,1135.18,364.17,2883.49,174.42,399.0,204.38,852.0,183844.0,460.76190476190476,174844.0,6181.79,0.06454441189364246
293,2019-07-15,2929.81,2684.81,943.75,64.0,1249.9,424.98,2716.89,175.06,425.0,204.38,965.0,184269.0,433.5741176470588,175269.0,6070.1900000000005,0.07001428291371439
294,2019-07-16,2840.7,2599.28,943.75,64.0,1254.62,425.02,2704.93,175.04,420.0,182.5,957.0,184689.0,439.73571428571427,175689.0,6159.3,0.06818956699624958
295,2019-07-17,2964.49,2720.15,945.63,64.0,1257.2,403.41,2695.96,175.02,421.0,232.5,950.0,185110.0,439.69121140142516,176110.0,6035.51,0.06975384018914722
296,2019-07-18,2750.39,2513.98,978.75,64.0,1100.45,268.87,2851.17,174.52,360.0,193.13,827.0,185470.0,515.1944444444445,176470.0,6249.610000000001,0.05760359446429457
297,2019-07-19,2870.19,2630.5,963.13,64.0,1308.16,133.47,2725.83,175.07,427.0,198.75,960.0,185897.0,435.3559718969555,176897.0,6129.8099999999995,0.06965958161835359
298,2019-07-20,2870.73,2629.44,968.13,64.0,1259.29,281.17,2695.2,175.03,414.0,199.38,951.0,186311.0,450.02657004830917,177311.0,6129.27,0.06754474839581222
299,2019-07-21,2883.97,2642.62,972.5,64.0,1257.45,331.99,2682.79,175.0,413.0,210.63,945.0,186724.0,452.11622276029055,177724.0,6116.030000000001,0.06752746471158577
300,2019-07-22,2877.68,2636.65,960.0,64.0,1248.22,285.66,2675.57,174.99,413.0,210.0,934.0,187137.0,453.11622276029055,178137.0,6122.32,0.06745808778371598
301,2019-07-23,2840.78,2602.15,958.75,64.0,1267.28,299.98,2668.15,174.98,411.0,201.88,933.0,187548.0,456.3211678832117,178548.0,6159.219999999999,0.06672922870103683
302,2019-07-24,2862.52,2622.55,960.0,64.0,1250.36,356.51,2662.97,174.97,411.0,210.63,928.0,187959.0,457.3211678832117,178959.0,6137.48,0.06696559499990225
303,2019-07-25,2840.34,2600.25,962.5,64.0,1231.73,417.21,2658.77,174.96,409.0,200.0,924.0,188368.0,460.5574572127139,179368.0,6159.66,0.06639976881840881
304,2019-07-26,2798.3,2560.19,954.37,64.0,1239.3,404.64,2654.21,174.96,409.0,185.63,920.0,188777.0,461.5574572127139,179777.0,6201.7,0.06594965896447748
305,2019-07-27,2762.06,2525.69,952.5,64.0,1238.17,356.35,2648.7,174.95,405.0,174.38,913.0,189182.0,467.116049382716,180182.0,6237.9400000000005,0.06492527981994055
306,2019-07-28,2804.75,2567.02,956.25,64.0,1233.27,381.25,2644.45,174.94,404.0,194.38,910.0,189586.0,469.2722772277228,180586.0,6195.25,0.06521125055486057
307,2019-07-29,2773.09,2535.8,954.37,64.0,1222.65,412.8,2641.37,174.94,404.0,179.38,908.0,189990.0,470.2722772277228,180990.0,6226.91,0.0648796915323973
308,2019-07-30,3722.29,3455.72,938.13,64.0,1160.95,393.76,2678.61,174.81,391.0,565.63,886.0,190381.0,486.9079283887468,181381.0,5277.71,0.07408516193576381
