,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Measured BHP,Measured BHT,Oil Rate,Tubing Pressure,Water Rate,Cum Oil,Mat Bal Time,Delta P,Rate N,Cum Water,Cum Liquid,Rate P
273,2019-06-23,3244.9,2788.21,995.0,64.0,1415.42,171.85,2694.55,178.57,656.0,253.75,1079.0,380019.0,579.297256097561,6740.9886719999995,0.2617643065131787,715314.0,1095333.0,815.4459380284496
274,2019-06-24,3130.7,2684.47,876.25,64.0,1454.34,80.96,2660.3,178.55,653.0,228.75,1051.0,380672.0,582.95865237366,6855.188671999999,0.25273274698545006,716365.0,1097037.0,844.3468300935212
275,2019-06-25,3176.68,2727.15,992.5,64.0,1411.53,330.97,2642.6,178.52,668.0,257.5,1011.0,381340.0,570.8682634730538,6809.208671999999,0.25073473191245343,717376.0,1098716.0,851.1713615719832
276,2019-06-26,3130.24,2682.03,963.13,64.0,1397.37,478.32,2630.68,178.56,664.0,238.75,1005.0,382004.0,575.3072289156627,6855.648671999999,0.24752475247524752,718381.0,1100385.0,862.1111703291551
277,2019-06-27,3134.49,2690.36,963.13,64.0,1465.41,278.69,2621.75,178.59,547.0,242.5,1129.0,382551.0,699.3619744058501,6851.398671999999,0.24871967244984425,719510.0,1102061.0,857.9782537466349
278,2019-06-28,3106.37,2667.43,985.0,64.0,1468.91,248.95,2614.95,178.59,650.0,258.75,998.0,383201.0,589.54,6879.518671999999,0.2435481177484213,720508.0,1103709.0,876.1367590287379
279,2019-06-29,3046.32,2606.55,916.25,64.0,1417.5,217.0,2612.98,178.59,648.0,221.88,985.0,383849.0,592.3595679012345,6939.568671999999,0.2392085171708649,721493.0,1105342.0,891.9024328716228
280,2019-06-30,3125.74,2680.16,984.38,64.0,1384.11,265.88,2616.81,178.55,647.0,251.25,979.0,384496.0,594.275115919629,6860.148671999999,0.24098671164294838,722472.0,1106968.0,885.4907769245756
281,2019-07-01,3113.18,2668.42,965.0,64.0,1401.66,367.43,2598.1,178.58,562.0,241.25,1068.0,385058.0,685.1565836298932,6872.708671999999,0.24113068099446436,723540.0,1108598.0,884.9350282695459
282,2019-07-02,3044.36,2612.11,981.88,64.0,1476.72,45.69,2597.77,178.57,615.0,246.88,993.0,385673.0,627.1105691056911,6941.528671999999,0.23547880690737835,724533.0,1110206.0,906.0248990543282
283,2019-07-03,3293.67,2843.27,931.25,64.0,1301.61,339.03,2588.19,178.56,569.0,345.63,946.0,386242.0,678.8084358523726,6692.218671999999,0.23026660769409651,725479.0,1111721.0,927.1041946398415
284,2019-07-04,3004.83,2564.39,967.5,64.0,1269.51,298.46,2582.76,178.55,577.0,236.25,920.0,386819.0,670.3968804159446,6981.058671999999,0.2179619898750322,726399.0,1113218.0,978.7472238339079
285,2019-07-05,3022.38,2582.57,966.25,64.0,1370.01,443.72,2571.06,178.56,632.0,233.75,962.0,387451.0,613.0553797468355,6963.508671999999,0.2326796698692965,727361.0,1114812.0,916.8765370635884
286,2019-07-06,3052.33,2612.16,964.38,64.0,1373.92,408.79,2566.21,178.56,631.0,236.88,957.0,388082.0,615.026941362916,6933.558671999999,0.2328217022667861,728318.0,1116400.0,916.3824270021158
287,2019-07-07,3020.88,2582.47,986.25,64.0,1340.46,441.48,2562.07,178.55,619.0,248.75,929.0,388701.0,627.9499192245557,6965.008671999999,0.22591548309136442,729247.0,1117948.0,944.3255943665116
288,2019-07-08,2949.93,2505.25,966.88,64.0,1144.89,380.88,2559.54,178.55,542.0,227.5,844.0,389243.0,718.1605166051661,7035.958671999999,0.2002002002002002,730091.0,1119334.0,1065.4451703314285
289,2019-07-09,2997.24,2560.93,963.13,64.0,1373.91,414.43,2553.22,178.55,623.0,233.75,949.0,389866.0,625.7881219903692,6988.648671999999,0.22862927152780202,731040.0,1120906.0,933.0646204067175
290,2019-07-10,2970.94,2538.1,961.25,64.0,1386.62,389.0,2546.31,178.54,621.0,230.63,940.0,390487.0,628.8035426731079,7014.948671999999,0.22616436252365238,731980.0,1122467.0,943.1758022289301
291,2019-07-11,2950.09,2518.16,961.25,64.0,1374.48,425.01,2541.93,178.54,616.0,223.75,933.0,391103.0,634.9074675324675,7035.798671999999,0.22374983930168094,732913.0,1124016.0,953.3075695799613
292,2019-07-12,2954.63,2522.34,958.75,64.0,1368.04,424.98,2537.66,178.53,616.0,226.88,928.0,391719.0,635.9074675324675,7031.258671999999,0.22317395571500223,733841.0,1125560.0,955.7775712949223
293,2019-07-13,2667.18,2251.09,900.63,64.0,1233.64,379.32,2533.7,178.53,555.0,135.0,836.0,392274.0,706.8,7318.708671999999,0.19303840506701528,734677.0,1126951.0,1104.2779123503665
294,2019-07-14,2977.7,2536.88,955.0,64.0,1151.78,363.84,2676.42,178.08,517.0,245.0,862.0,392791.0,759.7504835589942,7008.188671999999,0.19999129842066335,735539.0,1128330.0,1066.6270039734302
295,2019-07-15,2971.94,2535.97,954.37,64.0,1335.44,424.97,2549.2,178.53,606.0,226.25,933.0,393397.0,649.1699669966997,7013.948671999999,0.22300921887362232,736472.0,1129869.0,956.522122988538
296,2019-07-16,2950.25,2517.46,953.13,64.0,1341.69,425.0,2537.08,178.54,603.0,226.88,920.0,394000.0,653.3996683250415,7035.638671999999,0.21999927774367123,737392.0,1131392.0,969.5599766771898
297,2019-07-17,2937.79,2505.87,945.63,64.0,1341.23,367.76,2529.41,178.54,586.0,220.0,932.0,394586.0,673.3549488054607,7048.098671999999,0.21888306194044593,738324.0,1132910.0,974.476251172174
298,2019-07-18,2877.53,2420.56,958.13,64.0,1064.41,259.85,2606.94,178.2,456.0,227.5,781.0,395042.0,866.3201754385965,7108.3586719999985,0.1768287191568258,739105.0,1134147.0,1206.0649297327082
299,2019-07-19,2992.45,2552.1,951.88,64.0,1303.16,424.96,2558.13,178.54,590.0,223.13,949.0,395632.0,670.5627118644068,6993.438671999999,0.22367397955105334,740054.0,1135686.0,953.7250867312281
300,2019-07-20,2938.01,2504.83,960.0,64.0,1310.96,423.86,2533.99,178.56,593.0,223.13,907.0,396225.0,668.1703204047218,7047.878671999999,0.21629447194588602,740961.0,1137186.0,986.13918378624
301,2019-07-21,2911.63,2481.49,963.13,64.0,1319.22,391.61,2519.36,178.54,594.0,218.13,897.0,396819.0,668.0454545454545,7074.258671999999,0.21418197854732618,741858.0,1138677.0,995.8051040103018
302,2019-07-22,2880.52,2453.62,959.38,64.0,1323.18,302.22,2515.8,178.53,591.0,210.0,887.0,397410.0,672.4365482233502,7105.368671999999,0.21136992883783723,742745.0,1140155.0,1008.9815811091745
303,2019-07-23,2904.57,2475.98,958.13,64.0,1314.82,357.55,2506.41,178.52,588.0,221.88,886.0,397998.0,676.8673469387755,7081.318671999999,0.21152540816224027,743631.0,1141629.0,1008.2952258340299
304,2019-07-24,2909.34,2480.23,964.38,64.0,1305.23,383.4,2499.69,178.51,587.0,225.63,880.0,398585.0,679.0204429301533,7076.548671999999,0.21066508129345776,744511.0,1143096.0,1012.4240185953374
305,2019-07-25,2914.99,2485.84,961.88,64.0,1295.03,418.21,2494.27,178.51,584.0,233.13,870.0,399169.0,683.5085616438356,7070.898671999999,0.20896779395258128,745381.0,1144550.0,1020.6603942774141
306,2019-07-26,2872.59,2445.67,953.75,64.0,1290.69,396.11,2489.15,178.5,581.0,214.38,867.0,399750.0,688.0378657487091,7113.298671999999,0.20684502764838059,746248.0,1145998.0,1031.03530751337
307,2019-07-27,2859.03,2433.36,953.13,64.0,1294.23,337.25,2487.67,178.5,579.0,208.75,867.0,400329.0,691.4145077720207,7126.8586719999985,0.20615999212999203,747115.0,1147444.0,1034.4295284089626
308,2019-07-28,2864.62,2439.06,962.5,64.0,1288.42,337.04,2483.59,178.49,576.0,215.0,860.0,400905.0,696.015625,7121.268671999999,0.20489756548588975,747975.0,1148880.0,1040.81606467922
309,2019-07-29,2870.11,2443.61,962.5,64.0,1270.72,421.18,2480.04,178.49,574.0,220.63,850.0,401479.0,699.4407665505227,7115.778671999999,0.20334461915009377,748825.0,1150304.0,1048.7778284265169
310,2019-07-30,4645.61,4170.53,950.63,21.0,1057.07,346.41,2484.13,178.49,433.0,1015.63,785.0,401912.0,928.203233256351,5340.2786719999995,0.2330034682700162,749610.0,1151522.0,920.2115662392118
