,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate,Cum Oil,Mat Bal Time,Delta P,Rate N
25,2018-12-09,5873.35,,1578.0,40.0,7188.34,0.0,2196.0,0.0,7792.0,30281.0,13.789162112932605,3999.6499999999996,2.4972185066193293
26,2018-12-10,6752.55,,2453.0,40.0,5044.99,0.0,1403.0,0.0,5338.0,31684.0,22.58303635067712,3120.45,2.1602653463442776
27,2018-12-11,6753.81,,2453.0,40.0,3582.8,0.0,1072.0,0.0,3858.0,32756.0,30.55597014925373,3119.1899999999996,1.5805385372484526
28,2018-12-12,5450.55,,1212.0,64.0,8084.44,0.0,2422.0,0.0,8900.0,35178.0,14.524360033030554,4422.45,2.5601193908353967
29,2018-12-13,5312.28,,1156.0,64.0,7681.75,0.0,2380.0,0.0,8162.0,37558.0,15.780672268907564,4560.72,2.3114771351891807
30,2018-12-14,5543.94,,1415.0,64.0,5877.19,0.0,1602.0,0.0,6080.0,39160.0,24.444444444444443,4329.06,1.774519179683349
31,2018-12-15,5572.37,,1427.0,49.0,5814.73,0.0,1703.0,0.0,6033.0,40863.0,23.994715208455666,4300.63,1.7988062214140719
32,2018-12-16,5128.29,,1109.0,64.0,6798.87,0.0,1945.0,0.0,6915.0,42808.0,22.009254498714654,4744.71,1.8673427880734543
33,2018-12-17,0.0,,0.0,64.0,6932.89,0.0,2066.0,0.0,7050.0,44874.0,21.72023233301065,9873.0,0.9233262432897802
34,2018-12-18,0.0,,0.0,45.0,2350.13,0.0,604.0,0.0,4193.0,45478.0,75.29470198675497,9873.0,0.48587055606198726
35,2018-12-19,0.0,,0.0,35.0,1528.64,0.0,378.0,0.0,6826.0,45856.0,121.31216931216932,9873.0,0.7296667679530031
36,2018-12-20,5759.36,,1595.0,35.0,3521.15,0.0,969.0,0.0,3776.0,46825.0,48.323013415892675,4113.64,1.153479643332912
37,2018-12-21,5620.07,,1438.0,50.0,4761.65,0.0,1387.0,0.0,5275.0,48212.0,34.759913482335975,4252.93,1.5664494830622653
38,2018-12-22,5045.35,,1058.0,64.0,4931.28,0.0,1443.0,0.0,5330.0,49655.0,34.410949410949414,4827.65,1.402960032313859
39,2018-12-23,5565.96,,1426.0,50.0,5438.9,0.0,1565.0,0.0,5699.0,51220.0,32.72843450479233,4307.04,1.6865411047958692
40,2018-12-24,5588.04,,1426.0,40.0,3447.92,0.0,1035.0,0.0,3847.0,52255.0,50.48792270531401,4284.96,1.1393338560920054
41,2018-12-25,5575.36,,1453.0,40.0,3550.42,0.0,996.0,0.0,3796.0,53251.0,53.464859437751,4297.64,1.1150305749201888
42,2018-12-26,5789.09,,1583.0,40.0,2701.23,0.0,786.0,0.0,3036.0,54037.0,68.74936386768448,4083.91,0.9358678325428328
43,2018-12-27,5655.13,,1496.0,40.0,2755.17,0.0,772.0,0.0,3038.0,54809.0,70.99611398963731,4217.87,0.9032995327025253
44,2018-12-28,5627.4,,1460.0,40.0,3309.7,0.0,920.0,0.0,3719.0,55729.0,60.575,4245.6,1.0926606368946674
45,2018-12-29,5013.77,,1062.0,64.0,4254.69,0.0,1168.0,0.0,4585.0,56897.0,48.71318493150685,4859.23,1.183932433739502
46,2018-12-30,4871.61,,970.0,64.0,5781.0,0.0,1608.0,0.0,6011.0,58505.0,36.38370646766169,5001.39,1.5233765013326295
47,2018-12-31,4759.94,,934.0,64.0,5647.0,0.0,1555.0,0.0,5692.0,60060.0,38.62379421221865,5113.06,1.4173508623016353
48,2019-01-01,4694.5,,904.0,64.0,5422.04,0.0,1511.0,0.0,5451.0,61571.0,40.748510919920584,5178.5,1.3444047504103505
49,2019-01-02,0.0,,0.0,64.0,5348.61,0.0,1461.0,0.0,5329.0,63032.0,43.14305270362765,9873.0,0.6877342246530943
50,2019-01-03,0.0,,0.0,64.0,5214.95,0.0,1421.0,0.0,5187.0,64453.0,45.35749472202674,9873.0,0.6693001114149701
51,2019-01-04,4537.39,,845.0,64.0,5141.64,0.0,1390.0,0.0,5097.0,65843.0,47.36906474820144,5335.61,1.2157935081462101
52,2019-01-05,3886.7,,571.0,64.0,5065.62,0.0,1368.0,0.0,5003.0,67211.0,49.130847953216374,5986.3,1.0642634014332726
53,2019-01-06,3880.23,,570.0,64.0,4961.54,0.0,1337.0,0.0,4912.0,68548.0,51.27000747943156,5992.77,1.0427565216085382
54,2019-01-07,4429.63,,798.0,64.0,4872.66,0.0,1305.0,0.0,4853.0,69853.0,53.5272030651341,5443.37,1.131284480018812
55,2019-01-08,5026.95,,1123.0,45.0,3669.63,0.0,1002.0,0.0,3698.0,70855.0,70.71357285429141,4846.05,0.9698620525995398
56,2019-01-09,4369.0,,801.0,45.0,4286.94,0.0,1143.0,0.0,4134.0,71998.0,62.99037620297463,5504.0,0.9587572674418605
57,2019-01-10,4401.46,,783.0,64.0,4536.65,0.0,1220.0,0.0,4576.0,73218.0,60.014754098360655,5471.54,1.0592995756222197
58,2019-01-11,5703.24,,1606.0,0.0,3870.42,0.0,1051.0,0.0,3842.0,74269.0,70.66508087535681,4169.76,1.1734488315874294
59,2019-01-12,0.0,,0.0,0.0,2175.58,0.0,582.0,0.0,2140.0,74851.0,128.60996563573883,9873.0,0.27570140788007697
60,2019-01-13,4370.75,,756.0,64.0,4245.25,0.0,1133.0,0.0,4427.0,75984.0,67.06443071491616,5502.25,1.0104957063019673
61,2019-01-14,4324.65,,748.0,64.0,4341.45,0.0,1164.0,0.0,4415.0,77148.0,66.27835051546391,5548.35,1.0055241648417999
62,2019-01-15,4273.55,,734.0,64.0,4555.69,0.0,1225.0,0.0,4537.0,78373.0,63.97795918367347,5599.45,1.0290296368393326
63,2019-01-16,4536.34,,874.0,64.0,4204.87,0.0,1126.0,0.0,4093.0,79499.0,70.60301953818828,5336.66,0.9779525021267984
64,2019-01-17,4184.11,,710.0,64.0,4156.44,0.0,1122.0,0.0,4087.0,80621.0,71.85472370766489,5688.89,0.9156443524132124
65,2019-01-18,4139.68,,693.0,64.0,4342.64,0.0,1181.0,0.0,4230.0,81802.0,69.26502963590178,5733.32,0.9437812646075922
66,2019-01-19,4085.07,,680.0,64.0,4283.26,0.0,1159.0,0.0,4117.0,82961.0,71.57981018119068,5787.93,0.9115521438579941
67,2019-01-20,4052.5,,671.0,64.0,4227.25,0.0,1142.0,0.0,4045.0,84103.0,73.64535901926445,5820.5,0.8911605532170775
68,2019-01-21,4033.26,,664.0,64.0,4190.04,0.0,1129.0,0.0,4012.0,85232.0,75.4933569530558,5839.74,0.880347412727279
69,2019-01-22,4008.55,,652.0,64.0,4108.45,0.0,1119.0,0.0,3948.0,86351.0,77.1680071492404,5864.45,0.8640196437858623
70,2019-01-23,3951.71,,635.0,64.0,4118.6,0.0,1110.0,0.0,3935.0,87461.0,78.7936936936937,5921.29,0.8520102882986647
71,2019-01-24,3939.04,,627.0,64.0,4139.68,0.0,1148.0,0.0,3944.0,88609.0,77.18554006968641,5933.96,0.8581116151777228
72,2019-01-25,3939.37,,627.0,64.0,4079.08,0.0,1154.0,0.0,3872.0,89763.0,77.7842287694974,5933.63,0.8470362998703997
73,2019-01-26,3881.77,,608.0,64.0,4035.94,0.0,1082.0,0.0,3876.0,90845.0,83.96025878003697,5991.23,0.827542925242396
74,2019-01-27,3868.17,,604.0,64.0,4015.03,0.0,1082.0,0.0,3845.0,91927.0,84.96025878003697,6004.83,0.8205061592085038
75,2019-01-28,4103.13,,695.0,64.0,3957.33,0.0,1072.0,0.0,3786.0,92999.0,86.75279850746269,5769.87,0.8419600441604403
76,2019-01-29,3857.43,,611.0,64.0,3666.46,0.0,970.0,0.0,3494.0,93969.0,96.87525773195877,6015.57,0.7420743171470036
77,2019-01-30,3773.23,,583.0,64.0,3994.12,0.0,1065.0,0.0,3738.0,95034.0,89.2338028169014,6099.77,0.7874067382868534
78,2019-01-31,3776.35,,579.0,64.0,3858.96,0.0,1030.0,0.0,3662.0,96064.0,93.26601941747573,6096.65,0.7696029786850156
79,2019-02-01,3764.68,,577.0,64.0,3822.07,0.0,1024.0,0.0,3612.0,97088.0,94.8125,6108.32,0.7589648217513163
80,2019-02-02,3744.41,,570.0,64.0,3769.55,0.0,1015.0,0.0,3563.0,98103.0,96.65320197044335,6128.59,0.7469907433846937
81,2019-02-03,3732.83,,566.0,64.0,3771.08,0.0,1011.0,0.0,3567.0,99114.0,98.03560830860535,6140.17,0.7455819627143874
82,2019-02-04,3711.46,,561.0,64.0,3743.02,0.0,1000.0,0.0,3528.0,100114.0,100.114,6161.54,0.7348812147612448
83,2019-02-05,3686.77,,556.0,64.0,3690.61,0.0,982.0,0.0,3462.0,101096.0,102.949083503055,6186.23,0.7183696694109337
84,2019-02-06,3676.68,,551.0,64.0,3672.36,0.0,1002.0,0.0,3432.0,102098.0,101.8942115768463,6196.32,0.715586025253699
85,2019-02-07,3674.17,,551.0,64.0,3635.24,0.0,979.0,0.0,3408.0,103077.0,105.28804902962206,6198.83,0.7077141976792395
86,2019-02-08,3660.36,,548.0,64.0,3635.65,0.0,1057.0,0.0,3321.0,104134.0,98.51844843897824,6212.639999999999,0.7046923691055655
87,2019-02-09,3633.13,,543.0,64.0,3617.54,0.0,1063.0,0.0,3267.0,105197.0,98.9623706491063,6239.87,0.6939247131751143
88,2019-02-10,3253.17,,413.0,64.0,3614.51,0.0,973.0,0.0,3339.0,106170.0,109.11613566289826,6619.83,0.6513762438008227
89,2019-02-11,3232.93,,405.0,64.0,3585.01,0.0,993.0,0.0,3299.0,107163.0,107.91842900302115,6640.07,0.6463787279350971
90,2019-02-12,3584.41,,529.0,64.0,3562.48,0.0,1041.0,0.0,3208.0,108204.0,103.94236311239193,6288.59,0.6756681545465677
91,2019-02-13,4398.79,,821.0,64.0,2357.74,0.0,577.0,0.0,2370.0,108781.0,188.52859618717505,5474.21,0.5383425188292009
92,2019-02-14,4177.79,,766.0,64.0,2642.68,0.0,688.0,0.0,2429.0,109469.0,159.11191860465115,5695.21,0.5473020310050024
93,2019-02-15,4371.79,,760.0,64.0,2453.36,0.0,714.0,0.0,2570.0,110183.0,154.31792717086836,5501.21,0.5969595779837527
94,2019-02-16,4528.1,,760.0,64.0,2229.26,0.0,720.0,0.0,2575.0,110903.0,154.03194444444443,5344.9,0.6164755187187787
95,2019-02-17,4579.34,,786.0,64.0,2084.73,0.0,692.0,0.0,2379.0,111595.0,161.26445086705203,5293.66,0.5801279266141006
96,2019-02-18,4001.0,,552.0,64.0,2788.0,0.0,926.0,0.0,3152.0,112521.0,121.51295896328294,5872.0,0.6944822888283378
97,2019-02-19,3996.82,,550.0,64.0,2997.0,0.0,871.0,0.0,3508.0,113392.0,130.18599311136626,5876.18,0.7452120254995592
98,2019-02-20,4488.94,,753.0,64.0,2513.5,0.0,758.0,0.0,2896.0,114150.0,150.59366754617415,5384.06,0.6786699999628533
99,2019-02-21,4489.47,,764.0,64.0,2277.47,0.0,754.0,0.0,2509.0,114904.0,152.3925729442971,5383.53,0.6061078883186312
100,2019-02-22,4513.38,,768.0,64.0,2286.67,0.0,692.0,0.0,2616.0,115596.0,167.04624277456648,5359.62,0.6172079363835495
101,2019-02-23,4532.23,,768.0,64.0,2288.06,0.0,396.0,0.0,2962.0,115992.0,292.90909090909093,5340.77,0.6287482891043801
102,2019-02-24,4532.97,,769.0,64.0,2291.77,0.0,671.0,0.0,2681.0,116663.0,173.86438152011922,5340.03,0.6277118293342921
103,2019-02-25,4549.34,,784.0,64.0,2128.32,0.0,685.0,0.0,2398.0,117348.0,171.31094890510948,5323.66,0.5791128659606362
104,2019-02-26,4530.19,,771.0,64.0,2326.53,0.0,779.0,0.0,2611.0,118127.0,151.6392811296534,5342.81,0.634497577117659
105,2019-02-27,1544.54,,0.63,64.0,1047.61,0.0,408.0,1.25,1068.0,118535.0,290.5269607843137,8328.46,0.1772236403848971
106,2019-02-28,0.0,,108.75,64.0,0.0,0.0,0.0,1.25,0.0,118535.0,inf,9873.0,0.0
107,2019-03-01,1759.78,,892.5,64.0,1762.0,0.0,559.0,0.63,1833.0,119094.0,213.04830053667263,8113.22,0.2948274544508839
108,2019-03-02,2202.25,,779.38,64.0,2708.13,0.0,848.0,1.25,3144.0,119942.0,141.44103773584905,7670.75,0.5204184727699378
109,2019-03-03,2223.25,,751.25,64.0,2400.22,0.0,713.0,1.25,2990.0,120655.0,169.22159887798037,7649.75,0.48406810680087586
110,2019-03-04,2213.52,,733.75,64.0,2345.16,0.0,620.0,1.25,2983.0,121275.0,195.6048387096774,7659.48,0.4703974682354416
111,2019-03-05,2158.78,,730.63,64.0,2333.97,0.0,764.0,1.25,2779.0,122039.0,159.7369109947644,7714.219999999999,0.4592816901773608
112,2019-03-06,2139.5,,723.12,64.0,2317.77,0.0,756.0,1.25,2737.0,122795.0,162.42724867724868,7733.5,0.45167130018749596
113,2019-03-07,2110.73,,716.88,64.0,2304.38,0.0,749.0,0.63,2685.0,123544.0,164.9452603471295,7762.27,0.44239636085835715
114,2019-03-08,2097.78,,710.63,64.0,2285.08,0.0,739.0,1.25,2651.0,124283.0,168.17726657645466,7775.219999999999,0.4360005247439944
115,2019-03-09,2086.27,,705.0,64.0,2274.85,0.0,745.0,0.63,2620.0,125028.0,167.8228187919463,7786.73,0.43214545772102025
116,2019-03-10,2078.07,,702.5,64.0,2260.97,0.0,735.0,0.63,2601.0,125763.0,171.1061224489796,7794.93,0.4279704885098391
117,2019-03-11,2070.66,,693.13,64.0,2250.15,0.0,731.0,0.63,2582.0,126494.0,173.04240766073872,7802.34,0.4246162048821251
118,2019-03-12,1896.08,,461.25,64.0,1767.49,0.0,548.0,0.63,2012.0,127042.0,231.82846715328466,7976.92,0.3209258711382338
119,2019-03-13,0.0,,430.0,0.0,0.0,0.0,0.0,0.63,0.0,127042.0,inf,9873.0,0.0
120,2019-03-14,0.0,,233.75,0.0,0.0,0.0,0.0,1.25,0.0,127042.0,inf,9873.0,0.0
121,2019-03-15,2081.51,,851.88,64.0,1584.18,0.0,319.0,1.25,2191.0,127361.0,399.2507836990596,7791.49,0.3221463417138442
122,2019-03-16,2269.46,,762.5,64.0,2330.76,0.0,594.0,1.25,3083.0,127955.0,215.4124579124579,7603.54,0.4835905380914679
123,2019-03-17,2230.38,,717.5,64.0,2314.67,0.0,731.0,1.25,2905.0,128686.0,176.04103967168263,7642.62,0.47575307944134343
124,2019-03-18,2190.08,,703.75,64.0,2237.48,0.0,719.0,1.25,2768.0,129405.0,179.97913769123784,7682.92,0.45386389549806583
125,2019-03-19,2137.27,,698.75,64.0,2217.45,0.0,756.0,0.63,2638.0,130161.0,172.1706349206349,7735.73,0.438743337732832
126,2019-03-20,2112.34,,695.0,64.0,2213.71,0.0,727.0,0.63,2617.0,130888.0,180.0385144429161,7760.66,0.4308911870897578
127,2019-03-21,2089.94,,690.63,64.0,2211.65,0.0,721.0,1.25,2582.0,131609.0,182.5367545076283,7783.0599999999995,0.424383211744481
128,2019-03-22,2067.84,,686.88,64.0,2207.72,0.0,721.0,0.63,2545.0,132330.0,183.5367545076283,7805.16,0.41844113381404097
129,2019-03-23,2052.18,,681.88,64.0,2202.04,0.0,715.0,1.25,2519.0,133045.0,186.07692307692307,7820.82,0.4135116266580742
130,2019-03-24,2039.82,,676.87,64.0,2193.17,0.0,713.0,1.25,2493.0,133758.0,187.59887798036465,7833.18,0.4092846072731636
131,2019-03-25,2029.78,,671.88,64.0,2176.53,0.0,709.0,1.25,2465.0,134467.0,189.65726375176305,7843.22,0.40468073061829196
132,2019-03-26,2024.67,,666.25,64.0,2163.33,0.0,709.0,0.63,2447.0,135176.0,190.65726375176305,7848.33,0.40212376390900995
133,2019-03-27,2013.94,,664.38,64.0,2155.11,0.0,698.0,0.63,2431.0,135874.0,194.66189111747852,7859.0599999999995,0.39813921766725285
134,2019-03-28,1969.91,,752.5,64.0,2071.02,0.0,695.0,0.63,2292.0,136569.0,196.5021582733813,7903.09,0.3779534334038964
135,2019-03-29,1979.23,,657.5,64.0,2167.03,0.0,743.0,1.25,2357.0,137312.0,184.80753701211304,7893.77,0.39271476113441356
136,2019-03-30,2010.53,,458.13,64.0,2114.35,0.0,691.0,1.25,2391.0,138003.0,199.7149059334298,7862.47,0.3919887770636963
137,2019-03-31,1986.16,,654.38,64.0,1993.4,0.0,553.0,1.25,2338.0,138556.0,250.55334538878841,7886.84,0.36655999107373805
138,2019-04-01,2010.09,,649.38,64.0,2089.34,0.0,691.0,0.63,2369.0,139247.0,201.51519536903038,7862.91,0.3891688954852593
139,2019-04-02,2002.28,,646.25,64.0,2078.13,0.0,684.0,1.25,2350.0,139931.0,204.57748538011697,7870.72,0.38547934623516017
140,2019-04-03,1992.61,,642.5,64.0,2071.26,0.0,682.0,0.63,2333.0,140613.0,206.17741935483872,7880.39,0.3825952776448881
141,2019-04-04,1990.96,,639.38,64.0,2062.28,0.0,678.0,1.25,2323.0,141291.0,208.39380530973452,7882.04,0.3807389965034433
142,2019-04-05,1985.21,,638.13,64.0,2051.54,0.0,674.0,0.63,2311.0,141965.0,210.63056379821958,7887.79,0.37843299580744416
143,2019-04-06,1981.84,,633.75,64.0,2045.66,0.0,672.0,1.25,2300.0,142637.0,212.25744047619048,7891.16,0.37662396909960005
144,2019-04-07,1957.93,,633.75,64.0,1958.43,0.0,643.0,1.25,2205.0,143280.0,222.83048211508554,7915.07,0.35981993842126475
145,2019-04-08,0.0,,633.75,64.0,0.0,0.0,0.0,1.25,0.0,143280.0,inf,9873.0,0.0
146,2019-04-09,0.0,,633.75,64.0,0.0,0.0,0.0,1.25,0.0,143280.0,inf,9873.0,0.0
147,2019-04-10,0.0,,633.75,64.0,0.0,0.0,0.0,1.25,0.0,143280.0,inf,9873.0,0.0
148,2019-04-11,0.0,,633.75,64.0,0.0,0.0,0.0,1.25,0.0,143280.0,inf,9873.0,0.0
149,2019-04-12,0.0,,633.75,64.0,0.0,0.0,0.0,1.25,0.0,143280.0,inf,9873.0,0.0
150,2019-04-13,0.0,,633.75,64.0,0.0,0.0,0.0,1.25,0.0,143280.0,inf,9873.0,0.0
151,2019-04-14,0.0,,633.75,64.0,0.0,0.0,0.0,1.25,0.0,143280.0,inf,9873.0,0.0
152,2019-04-15,0.0,,633.75,64.0,0.0,0.0,0.0,1.25,0.0,143280.0,inf,9873.0,0.0
153,2019-04-16,0.0,,633.75,64.0,0.0,0.0,0.0,1.25,0.0,143280.0,inf,9873.0,0.0
154,2019-04-17,0.0,,0.63,64.0,0.0,0.0,0.0,1.25,0.0,143280.0,inf,9873.0,0.0
155,2019-04-18,5083.72,4622.47,60.0,50.0,909.48,0.0,318.0,794.38,1415.0,143598.0,451.5660377358491,4789.28,0.36184979788193633
156,2019-04-19,5102.91,4629.34,60.0,64.0,2300.79,0.0,647.0,410.0,3282.0,144245.0,222.94435857805254,4770.09,0.8236741864409267
157,2019-04-20,5125.21,4654.87,60.0,64.0,2094.19,0.0,614.0,498.75,3040.0,144859.0,235.92671009771988,4747.79,0.7696212343005904
158,2019-04-21,4943.51,4478.74,60.0,64.0,1961.35,0.0,604.0,481.25,2742.0,145463.0,240.83278145695365,4929.49,0.6787720433553979
159,2019-04-22,4849.84,4388.85,60.0,64.0,1934.81,0.0,619.0,468.13,2609.0,146082.0,235.9967689822294,5023.16,0.6426233685568448
160,2019-04-23,4801.7,4341.11,60.0,50.0,1911.47,0.0,583.0,464.38,2560.0,146665.0,251.56946826758147,5071.3,0.6197621911541419
161,2019-04-24,4734.39,4277.69,60.0,50.0,1918.26,0.0,610.0,458.75,2465.0,147275.0,241.4344262295082,5138.61,0.5984108542971738
162,2019-04-25,4577.49,4124.11,60.0,50.0,2035.68,0.0,726.0,351.88,2480.0,148001.0,203.85812672176309,5295.51,0.605418552698418
163,2019-04-26,4595.11,4138.43,60.0,50.0,2076.26,0.0,648.0,345.0,2588.0,148649.0,229.3966049382716,5277.89,0.6131238051569851
164,2019-04-27,4547.63,4093.19,60.0,50.0,2073.02,0.0,655.0,343.13,2526.0,149304.0,227.94503816793892,5325.37,0.5973293874416238
165,2019-04-28,4504.32,4051.7,60.0,50.0,2070.74,0.0,660.0,336.88,2477.0,149964.0,227.21818181818182,5368.68,0.5843149526513035
166,2019-04-29,4477.13,4026.29,60.0,50.0,2066.96,0.0,668.0,339.38,2429.0,150632.0,225.49700598802394,5395.87,0.5739574897097225
167,2019-04-30,3475.85,3055.57,123.75,50.0,1265.26,0.0,312.0,144.38,1544.0,150944.0,483.79487179487177,6397.15,0.290129198158555
168,2019-05-01,0.0,,149.38,50.0,0.0,0.0,0.0,145.63,0.0,150944.0,inf,9873.0,0.0
169,2019-05-02,0.0,,359.38,0.0,0.0,0.0,0.0,164.38,0.0,150944.0,inf,9873.0,0.0
170,2019-05-03,4800.44,4343.33,1125.0,40.0,1017.46,0.0,236.0,774.38,1348.0,151180.0,640.5932203389831,5072.56,0.31226836153736964
171,2019-05-04,4589.95,4143.02,1055.0,40.0,2303.58,0.0,533.0,403.75,2640.0,151713.0,284.63977485928706,5283.05,0.6006000321783818
172,2019-05-05,4586.24,4131.89,1039.38,40.0,2301.26,0.0,604.0,361.88,2668.0,152317.0,252.18046357615893,5286.76,0.6189045842822447
173,2019-05-06,4497.33,4047.5,1034.38,64.0,2252.82,0.0,582.0,351.88,2573.0,152899.0,262.71305841924396,5375.67,0.5869035859716091
174,2019-05-07,4423.91,3979.98,1051.88,64.0,2262.05,0.0,602.0,350.63,2474.0,153501.0,254.98504983388705,5449.09,0.5644979253416625
175,2019-05-08,4504.45,4047.16,1058.13,64.0,1957.41,306.29,548.0,346.25,2482.0,154049.0,281.11131386861314,5368.55,0.5643982080822568
176,2019-05-09,4515.05,4060.08,1056.25,64.0,1962.31,319.85,404.0,346.25,2603.0,154453.0,382.30940594059405,5357.95,0.5612221092022136
177,2019-05-10,4406.54,3953.61,1027.5,64.0,1960.35,274.12,573.0,329.38,2380.0,155026.0,270.55148342059334,5466.46,0.5402033491510044
178,2019-05-11,4377.33,3925.21,878.75,64.0,2002.87,76.73,571.0,324.38,2370.0,155597.0,272.49912434325745,5495.67,0.5351485806098255
179,2019-05-12,4321.65,3876.14,1023.75,64.0,2002.72,43.43,655.0,320.0,2254.0,156252.0,238.55267175572519,5551.35,0.5240166806272348
180,2019-05-13,4240.45,3793.92,1034.38,64.0,1842.46,107.53,576.0,325.63,2121.0,156828.0,272.2708333333333,5632.55,0.478823978482215
181,2019-05-14,4313.08,3865.07,1042.5,64.0,2011.66,62.1,600.0,322.5,2282.0,157428.0,262.38,5559.92,0.518352782054418
182,2019-05-15,4297.58,3848.96,1025.0,64.0,1971.67,83.98,590.0,315.63,2265.0,158018.0,267.8271186440678,5575.42,0.5120690459194106
183,2019-05-16,4268.53,3822.93,1025.63,64.0,1968.38,72.52,625.0,316.25,2203.0,158643.0,253.8288,5604.47,0.5045972232878398
184,2019-05-17,4227.31,3786.31,1025.0,64.0,1971.46,52.86,682.0,312.5,2125.0,159325.0,233.61436950146629,5645.69,0.4971934342834977
185,2019-05-18,4231.12,3786.57,1023.75,64.0,1941.26,69.96,625.0,310.0,2159.0,159950.0,255.92,5641.88,0.4934525370975632
186,2019-05-19,4197.9,3755.4,1024.38,64.0,1950.46,56.58,632.0,309.38,2123.0,160582.0,254.08544303797467,5675.1,0.4854540008105584
187,2019-05-20,4195.61,3753.8,1020.0,64.0,1920.26,90.08,651.0,310.63,2091.0,161233.0,247.66973886328725,5677.39,0.4829684062571005
188,2019-05-21,4218.54,3773.17,1019.38,64.0,1884.23,132.56,568.0,310.63,2160.0,161801.0,284.86091549295776,5654.46,0.4824510209639824
189,2019-05-22,4208.98,3765.53,1016.88,64.0,1880.75,161.88,558.0,313.13,2152.0,162359.0,290.9659498207885,5664.02,0.47845876250436964
190,2019-05-23,5375.33,4925.61,960.62,0.0,1877.23,185.5,440.0,993.13,2275.0,162799.0,369.9977272727273,4497.67,0.6036458877596622
191,2019-05-24,3837.67,3407.55,1021.88,0.0,1176.0,309.63,275.0,330.0,1485.0,163074.0,592.9963636363636,6035.33,0.2916161999426709
