,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate,Cum Oil,Mat Bal Time,Delta P,Rate N,Cum Water,Cum Liquid,Rate P
0,2018-09-29,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,9985.888672,0.0,0.0,0.0,
1,2018-11-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
2,2018-11-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
3,2018-11-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
4,2018-11-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
5,2018-11-18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
6,2018-11-19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
7,2018-11-20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
8,2018-11-21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
9,2018-11-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
10,2018-11-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
11,2018-11-24,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
12,2018-11-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
13,2018-11-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
14,2018-11-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
15,2018-11-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
16,2018-11-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
17,2018-11-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
18,2018-12-01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
19,2018-12-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
20,2018-12-03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,
21,2018-12-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9985.888672,0.0,0.0,0.0,inf
22,2018-12-05,5627.18,,1525.0,28.0,908.66,0.0,389.0,0.0,861.0,389.0,1.0,4358.708671999999,0.2944072052041773,861.0,1250.0,727.2418245058558
23,2018-12-06,5825.33,,1515.0,31.0,1213.11,0.0,491.0,0.0,1859.0,880.0,1.7922606924643585,4160.558671999999,0.5805809268048038,2720.0,3600.0,369.2451560137531
24,2018-12-07,6217.84,,1919.0,31.0,2032.73,0.0,652.0,0.0,2971.0,1532.0,2.3496932515337425,3768.048671999999,0.9912014795521947,5691.0,7223.0,216.90980707488816
25,2018-12-08,6331.34,,1953.0,31.0,1389.98,0.0,363.0,0.0,2232.0,1895.0,5.220385674931129,3654.548671999999,0.73270726156661,7923.0,9818.0,293.71586552305195
26,2018-12-09,5531.03,,1396.0,49.0,3083.97,0.0,1271.0,0.0,4005.0,3166.0,2.4909520062942563,4454.858671999999,1.2151166406032283,11928.0,15094.0,176.10032688254736
27,2018-12-10,6077.27,,1821.0,49.0,2594.9,0.0,913.0,0.0,3621.0,4079.0,4.467688937568456,3908.6186719999987,1.194500135678776,15549.0,19628.0,179.7930106379179
28,2018-12-11,5809.09,,1630.0,51.0,2098.94,0.0,945.0,0.0,2644.0,5024.0,5.3164021164021165,4176.798671999999,0.8831396364584846,18193.0,23217.0,242.71750655679014
29,2018-12-12,5440.51,,1309.0,51.0,3623.27,0.0,1586.0,0.0,4710.0,6610.0,4.167717528373266,4545.378671999999,1.4204205762449549,22903.0,29513.0,150.56927824528586
30,2018-12-13,5424.2,,1273.0,54.0,4138.99,0.0,1865.0,0.0,5446.0,8475.0,4.544235924932976,4561.688671999999,1.6433645027872683,28349.0,36824.0,130.13073306419366
31,2018-12-14,5309.14,,1236.0,64.0,3112.34,0.0,1234.0,0.0,4045.0,9709.0,7.867909238249595,4676.748671999999,1.1566963053204964,32394.0,42103.0,184.7665662118431
32,2018-12-15,5216.24,,1121.0,64.0,4417.27,0.0,1772.0,0.0,5944.0,11481.0,6.479119638826185,4769.648671999999,1.6569460311461186,38338.0,49819.0,128.92145244068428
33,2018-12-16,5158.54,,1095.0,64.0,4589.59,0.0,1815.0,0.0,6032.0,13296.0,7.325619834710744,4827.348671999999,1.6644536171693047,44370.0,57666.0,128.3027703622174
34,2018-12-17,4986.69,,1034.0,64.0,2257.83,0.0,922.0,0.0,2867.0,14218.0,15.420824295010846,4999.1986719999995,0.7754317675300993,47237.0,61455.0,275.17362761475846
35,2018-12-18,5082.11,,1048.0,64.0,4435.95,0.0,1815.0,0.0,5783.0,16033.0,8.833608815426997,4903.7786719999995,1.5859266232370184,53020.0,69053.0,134.6054329866175
36,2018-12-19,5019.14,,993.0,64.0,4522.04,0.0,1809.0,0.0,6041.0,17842.0,9.862907683803206,4966.748671999999,1.6172695545400981,59061.0,76903.0,131.9573379659006
37,2018-12-20,5236.68,,1135.0,35.0,4324.8,0.0,1723.0,0.0,5851.0,19565.0,11.355194428322694,4749.208671999999,1.633623218414605,64912.0,84477.0,130.77567476001053
38,2018-12-21,5280.64,,1186.0,35.0,2303.51,0.0,908.0,0.0,3177.0,20473.0,22.547356828193834,4705.248671999999,0.8895208563788554,68089.0,88562.0,240.22684529554954
39,2018-12-22,5305.5,,1199.0,60.0,2269.29,0.0,917.0,0.0,3136.0,21390.0,23.326063249727373,4680.388671999999,0.8873563218390804,71225.0,92615.0,240.84427866575865
40,2018-12-23,5126.35,,1085.0,64.0,3456.98,0.0,1423.0,0.0,4595.0,22813.0,16.031623330990865,4859.538671999999,1.2678415303424522,75820.0,98633.0,168.4123272569491
41,2018-12-24,4995.22,,985.0,57.0,3746.1,0.0,1567.0,0.0,5038.0,24380.0,15.558391831525208,4990.668671999999,1.3540996108885601,80858.0,105238.0,157.5857468936139
42,2018-12-25,4965.67,,970.0,57.0,3825.02,0.0,1544.0,0.0,5148.0,25924.0,16.79015544041451,5020.218671999999,1.3636743402216684,86006.0,111930.0,156.45798060853554
43,2018-12-26,4833.7,,918.0,64.0,3347.12,0.0,1365.0,0.0,4351.0,27289.0,19.991941391941392,5152.188671999999,1.134284523644157,90357.0,117646.0,187.9881856949475
44,2018-12-27,3998.32,,888.0,64.0,4448.75,0.0,1785.0,0.0,2623.0,29074.0,16.287955182072828,5987.568671999999,0.7503387418548755,92980.0,122054.0,283.2956720127768
45,2018-12-28,4764.77,,845.0,64.0,4287.82,0.0,1733.0,0.0,5719.0,30807.0,17.77668782458165,5221.118671999999,1.4588223318057332,98699.0,129506.0,146.1240620279549
46,2018-12-29,4728.41,,821.0,64.0,4311.24,0.0,1720.0,0.0,5797.0,32527.0,18.91104651162791,5257.478671999999,1.4611465636717407,104496.0,137023.0,145.869329763512
47,2018-12-30,4697.35,,800.0,64.0,4167.55,0.0,1660.0,0.0,5675.0,34187.0,20.594578313253013,5288.538671999999,1.417213296880585,110171.0,144358.0,150.37186440795088
48,2018-12-31,4664.58,,783.0,64.0,4150.95,0.0,1662.0,0.0,5640.0,35849.0,21.569795427196148,5321.308671999999,1.4019606713744284,115811.0,151660.0,151.98741942376333
49,2019-01-01,4634.93,,766.0,64.0,4151.97,0.0,1678.0,0.0,5637.0,37527.0,22.364123957091778,5350.958671999999,1.3965067286233288,121448.0,158975.0,152.56267130995485
50,2019-01-02,4586.88,,751.0,64.0,4123.66,0.0,1643.0,0.0,5527.0,39170.0,23.840535605599513,5399.008671999999,1.3563823749744615,126975.0,166145.0,157.04564137131376
