,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Measured BHP,Measured BHT,Oil Rate,Tubing Pressure,Water Rate,Cum Oil,Mat Bal Time,Delta P,Rate N,Cum Water,Cum Liquid,Rate P
28,2018-10-23,7136.39,,2866.0,20.0,1044.41,0.0,0.0,0.0,349.0,0.0,937.0,349.0,1.0,2849.498671999999,0.4699244685943558,937.0,1286.0,421.17628893760485
29,2018-10-24,7142.25,,2457.0,35.0,1887.12,0.0,0.0,0.0,646.0,0.0,3363.0,995.0,1.5402476780185759,2843.638671999999,1.4680948457383503,4300.0,5295.0,134.82635040502865
30,2018-10-25,6566.0,,2193.0,50.0,4658.46,0.0,0.0,0.0,1516.0,0.0,5462.0,2511.0,1.6563324538258575,3419.888671999999,2.110069549440581,9762.0,12273.0,93.15741455628546
31,2018-10-26,5841.2,,1628.0,58.0,5271.72,0.0,0.0,0.0,1657.0,0.0,5610.0,4168.0,2.515389257694629,4144.688671999999,1.8024207549977678,15372.0,19540.0,108.41095675984037
32,2018-10-27,5555.16,,1448.0,64.0,7093.75,0.0,0.0,0.0,2277.0,0.0,6622.0,6445.0,2.8304787000439173,4430.728671999999,2.0609841958016046,21994.0,28439.0,94.63905000266996
33,2018-10-28,5249.41,,1240.0,64.0,6878.32,0.0,0.0,0.0,2191.0,0.0,6376.0,8636.0,3.9415791875855772,4736.478671999999,1.8528892051414594,28370.0,37006.0,105.0904477616155
34,2018-10-29,5162.28,,1199.0,64.0,7300.96,0.0,0.0,0.0,2356.0,0.0,6471.0,10992.0,4.66553480475382,4823.608671999999,1.8738112220637184,34841.0,45833.0,103.87125143013027
35,2018-10-30,5028.99,,1125.0,64.0,7457.99,0.0,0.0,0.0,2385.0,0.0,6461.0,13377.0,5.608805031446541,4956.898671999999,1.8261729434910332,41302.0,54679.0,106.51224277342979
36,2018-10-31,5284.53,,1346.0,40.0,4497.94,0.0,0.0,0.0,1478.0,0.0,4010.0,14855.0,10.050744248985115,4701.358671999999,1.1960413819857163,45312.0,60167.0,162.83423038880466
37,2018-11-01,5579.06,,1507.0,40.0,3700.23,0.0,0.0,0.0,1227.0,0.0,3628.0,16082.0,13.106764466177669,4406.828671999999,1.1306632137384314,48940.0,65022.0,172.53346940757152
38,2018-11-02,5607.07,,1527.0,40.0,3666.7,0.0,0.0,0.0,1226.0,0.0,3598.0,17308.0,14.117455138662317,4378.818671999999,1.130820243182612,52538.0,69846.0,172.53852677731342
39,2018-11-03,5553.15,,1499.0,40.0,3616.59,0.0,0.0,0.0,1220.0,0.0,3479.0,18528.0,15.186885245901639,4432.7386719999995,1.0877692512471497,56017.0,74545.0,179.30942046685678
40,2018-11-04,5460.11,,1435.0,40.0,3589.87,0.0,0.0,0.0,1199.0,0.0,3432.0,19727.0,16.452877397831525,4525.7786719999995,1.0494256598283664,59449.0,79176.0,185.76117684598574
41,2018-11-05,5484.23,,1468.0,40.0,3648.79,0.0,0.0,0.0,1212.0,0.0,3415.0,20939.0,17.276402640264028,4501.658672,1.0542817235808666,62864.0,83803.0,184.93090131267778
42,2018-11-06,5444.48,,1439.0,40.0,3582.76,0.0,0.0,0.0,1191.0,0.0,3354.0,22130.0,18.581024349286313,4541.408672,1.0263022409292495,66218.0,88348.0,189.92980426265345
43,2018-11-07,5368.72,,1390.0,44.0,3621.07,0.0,0.0,0.0,1215.0,0.0,3349.0,23345.0,19.213991769547324,4617.168671999999,1.01325850080368,69567.0,92912.0,192.2943517032778
44,2018-11-08,5179.77,,1275.0,47.0,3655.14,0.0,0.0,0.0,1207.0,0.0,3305.0,24552.0,20.341342170671087,4806.118671999999,0.9613848032165482,72872.0,97424.0,202.47053128851059
45,2018-11-09,5091.71,,1238.0,42.0,5415.37,0.0,0.0,0.0,1773.0,0.0,4548.0,26325.0,14.847715736040609,4894.178671999999,1.3220281555814435,77420.0,103745.0,147.17378294158516
46,2018-11-10,5094.38,,1240.0,42.0,3786.35,0.0,0.0,0.0,1283.0,0.0,3280.0,27608.0,21.518316445830084,4891.508671999999,0.9548781865894338,80700.0,108308.0,203.7646216028402
47,2018-11-11,4834.11,,1049.0,57.0,4800.24,0.0,0.0,0.0,1457.0,0.0,4371.0,29065.0,19.948524365133835,5151.7786719999995,1.1566039345967067,85071.0,114136.0,168.0250669138229
48,2018-11-12,4585.86,,909.0,64.0,5235.0,0.0,0.0,0.0,1590.0,0.0,4727.0,30655.0,19.27987421383648,5400.0286719999995,1.194785838846711,89798.0,120453.0,162.48811935630204
49,2018-11-13,4399.24,,836.0,64.0,5770.27,0.0,0.0,0.0,1971.0,0.0,4756.0,32626.0,16.553018772196854,5586.648671999999,1.2289541375580952,94554.0,127180.0,157.85791282499775
50,2018-11-14,4327.83,,803.0,64.0,5450.29,0.0,0.0,0.0,1892.0,0.0,4514.0,34518.0,18.24418604651163,5658.058671999999,1.1552396049174327,99068.0,133586.0,167.88694854413987
51,2018-11-15,4201.32,,766.0,64.0,5366.85,0.0,0.0,0.0,1779.0,0.0,4373.0,36297.0,20.403035413153457,5784.568671999999,1.0846874294741593,103441.0,139738.0,178.727375353342
52,2018-11-16,4628.88,,1008.0,64.0,3732.77,0.0,0.0,0.0,1242.0,0.0,3008.0,37539.0,30.22463768115942,5357.008671999999,0.8104314927957408,106449.0,143988.0,239.59063726441408
53,2018-11-17,4091.78,,720.0,64.0,5446.25,0.0,0.0,0.0,1739.0,0.0,4476.0,39278.0,22.58654399079931,5894.1086719999985,1.075032605574602,110925.0,150203.0,180.26583690647783
54,2018-11-18,3995.89,,696.0,64.0,5206.63,0.0,0.0,0.0,1702.0,0.0,4161.0,40980.0,24.077555816686253,5989.998672,0.997599160131425,115086.0,156066.0,194.19733030424015
55,2018-11-19,4773.26,,1111.0,64.0,3381.73,0.0,0.0,0.0,1105.0,0.0,2656.0,42085.0,38.085972850678736,5212.628671999999,0.7374885778490669,117742.0,159827.0,263.44495027220415
56,2018-11-20,3951.59,,678.0,64.0,3671.85,0.0,0.0,0.0,1220.0,0.0,3076.0,43305.0,35.49590163934426,6034.298671999999,0.7255028785373754,120818.0,164123.0,266.9924328616759
57,2018-11-21,3944.34,,678.0,64.0,5022.21,0.0,0.0,0.0,1573.0,0.0,4088.0,44878.0,28.53019707565162,6041.548671999999,0.9548532046027265,124906.0,169784.0,202.85772329513512
58,2018-11-22,3917.09,,678.0,64.0,4925.52,0.0,0.0,0.0,1495.0,0.0,3988.0,46373.0,31.018729096989965,6068.798671999999,0.9205981957417086,128894.0,175267.0,210.38797220021155
59,2018-11-23,3860.83,,678.0,64.0,4901.31,0.0,0.0,0.0,1588.0,0.0,3717.0,47961.0,30.202141057934508,6125.058671999999,0.8823769121631624,132611.0,180572.0,219.4629881948652
60,2018-11-24,3748.57,,606.0,64.0,4519.38,0.0,0.0,0.0,1534.0,0.0,3605.0,49495.0,32.265319426336376,6237.318671999999,0.8390984956967423,136216.0,185711.0,230.7043263618914
61,2018-11-25,3525.98,,583.0,64.0,4884.69,0.0,0.0,0.0,1504.0,0.0,3532.0,50999.0,33.90890957446808,6459.908672,0.7934432221735555,139748.0,190747.0,243.82435273505956
62,2018-11-26,3688.04,,575.0,64.0,4268.87,0.0,0.0,0.0,1447.0,0.0,3499.0,52446.0,36.24464409122322,6297.848671999999,0.7996818087748344,143247.0,195693.0,242.0329712037525
63,2018-11-27,3617.75,,563.0,64.0,4249.83,0.0,0.0,0.0,1405.0,0.0,3423.0,53851.0,38.32811387900356,6368.138671999999,0.7718316614044203,146670.0,200521.0,250.71578267890638
64,2018-11-28,3498.9,,548.0,64.0,4345.72,0.0,0.0,0.0,1409.0,0.0,3312.0,55260.0,39.21930447125621,6486.9886719999995,0.7406535824665442,149982.0,205242.0,261.1833947836814
65,2018-11-29,3501.5,,542.0,64.0,4232.89,0.0,0.0,0.0,1399.0,0.0,3264.0,56659.0,40.49964260185847,6484.388671999999,0.7318527819194852,153246.0,209905.0,264.3260988148745
66,2018-11-30,3458.16,,528.0,64.0,4125.59,0.0,0.0,0.0,1282.0,0.0,3261.0,57941.0,45.19578783151326,6527.728671999999,0.708201607522557,156507.0,214448.0,273.12143208755447
67,2018-12-01,3442.15,,526.0,64.0,4081.23,0.0,0.0,0.0,1347.0,0.0,3135.0,59288.0,44.01484780994803,6543.7386719999995,0.6969529688921371,159642.0,218930.0,277.5175918727711
68,2018-12-02,3404.93,,517.0,64.0,4028.97,0.0,0.0,0.0,1325.0,0.0,3080.0,60613.0,45.74566037735849,6580.958671999999,0.6810377747921714,162722.0,223335.0,283.9747160893893
69,2018-12-03,3388.46,,510.0,64.0,3948.63,0.0,0.0,0.0,1312.0,0.0,3024.0,61925.0,47.198932926829265,6597.428671999999,0.6686673225857193,165746.0,227671.0,289.21569233712177
70,2018-12-04,3361.34,,504.0,64.0,3900.41,0.0,0.0,0.0,1293.0,0.0,2973.0,63218.0,48.89249806651199,6624.548671999999,0.6551324854184647,168719.0,231937.0,295.16976361316455
71,2018-12-05,3387.86,,505.0,64.0,3776.43,0.0,0.0,0.0,1283.0,0.0,2917.0,64501.0,50.273577552611066,6598.028671999999,0.6476344381154455,171636.0,236137.0,298.6079261842285
72,2018-12-06,3130.8,,439.0,64.0,3362.74,0.0,0.0,0.0,1089.0,0.0,2575.0,65590.0,60.229568411386595,6855.088671999999,0.54344279315357,174211.0,239801.0,355.6264341631441
73,2018-12-07,3235.12,,439.0,64.0,3176.5,0.0,0.0,0.0,822.0,0.0,2836.0,66412.0,80.79318734793188,6750.768671999999,0.5510795615467589,177047.0,243459.0,350.78898555870967
74,2018-12-08,5117.88,,1251.0,64.0,2658.11,0.0,0.0,0.0,555.0,0.0,2599.0,66967.0,120.66126126126126,4868.008671999999,0.6632850485371558,179646.0,246613.0,293.37700963023457
75,2018-12-09,3403.21,,493.0,64.0,3135.81,0.0,0.0,0.0,1059.0,0.0,2593.0,68026.0,64.2360717658168,6582.678671999999,0.5644696350267938,182239.0,250265.0,342.6165284703614
76,2018-12-10,4050.23,,723.0,28.0,2950.56,0.0,0.0,0.0,949.0,0.0,2515.0,68975.0,72.68177028451001,5935.658672,0.5949058609562116,184754.0,253729.0,325.7072749346882
77,2018-12-11,3418.16,,491.0,64.0,2815.76,0.0,0.0,0.0,1229.0,0.0,2122.0,70204.0,57.12286411716843,6567.728671999999,0.5191453235091807,186876.0,257080.0,372.54367829715306
78,2018-12-12,3485.18,,491.0,64.0,2935.84,0.0,0.0,0.0,880.0,0.0,2715.0,71084.0,80.77727272727273,6500.708671999999,0.5627898093559305,189591.0,260675.0,343.71479954763834
79,2018-12-13,3982.68,,723.0,64.0,2666.2,0.0,0.0,0.0,926.0,0.0,2096.0,72010.0,77.7645788336933,6003.208671999999,0.5130451316736612,191687.0,263697.0,377.59427676166774
80,2018-12-14,3604.46,,559.0,64.0,2706.36,0.0,0.0,0.0,839.0,0.0,2355.0,72849.0,86.82836710369487,6381.428671999999,0.5095285345550957,194042.0,266891.0,379.76892986028804
81,2018-12-15,3457.15,,521.0,64.0,3372.71,0.0,0.0,0.0,1172.0,0.0,2674.0,74021.0,63.157849829351534,6528.7386719999995,0.5994529173842904,196716.0,270737.0,322.66839489697344
82,2018-12-16,3249.88,,483.0,64.0,3875.7,0.0,0.0,0.0,1298.0,0.0,2834.0,75319.0,58.026964560862865,6736.008671999999,0.6238751524961046,199550.0,274869.0,309.86944055512095
83,2018-12-17,3254.52,,481.0,64.0,3536.14,0.0,0.0,0.0,1002.0,0.0,2816.0,76321.0,76.1686626746507,6731.368671999999,0.5768696135668613,202366.0,278687.0,335.1227231989942
84,2018-12-18,3254.14,,481.0,64.0,3208.03,0.0,0.0,0.0,1083.0,0.0,2432.0,77404.0,71.471837488458,6731.748672,0.5310582184847541,204798.0,282202.0,364.0315185131608
85,2018-12-19,3177.2,,461.0,64.0,3155.42,0.0,0.0,0.0,1082.0,0.0,2352.0,78486.0,72.53789279112755,6808.688671999999,0.5128588070133516,207150.0,285636.0,376.8769780936983
86,2018-12-20,3357.32,,515.0,35.0,2934.64,0.0,0.0,0.0,786.0,0.0,2446.0,79272.0,100.85496183206106,6628.568671999999,0.4960341821575031,209596.0,288868.0,389.83859318495047
87,2018-12-21,5081.83,,1300.0,35.0,1807.19,0.0,0.0,0.0,648.0,0.0,1378.0,79920.0,123.33333333333333,4904.058671999999,0.4228612217892498,210974.0,290894.0,460.1004305892201
88,2018-12-22,5375.38,,1072.0,28.0,416.92,0.0,0.0,0.0,192.0,0.0,320.0,80112.0,417.25,4610.508671999999,0.11383798542340172,211294.0,291406.0,1711.6513444799998
89,2018-12-23,3479.66,,578.0,64.0,2764.96,0.0,0.0,0.0,990.0,0.0,1976.0,81102.0,81.92121212121212,6506.228671999999,0.46392026702787587,213270.0,294372.0,416.96019756364126
90,2018-12-24,3863.82,,630.0,57.0,2206.54,0.0,0.0,0.0,752.0,0.0,1943.0,81854.0,108.84840425531915,6122.068671999999,0.44848049151464925,215213.0,297067.0,431.79325164146934
91,2018-12-25,5392.15,,1483.0,57.0,1970.34,0.0,0.0,0.0,703.0,0.0,1599.0,82557.0,117.43527738264581,4593.7386719999995,0.5137418123793476,216812.0,299369.0,379.3127049408167
92,2018-12-26,3893.98,,699.0,42.0,1514.33,0.0,0.0,0.0,556.0,0.0,1133.0,83113.0,149.48381294964028,6091.908672,0.28248776555355226,217945.0,301058.0,685.5831855380462
93,2018-12-27,3401.72,,495.0,64.0,3213.13,0.0,0.0,0.0,1103.0,0.0,2617.0,84216.0,76.3517679057117,6584.168672,0.5748476344710783,220562.0,304778.0,336.42977988541935
94,2018-12-28,3389.03,,509.0,57.0,3058.82,0.0,0.0,0.0,1056.0,0.0,2403.0,85272.0,80.75,6596.8586719999985,0.5334694639241083,222965.0,308237.0,362.5125459305463
95,2018-12-29,3310.43,,510.0,57.0,2949.0,0.0,0.0,0.0,1007.0,0.0,2199.0,86279.0,85.67924528301887,6675.458671999999,0.4885281223666948,225164.0,311443.0,395.78015732182155
96,2018-12-30,3233.07,,496.0,57.0,2915.67,0.0,0.0,0.0,993.0,0.0,2122.0,87272.0,87.88721047331319,6752.818671999999,0.46913145168699066,227286.0,314558.0,412.0628485309021
97,2018-12-31,3189.1,,487.0,57.0,2882.33,0.0,0.0,0.0,983.0,0.0,2072.0,88255.0,89.78128179043743,6796.788671999999,0.4570684779844103,229358.0,317613.0,422.8915190748804
98,2019-01-01,3177.97,,483.0,57.0,2837.75,0.0,0.0,0.0,982.0,0.0,2032.0,89237.0,90.87270875763747,6807.918672,0.45018468923962995,231390.0,320627.0,429.3461118691971
99,2019-01-02,3083.1,,462.0,57.0,2810.78,0.0,0.0,0.0,951.0,0.0,1990.0,90188.0,94.83491062039958,6902.788671999999,0.43314334526281684,233380.0,323568.0,446.13467214340693
100,2019-01-03,3111.4,,469.0,57.0,2747.06,0.0,0.0,0.0,929.0,0.0,1960.0,91117.0,98.08073196986007,6874.4886719999995,0.42726573592049216,235340.0,326457.0,452.3028060829907
101,2019-01-04,3689.52,,650.0,40.0,2381.73,0.0,0.0,0.0,826.0,0.0,1735.0,91943.0,111.31113801452784,6296.368671999999,0.41416807364138,237075.0,329018.0,467.32282591712607
102,2019-01-05,4517.22,,953.0,64.0,1039.25,0.0,0.0,0.0,372.0,0.0,683.0,92315.0,248.15860215053763,5468.668671999999,0.1969834459219759,237758.0,330073.0,985.2934039561704
103,2019-01-06,4545.84,,949.0,44.0,1229.34,0.0,0.0,0.0,460.0,0.0,958.0,92775.0,201.68478260869566,5440.048671999999,0.2661831069462903,238716.0,331491.0,729.2273988531451
104,2019-01-07,3983.11,,780.0,47.0,1995.31,0.0,0.0,0.0,682.0,0.0,1403.0,93457.0,137.03372434017595,6002.778671999999,0.3539964243814401,240119.0,333576.0,547.2461246876546
105,2019-01-08,3847.87,,671.0,47.0,2060.28,0.0,0.0,0.0,710.0,0.0,1634.0,94167.0,132.62957746478872,6138.018671999999,0.3890372489888185,241753.0,335920.0,497.74513190006826
106,2019-01-09,3832.82,,656.0,52.0,2016.23,0.0,0.0,0.0,689.0,0.0,1638.0,94856.0,137.6719883889695,6153.068671999999,0.38525341960007814,243391.0,338247.0,502.61078348678984
107,2019-01-10,3832.53,,660.0,52.0,1998.41,0.0,0.0,0.0,681.0,0.0,1611.0,95537.0,140.28928046989722,6153.3586719999985,0.37944067266288883,245002.0,340539.0,510.30995478785326
108,2019-01-11,5098.33,,1270.0,0.0,1355.61,0.0,0.0,0.0,469.0,0.0,1098.0,96006.0,204.7036247334755,4887.558671999999,0.3281902204759701,246100.0,342106.0,592.8699121721505
109,2019-01-12,3952.13,,677.0,52.0,1133.25,0.0,0.0,0.0,398.0,0.0,911.0,96404.0,242.2211055276382,6033.758671999999,0.22108237471858022,247011.0,343415.0,876.1626037996638
110,2019-01-13,3649.64,,585.0,52.0,2398.87,0.0,0.0,0.0,808.0,0.0,1986.0,97212.0,120.31188118811882,6336.248672,0.4489536199095022,248997.0,346209.0,431.0644765833071
111,2019-01-14,3630.14,,586.0,52.0,2111.08,0.0,0.0,0.0,713.0,0.0,1722.0,97925.0,137.3422159887798,6355.748672,0.39004558807982237,250719.0,348644.0,496.1399209748501
112,2019-01-15,3563.42,,575.0,52.0,2281.56,0.0,0.0,0.0,768.0,0.0,1815.0,98693.0,128.50651041666666,6422.468671999999,0.4093774862986126,252534.0,351227.0,472.62208485240416
113,2019-01-16,5387.84,,1507.0,52.0,1658.71,0.0,0.0,0.0,562.0,0.0,1298.0,99255.0,176.6103202846975,4598.048671999999,0.41470092482765386,253832.0,353087.0,469.890909448258
114,2019-01-17,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
115,2019-01-18,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
116,2019-01-19,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
117,2019-01-20,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
118,2019-01-21,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
119,2019-01-22,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
120,2019-01-23,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
121,2019-01-24,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
122,2019-01-25,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
123,2019-01-26,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
124,2019-01-27,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
125,2019-01-28,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
126,2019-01-29,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
127,2019-01-30,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
128,2019-01-31,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
129,2019-02-01,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
130,2019-02-02,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
131,2019-02-03,0.0,,1507.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99255.0,inf,9985.888672,0.0,253832.0,353087.0,inf
132,2019-02-04,5617.63,,1697.0,52.0,347.21,0.0,0.0,0.0,169.0,0.0,143.0,99424.0,588.3076923076923,4368.258671999999,0.07331912383647016,253975.0,353399.0,2661.277590941538
133,2019-02-05,5501.09,,1195.0,52.0,1711.16,0.0,0.0,0.0,542.0,0.0,2504.0,99966.0,184.4391143911439,4484.798671999999,0.6967206552742394,256479.0,356445.0,279.8655717576362
134,2019-02-06,5013.36,,880.0,40.0,2094.14,0.0,0.0,0.0,640.0,0.0,3123.0,100606.0,157.196875,4972.5286719999995,0.774337193701591,259602.0,360208.0,251.1767871309487
135,2019-02-07,4725.73,,739.0,39.0,2110.03,0.0,0.0,0.0,650.0,0.0,3085.0,101256.0,155.77846153846153,5260.158672,0.7256273714027047,262687.0,363943.0,267.6977136208193
136,2019-02-08,4493.59,,673.0,64.0,2273.95,0.0,0.0,0.0,710.0,0.0,3068.0,101966.0,143.61408450704226,5492.298671999999,0.7023075021238389,265755.0,367721.0,276.3303683360931
137,2019-02-09,4408.57,,673.0,64.0,2265.11,0.0,0.0,0.0,716.0,0.0,2850.0,102682.0,143.41061452513966,5577.318671999999,0.6525840755577434,268605.0,371287.0,297.29016634149184
138,2019-02-10,4242.55,,639.0,64.0,2278.87,0.0,0.0,0.0,727.0,0.0,2680.0,103409.0,142.24071526822559,5743.338671999999,0.6051026116917831,271285.0,374694.0,320.42671405158785
139,2019-02-11,4175.57,,636.0,64.0,2200.42,0.0,0.0,0.0,711.0,0.0,2468.0,104120.0,146.44163150492264,5810.318671999999,0.5579708745873139,273753.0,377873.0,347.4128257860208
140,2019-02-12,4076.95,,625.0,64.0,2339.41,0.0,0.0,0.0,759.0,0.0,2483.0,104879.0,138.18050065876153,5908.938671999999,0.5593464514626341,276236.0,381115.0,346.44388117636026
141,2019-02-13,4071.63,,625.0,64.0,1996.51,0.0,0.0,0.0,667.0,0.0,2097.0,105546.0,158.23988005997,5914.258671999999,0.4764391859164301,278333.0,383879.0,406.7229697444862
142,2019-02-14,3954.34,,610.0,64.0,2378.96,0.0,0.0,0.0,779.0,0.0,2370.0,106325.0,136.48908857509628,6031.548671999999,0.5320461050305306,280703.0,387028.0,364.0764596931597
143,2019-02-15,3884.16,,595.0,64.0,2330.57,0.0,0.0,0.0,769.0,0.0,2267.0,107094.0,139.26397919375813,6101.728671999999,0.5069429138197047,282970.0,390064.0,382.02127337739125
144,2019-02-16,3808.52,,583.0,64.0,2342.05,0.0,0.0,0.0,777.0,0.0,2205.0,107871.0,138.83011583011583,6177.368671999999,0.49171569532754666,285175.0,393046.0,393.76064291541246
145,2019-02-17,3783.29,,585.0,64.0,2334.23,0.0,0.0,0.0,776.0,0.0,2148.0,108647.0,140.0090206185567,6202.598671999999,0.48015422737700153,287323.0,395970.0,403.211339115513
