welldate,Well,CollectionDate,11848,11849,11850,11851,11852,11853,11854,11855,11856,11857,11858,11859,11860,11861,11862,11863,11864,11865,11866,11867,11868,11869,11870,11871,11872,11873,11874,11875,11876,11877,11878,11879,11880,11881,11882,11883,11884,11885,11886,11887,11888,11889,11890,11891,11892,11893,11894,11895,11896,11897,11898,11899,11900,11901,11902,11903,11904,11905,11906,11907,11908,11909,11910,11911,11912,11913,11914,11915,11916,11917,11918,11919,11920,11921,11922,11923,11924,11925,11926,11927,11928,11929,11930,11931,11932,11933,11934,11935,11936,11937,11938,11939,11940,11941,11942,11943,11944,11945,11946,11947,11948,11949,11950,11951,11952,11953,11954,11955,11956,11957,11958,11959,11960,11961,11962,11963,11964,11965,11966,11967,11968,11969,11970,11971,11972,11973,11974,11975,11976,11977,11978,11979,11980,11981,11982,11983,11984,11985,11986,11987,11988,11989,11990,11991,11992,11993,11994,11995,11996,11997,11998,11999,12000,12001,12002,12003,12004,12005,12006,12007,12008,12009,12010,12011,12012,12013,12014,12015,12016,12017,12018,12019,12020,12021,12022,12023,12024,12025,12026,12027,12028,12029,12030,12031,12032,12033,12034,12035,12036,12037,12038,12039,12040,12041,12042,12043,12044,12045,12046,12047,12048,12049,12050,12051,12052,12053,12054,12055,12056,12057,12058,12059,12060,12061,12062,12063,12064,12065,12066,12067,12068,12069,12070,12071,12072,12073,12074,12075,12076,12077,12078,12079,12080,12081,12082,12083,12084,12085,12086,12087,12088,12089,12090,12091,12092,12093,12094,12095,12096,12097,12098,12099,12100,12101,12102,12103,12104,12105,12106,12107,12108,12109,12110,12111,12112,12113,12114,12115,12116,12117,12118,12119,12120,12121,12122,12123,12124,12125,12126,12127,12128,12129,12130,12131,12132,12133,12134,12135,12136,12137,12138,12139,12140,12141,12142,12143,12144,12145,12146,12147,12148,12149,12150,12151,12152,12153,12154,12155,12156,12157,12158,12159,12160,12161,12162,12163,12164,12165,12166,12167,12168,12169,12170,12171,12172,12173,12174,12175,12176,12177,12178,12179,12180,12181,12182,12183,12184,12185,12186,12187,12188,12189,12190,12191,12192,12193,12194,12195,12196,12197,12198,12199,12200,12201,12202,12203,12204,12205,12206,12207,12208,12209,12210,12211,12212,12213,12214,12215,12216,12217,12218,12219,12220,12221,12222,12223,12224,12225,12226,12227,12228,12229,12230,12231,12232,12233,12234,12235,12236,12237,12238,12239,12240,12241,12242,12243,12244,12245,12246,12247,12248,12249,12250,12251,12252,12253,12254,12255,12256,12257,12258,12259,12260,12261,12262,12263,12264,12265,12266,12267,12268,12269,12270,12271,12272,12273,12274,12275,12276,12277,12278,12279,12280,12281,12282,12283,12284,12285,12286,12287,12288,12289,12290,12291,12292,12293,12294,12295,12296,12297,12298,12299,12300,12301,12302,12303,12304,12305,12306,12307,12308,12309,12310,12311,12312,12313,12314,12315,12316,12317,12318,12319,12320,12321,12322,12323,12324,12325,12326,12327,12328,12329,12330,12331,12332,12333,12334,12335,12336,12337,12338,12339,12340,12341,12342,12343,12344,12345,12346,12347,12348,12349,12350,12351,12352,12353,12354,12355,12356,12357,12358,12359,12360,12361,12362,12363,12364,12365,12366,12367,12368,12369,12370,12371,12372,12373,12374,12375,12376,12377,12378,12379,12380,12381,12382,12383,12384,12385,12386,12387,12388,12389,12390,12391,12392,12393,12394,12395,12396,12397,12398,12399,12400,12401,12402,12403,12404,12405,12406,12407,12408,12409,12410,12411,12412,12413,12414,12415,12416,12417,12418,12419,12420,12421,12422,12423,12424,12425,12426,12427,12428,12429,12430,12431,12432,12433,12434,12435,12436,12437,12438,12439,12440,12441,12442,12443,12444,12445,12446,12447,12448,12449,12450,12451,12452,12453,12454,12455,12456,12457,12458,12459,12460,12461,12462,12463,12464,12465,12466,12467,12468,12469,12470,12471,12472,12473,12474,12475,12476,12477,12478,12479,12480,12481,12482,12483,12484,12485,12486,12487,12488,12489,12490,12491,12492,12493,12494,12495,12496,12497,12498,12499,12500,12501,12502,12503,12504,12505,12506,12507,12508,12509,12510,12511,12512,12513,12514,12515,12516,12517,12518,12519,12520,12521,12522,12523,12524,12525,12526,12527,12528,12529,12530,12531,12532,12533,12534,12535,12536,12537,12538,12539,12540,12541,12542,12543,12544,12545,12546,12547,12548,12549,12550,12551,12552,12553,12554,12555,12556,12557,12558,12559,12560,12561,12562,12563,12564,12565,12566,12567,12568,12569,12570,12571,12572,12573,12574,12575,12576,12577,12578,12579,12580,12581,12582,12583,12584,12585,12586,12587,12588,12589,12590,12591,12592,12593,12594,12595,12596,12597,12598,12599,12600,12601,12602,12603,12604,12605,12606,12607,12608,12609,12610,12611,12612,12613,12614,12615,12616,12617,12618,12619,12620,12621,12622,12623,12624,12625,12626,12627,12628,12629,12630,12631,12632,12633,12634,12635,12636,12637,12638,12639,12640,12641,12642,12643,12644,12645,12646,12647,12648,12649,12650,12651,12652,12653,12654,12655,12656,12657,12658,12659,12660,12661,12662,12663,12664,12665,12666,12667,12668,12669,12670,12671,12672,12673,12674,12675,12676,12677,12678,12679,12680,12681,12682,12683,12684,12685,12686,12687,12688,12689,12690,12691,12692,12693,12694,12695,12696,12697,12698,12699,12700,12701,12702,12703,12704,12705,12706,12707,12708,12709,12710,12711,12712,12713,12714,12715,12716,12717,12718,12719,12720,12721,12722,12723,12724,12725,12726,12727,12728,12729,12730,12731,12732,12733,12734,12735,12736,12737,12738,12739,12740,12741,12742,12743,12744,12745,12746,12747,12748,12749,12750,12751,12752,12753,12754,12755,12756,12757,12758,12759,12760,12761,12762,12763,12764,12765,12766,12767,12768,12769,12770,12771,12772,12773,12774,12775,12776,12777,12778,12779,12780,12781,12782,12783,12784,12785,12786,12787,12788,12789,12790,12791,12792,12793,12794,12795,12796,12797,12798,12799,12800,12801,12802,12803,12804,12805,12806,12807,12808,12809,12810,12811,12812,12813,12814,12815,12816,12817,12818,12819,12820,12821,12822,12823,12824,12825,12826,12827,12828,12829,12830,12831,12832,12833,12834,12835,12836,12837,12838,12839,12840,12841,12842,12843,12844,12845,12846,12847,12848,12849,12850,12851,12852,12853,12854,12855,12856,12857,12858,12859,12860,12861,12862,12863,12864,12865,12866,12867,12868,12869,12870,12871,12872,12873,12874,12875,12876,12877,12878,12879,12880,12881,12882,12883,12884,12885,12886,12887,12888,12889,12890,12891,12892,12893,12894,12895,12896,12897,12898,12899,12900,12901,12902,12903,12904,12905,12906,12907,12908,12909,12910,12911,12912,12913,12914,12915,12916,12917,12918,12919,12920,12921,12922,12923,12924,12925,12926,12927,12928,12929,12930,12931,12932,12933,12934,12935,12936,12937,12938,12939,12940,12941,12942,12943,12944,12945,12946,12947,12948,12949,12950,12951,12952,12953,12954,12955,12956,12957,12958,12959,12960,12961,12962,12963,12964,12965,12966,12967,12968,12969,12970,12971,12972,12973,12974,12975,12976,12977,12978,12979,12980,12981,12982,12983,12984,12985,12986,12987,12988,12989,12990,12991,12992,12993,12994,12995,12996,12997,12998,12999,13000,13001,13002,13003,13004,13005,13006,13007,13008,13009,13010,13011,13012,13013,13014,13015,13016,13017,13018,13019,13020,13021,13022,13023,13024,13025,13026,13027,13028,13029,13030,13031,13032,13033,13034,13035,13036,13037,13038,13039,13040,13041,13042,13043,13044,13045,13046,13047,13048,13049,13050,13051,13052,13053,13054,13055,13056,13057,13058,13059,13060,13061,13062,13063,13064,13065,13066,13067,13068,13069,13070,13071,13072,13073,13074,13075,13076,13077,13078,13079,13080,13081,13082,13083,13084,13085,13086,13087,13088,13089,13090,13091,13092,13093,13094,13095,13096,13097,13098,13099,13100,13101,13102,13103,13104
silvertip.76.7.unit.a.3h_2018-09-25,silvertip.76.7.unit.a.3h,9/25/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.000153584,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.00041678,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.392657625,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,0.028688399,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,5.28E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,9.63E-05,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000300704,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.000443014,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.576816672,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000239434,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636,0.000134636
